"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 18, 2018","29,500","29,650","29,750","29,350","1.11M","-1.01%"
"Sep 17, 2018","29,800","30,000","30,000","29,750","657.74K","-0.33%"
"Sep 16, 2018","29,900","29,900","29,900","29,900","-","0.00%"
"Sep 14, 2018","29,900","30,050","30,150","29,900","903.20K","-0.17%"
"Sep 13, 2018","29,950","30,450","30,450","29,900","1.29M","-1.16%"
"Sep 12, 2018","30,300","30,400","30,650","30,200","880.07K","-0.16%"
"Sep 11, 2018","30,350","30,050","30,500","29,900","1.04M","0.33%"
"Sep 10, 2018","30,250","30,050","30,250","30,000","766.34K","0.00%"
"Sep 09, 2018","30,250","30,250","30,250","30,250","-","0.00%"
"Sep 07, 2018","30,250","30,450","30,450","30,100","736.88K","0.17%"
"Sep 06, 2018","30,200","30,150","30,400","30,100","681.71K","0.50%"
"Sep 05, 2018","30,050","30,000","30,300","29,950","871.92K","0.33%"
"Sep 04, 2018","29,950","30,350","30,450","29,850","1.56M","-1.16%"
"Sep 03, 2018","30,300","30,450","30,550","30,250","775.67K","-0.66%"
"Sep 02, 2018","30,500","30,500","30,500","30,500","-","0.00%"
"Aug 31, 2018","30,500","30,600","30,750","30,400","628.56K","-0.16%"
"Aug 30, 2018","30,550","30,800","30,800","30,350","1.24M","-0.81%"
"Aug 29, 2018","30,800","30,950","31,050","30,750","609.80K","-0.32%"
"Aug 28, 2018","30,900","30,800","30,950","30,650","727.39K","0.49%"
"Aug 27, 2018","30,750","30,850","31,100","30,750","831.62K","0.00%"
"Aug 26, 2018","30,750","30,750","30,750","30,750","-","0.00%"
"Aug 24, 2018","30,750","30,550","30,900","30,550","850.90K","0.49%"
"Aug 23, 2018","30,600","30,750","30,800","30,600","635.04K","-0.49%"
"Aug 22, 2018","30,750","30,750","30,950","30,600","795.66K","0.00%"
"Aug 21, 2018","30,750","30,900","31,000","30,550","1.13M","-1.60%"
"Aug 20, 2018","31,250","30,700","31,400","30,700","1.02M","1.96%"
"Aug 19, 2018","30,650","30,650","30,650","30,650","-","0.00%"
"Aug 17, 2018","30,650","31,000","31,050","30,500","674.06K","-0.33%"
"Aug 16, 2018","30,750","30,350","30,950","30,350","1.08M","1.32%"
"Aug 15, 2018","30,350","30,350","30,350","30,350","-","0.00%"
"Aug 14, 2018","30,350","30,750","30,750","30,200","1.95M","-2.57%"
"Aug 13, 2018","31,150","31,400","31,400","30,900","955.75K","-1.27%"
"Aug 12, 2018","31,550","31,550","31,550","31,550","-","0.00%"
"Aug 10, 2018","31,550","31,050","31,800","30,800","1.64M","1.12%"
"Aug 09, 2018","31,200","30,500","31,200","30,350","1.83M","2.80%"
"Aug 08, 2018","30,350","30,500","30,750","30,300","1.63M","-0.33%"
"Aug 07, 2018","30,450","30,950","31,100","30,250","2.36M","-1.93%"
"Aug 06, 2018","31,050","31,500","31,600","30,850","1.86M","-2.51%"
"Aug 05, 2018","31,850","31,850","31,850","31,850","-","0.00%"
"Aug 03, 2018","31,850","31,600","32,200","31,450","614.21K","0.16%"
"Aug 02, 2018","31,800","32,200","32,350","31,550","973.81K","-1.70%"
"Aug 01, 2018","32,350","32,750","32,750","32,100","1.60M","-2.85%"
"Jul 31, 2018","33,300","33,150","33,300","32,700","961.49K","1.22%"
"Jul 30, 2018","32,900","32,500","33,100","32,500","619.42K","1.23%"
"Jul 29, 2018","32,500","32,500","32,500","32,500","-","0.00%"
"Jul 27, 2018","32,500","33,000","33,000","32,000","1.23M","-1.22%"
"Jul 26, 2018","32,900","33,100","33,150","32,300","1.01M","-0.60%"
"Jul 25, 2018","33,100","33,150","33,700","32,850","1.69M","-0.15%"
"Jul 24, 2018","33,150","32,300","33,400","32,300","2.61M","2.79%"
"Jul 23, 2018","32,250","31,550","32,300","31,550","2.27M","3.53%"
"Jul 20, 2018","31,150","30,900","31,150","30,600","792.54K","0.97%"
"Jul 19, 2018","30,850","31,200","31,350","30,800","950.83K","-0.96%"
"Jul 18, 2018","31,150","31,750","31,900","30,950","1.39M","-2.04%"
"Jul 17, 2018","31,800","31,350","32,200","31,350","1.62M","1.92%"
"Jul 16, 2018","31,200","31,350","31,450","31,000","871.55K","0.00%"
"Jul 13, 2018","31,200","31,600","32,100","31,050","1.49M","-0.95%"
"Jul 12, 2018","31,500","31,050","31,950","30,750","1.80M","1.61%"
"Jul 11, 2018","31,000","30,850","31,200","30,550","1.36M","0.00%"
"Jul 10, 2018","31,000","31,050","31,300","30,900","1.29M","-0.32%"
"Jul 09, 2018","31,100","31,500","31,550","30,700","1.59M","-1.27%"
"Jul 08, 2018","31,500","31,500","31,500","31,500","-","0.00%"
"Jul 06, 2018","31,500","31,450","31,850","31,400","1.17M","-0.47%"
"Jul 05, 2018","31,650","31,900","32,050","31,400","786.43K","-1.40%"
"Jul 04, 2018","32,100","31,500","32,450","31,300","939.50K","1.26%"
"Jul 03, 2018","31,700","32,400","32,550","31,600","1.11M","-2.31%"
"Jul 02, 2018","32,450","32,000","32,550","31,300","1.86M","1.41%"
"Jun 29, 2018","32,000","32,250","32,300","31,300","2.00M","-0.62%"
"Jun 28, 2018","32,200","33,000","33,100","32,000","1.65M","-2.57%"
"Jun 27, 2018","33,050","33,800","34,050","32,950","2.26M","-4.20%"
"Jun 26, 2018","34,500","34,600","35,200","34,250","1.24M","-0.29%"
"Jun 25, 2018","34,600","34,950","35,650","34,050","1.30M","-0.86%"
"Jun 24, 2018","34,900","34,900","34,900","34,900","-","0.00%"
"Jun 22, 2018","34,900","32,900","35,400","32,850","2.67M","6.08%"
"Jun 21, 2018","32,900","33,100","33,500","32,650","863.37K","-0.75%"
"Jun 20, 2018","33,150","33,400","34,050","33,050","1.20M","-1.04%"
"Jun 19, 2018","33,500","34,600","35,250","33,500","1.65M","-3.60%"
"Jun 18, 2018","34,750","34,750","35,300","34,600","1.22M","-0.71%"
"Jun 17, 2018","35,000","35,000","35,000","35,000","-","0.00%"
"Jun 15, 2018","35,000","34,500","35,700","34,500","1.72M","1.30%"
