"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 01, 2019","236,000","236,500","237,500","234,000","128.07K","-0.42%"
"Oct 31, 2019","237,000","234,500","237,000","233,000","218.55K","1.28%"
"Oct 30, 2019","234,000","235,500","237,500","234,000","132.90K","-0.43%"
"Oct 29, 2019","235,000","237,500","238,000","235,000","153.23K","-0.84%"
"Oct 28, 2019","237,000","237,000","239,000","236,000","108.03K","0.64%"
"Oct 27, 2019","235,500","235,500","235,500","235,500","-","0.00%"
"Oct 25, 2019","235,500","237,000","238,000","235,500","145.70K","-1.26%"
"Oct 24, 2019","238,500","236,500","240,000","236,500","124.12K","1.06%"
"Oct 23, 2019","236,000","238,000","239,500","235,500","123.56K","-0.84%"
"Oct 22, 2019","238,000","238,500","240,000","238,000","105.84K","-0.21%"
"Oct 21, 2019","238,500","239,000","240,000","237,500","74.96K","0.00%"
"Oct 18, 2019","238,500","238,500","240,500","238,000","96.28K","-0.21%"
"Oct 17, 2019","239,000","238,000","240,000","237,000","109.19K","0.84%"
"Oct 16, 2019","237,000","237,500","238,500","236,500","75.23K","-0.42%"
"Oct 15, 2019","238,000","236,500","238,500","236,500","75.04K","0.63%"
"Oct 14, 2019","236,500","236,500","239,000","236,500","84.86K","0.00%"
"Oct 11, 2019","236,500","235,000","238,000","234,500","135.12K","1.50%"
"Oct 10, 2019","233,000","233,000","236,500","232,500","192.18K","-0.85%"
"Oct 09, 2019","235,000","235,000","235,000","235,000","-","0.00%"
"Oct 08, 2019","235,000","234,000","236,000","231,500","115.77K","0.86%"
"Oct 07, 2019","233,000","235,000","235,500","231,500","124.98K","-0.64%"
"Oct 04, 2019","234,500","235,500","236,500","233,500","110.24K","-0.21%"
"Oct 03, 2019","235,000","235,000","235,000","235,000","-","0.00%"
"Oct 02, 2019","235,000","239,500","240,500","234,500","167.02K","-1.67%"
"Oct 01, 2019","239,000","240,000","240,500","239,000","128.50K","-1.04%"
"Sep 30, 2019","241,500","240,000","241,500","238,500","125.10K","0.84%"
"Sep 29, 2019","239,500","239,500","239,500","239,500","-","0.00%"
"Sep 27, 2019","239,500","241,000","242,000","239,000","113.43K","0.00%"
"Sep 26, 2019","239,500","240,500","241,000","239,000","107.54K","-0.21%"
"Sep 25, 2019","240,000","240,500","243,000","240,000","188.40K","-0.21%"
"Sep 24, 2019","240,500","240,000","241,500","239,500","138.40K","-0.21%"
"Sep 23, 2019","241,000","239,000","242,500","238,500","162.78K","1.05%"
"Sep 20, 2019","238,500","238,000","239,500","236,000","176.21K","0.21%"
"Sep 19, 2019","238,000","239,500","240,500","238,000","136.36K","-0.21%"
"Sep 18, 2019","238,500","240,500","241,500","238,500","133.32K","-0.42%"
"Sep 17, 2019","239,500","238,500","241,500","237,500","177.18K","0.21%"
"Sep 16, 2019","239,000","239,500","240,000","237,500","158.95K","0.42%"
"Sep 11, 2019","238,000","240,000","241,000","238,000","269.99K","-0.83%"
"Sep 10, 2019","240,000","237,500","240,500","237,500","174.42K","1.27%"
"Sep 09, 2019","237,000","237,000","238,500","237,000","103.85K","0.00%"
"Sep 06, 2019","237,000","236,000","238,500","235,500","126.35K","0.21%"
"Sep 05, 2019","236,500","239,000","240,500","236,000","218.83K","-1.05%"
"Sep 04, 2019","239,000","238,500","239,500","237,500","148.54K","0.00%"
"Sep 03, 2019","239,000","238,500","241,000","238,000","89.32K","0.00%"
"Sep 02, 2019","239,000","237,500","240,000","237,500","62.52K","-0.21%"
"Aug 30, 2019","239,500","240,000","241,000","237,000","204.79K","-0.21%"
"Aug 29, 2019","240,000","238,500","243,500","237,500","146.69K","0.84%"
"Aug 28, 2019","238,000","238,000","241,000","236,500","112.39K","0.42%"
"Aug 27, 2019","237,000","235,500","238,000","234,500","142.05K","0.64%"
"Aug 26, 2019","235,500","235,000","236,000","233,500","91.52K","-0.63%"
"Aug 25, 2019","237,000","237,000","237,000","237,000","-","0.00%"
"Aug 23, 2019","237,000","237,500","238,000","234,000","109.27K","-0.21%"
"Aug 22, 2019","237,500","238,000","239,000","236,000","141.21K","-0.21%"
"Aug 21, 2019","238,000","235,000","239,000","234,000","149.88K","1.71%"
"Aug 20, 2019","234,000","232,000","235,000","231,000","141.05K","0.65%"
"Aug 19, 2019","232,500","231,000","233,000","230,500","126.91K","0.43%"
"Aug 16, 2019","231,500","236,000","236,000","229,000","294.37K","-3.14%"
"Aug 14, 2019","239,000","236,500","239,500","235,500","149.32K","1.27%"
"Aug 13, 2019","236,000","240,500","241,000","233,500","230.96K","-2.07%"
"Aug 12, 2019","241,000","242,000","244,000","240,500","104.27K","-0.41%"
"Aug 09, 2019","242,000","241,000","244,000","240,500","145.50K","0.62%"
"Aug 08, 2019","240,500","244,000","244,000","240,500","297.59K","-1.64%"
"Aug 07, 2019","244,500","245,000","246,000","243,500","189.66K","-1.21%"
"Aug 06, 2019","247,500","251,000","251,500","245,500","242.64K","-1.98%"
"Aug 05, 2019","252,500","251,000","255,500","250,000","277.50K","0.20%"
"Aug 02, 2019","252,000","242,500","254,500","241,000","282.98K","3.28%"
"Aug 01, 2019","244,000","242,500","246,000","242,500","178.64K","-1.81%"
"Jul 31, 2019","248,500","246,500","251,000","245,500","219.27K","0.81%"
"Jul 30, 2019","246,500","245,000","247,500","244,000","90.56K","0.20%"
"Jul 29, 2019","246,000","247,500","249,000","244,000","120.96K","0.20%"
"Jul 26, 2019","245,500","246,500","248,000","245,000","194.50K","-1.21%"
"Jul 25, 2019","248,500","254,500","255,500","248,500","195.28K","-2.55%"
"Jul 24, 2019","255,000","256,000","258,000","254,000","115.02K","-0.97%"
"Jul 23, 2019","257,500","257,500","259,500","256,000","143.04K","0.19%"
"Jul 22, 2019","257,000","258,500","259,000","256,000","86.05K","-0.58%"
"Jul 19, 2019","258,500","260,500","263,000","258,000","168.42K","-0.39%"
"Jul 18, 2019","259,500","258,000","261,500","258,000","75.34K","0.19%"
"Jul 17, 2019","259,000","258,500","260,500","257,000","75.40K","-0.19%"
"Jul 16, 2019","259,500","260,500","261,500","257,000","109.46K","-0.38%"
"Jul 15, 2019","260,500","260,000","263,000","260,000","89.81K","0.19%"
"Jul 12, 2019","260,000","254,500","261,500","254,500","114.69K","2.16%"
"Jul 11, 2019","254,500","254,500","257,500","254,500","125.38K","0.00%"
"Jul 10, 2019","254,500","254,500","259,000","253,500","128.28K","-0.20%"
"Jul 09, 2019","255,000","259,000","259,500","255,000","116.10K","-2.11%"
"Jul 08, 2019","260,500","262,000","263,500","258,500","129.47K","-0.76%"
"Jul 05, 2019","262,500","262,000","264,000","260,500","81.62K","0.19%"
"Jul 04, 2019","262,000","260,000","262,000","258,000","99.19K","1.55%"
"Jul 03, 2019","258,000","261,500","261,500","257,500","70.80K","-0.96%"
"Jul 02, 2019","260,500","257,000","262,000","256,500","98.47K","1.36%"
"Jul 01, 2019","257,000","258,000","260,000","257,000","93.12K","-0.77%"
"Jun 28, 2019","259,000","257,000","263,000","257,000","137.47K","0.58%"
"Jun 27, 2019","257,500","259,000","260,000","256,000","143.32K","-0.58%"
"Jun 26, 2019","259,000","257,500","260,000","257,500","91.03K","0.00%"
"Jun 25, 2019","259,000","260,000","261,000","258,000","114.32K","-0.38%"
"Jun 24, 2019","260,000","261,500","263,000","259,500","78.64K","-0.76%"
"Jun 21, 2019","262,000","261,000","262,500","260,000","124.61K","0.58%"
"Jun 20, 2019","260,500","262,000","262,500","259,500","117.27K","-0.95%"
"Jun 19, 2019","263,000","263,500","263,500","261,000","114.24K","-0.38%"
"Jun 18, 2019","264,000","260,000","264,500","260,000","205.33K","0.96%"
"Jun 17, 2019","261,500","260,000","262,000","258,000","127.05K","0.97%"
"Jun 16, 2019","259,000","259,000","259,000","259,000","-","0.00%"
"Jun 14, 2019","259,000","257,500","259,500","257,000","83.97K","-0.19%"
"Jun 13, 2019","259,500","257,500","259,500","256,000","196.02K","0.97%"
"Jun 12, 2019","257,000","253,000","257,500","252,000","164.41K","1.38%"
