"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 25, 2019","73,100","73,600","73,800","72,600","161.44K","-0.27%"
"Sep 24, 2019","73,300","73,400","73,500","72,400","158.81K","0.83%"
"Sep 23, 2019","72,700","72,600","73,400","72,200","142.25K","0.14%"
"Sep 20, 2019","72,600","71,900","72,600","71,000","261.36K","0.97%"
"Sep 19, 2019","71,900","72,600","73,400","71,300","183.91K","-1.10%"
"Sep 18, 2019","72,700","72,200","73,600","72,200","158.33K","-0.14%"
"Sep 17, 2019","72,800","73,500","74,400","72,400","204.80K","-1.36%"
"Sep 16, 2019","73,800","71,500","74,700","71,500","266.94K","2.07%"
"Sep 15, 2019","72,300","72,300","72,300","72,300","-","0.00%"
"Sep 11, 2019","72,300","71,000","72,900","71,000","474.11K","2.70%"
"Sep 10, 2019","70,400","69,000","71,200","69,000","258.46K","1.29%"
"Sep 09, 2019","69,500","67,800","70,000","67,800","197.45K","1.91%"
"Sep 08, 2019","68,200","68,200","68,200","68,200","-","0.00%"
"Sep 06, 2019","68,200","69,000","69,400","68,000","120.63K","-1.16%"
"Sep 05, 2019","69,000","67,100","69,300","67,100","251.25K","1.92%"
"Sep 04, 2019","67,700","67,400","68,200","66,900","158.98K","0.15%"
"Sep 03, 2019","67,600","67,700","68,700","67,400","165.69K","-1.02%"
"Sep 02, 2019","68,300","67,400","68,500","67,200","105.41K","0.15%"
"Sep 01, 2019","68,200","68,200","68,200","68,200","-","0.00%"
"Aug 30, 2019","68,200","66,800","68,300","66,800","218.55K","2.56%"
"Aug 29, 2019","66,500","67,100","67,300","66,200","171.22K","-0.75%"
"Aug 28, 2019","67,000","67,000","67,100","65,800","155.92K","0.90%"
"Aug 27, 2019","66,400","66,200","66,800","65,900","305.65K","0.91%"
"Aug 26, 2019","65,800","65,500","66,200","64,800","135.60K","-0.75%"
"Aug 23, 2019","66,300","66,500","67,000","65,700","156.05K","-0.45%"
"Aug 22, 2019","66,600","66,700","67,400","66,300","169.51K","0.15%"
"Aug 21, 2019","66,500","66,000","66,500","65,500","181.60K","0.15%"
"Aug 20, 2019","66,400","66,000","66,700","65,100","164.07K","0.45%"
"Aug 19, 2019","66,100","65,000","66,400","65,000","145.70K","1.69%"
"Aug 16, 2019","65,000","65,500","65,500","64,700","242.85K","-1.07%"
"Aug 15, 2019","65,700","65,700","65,700","65,700","-","0.00%"
"Aug 14, 2019","65,700","68,100","68,200","65,700","390.17K","-3.24%"
"Aug 13, 2019","67,900","67,500","68,800","67,400","206.27K","-0.15%"
"Aug 12, 2019","68,000","68,900","69,000","67,700","221.44K","-1.45%"
"Aug 09, 2019","69,000","69,100","70,000","68,900","249.50K","0.29%"
"Aug 08, 2019","68,800","70,100","70,400","68,800","390.44K","-1.15%"
"Aug 07, 2019","69,600","70,200","70,900","69,300","267.07K","-1.83%"
"Aug 06, 2019","70,900","70,000","71,600","70,000","388.16K","-0.98%"
"Aug 05, 2019","71,600","72,800","73,300","71,400","362.13K","-2.45%"
"Aug 02, 2019","73,400","74,600","75,600","72,900","377.30K","-3.17%"
"Aug 01, 2019","75,800","75,600","76,200","74,800","175.57K","-0.39%"
"Jul 31, 2019","76,100","76,200","76,600","75,500","214.31K","-0.13%"
"Jul 30, 2019","76,200","77,600","77,600","75,500","181.57K","-1.04%"
"Jul 29, 2019","77,000","77,700","78,200","76,000","221.86K","-1.03%"
"Jul 26, 2019","77,800","78,200","78,400","77,500","127.80K","-0.77%"
"Jul 25, 2019","78,400","78,600","78,700","77,900","143.35K","-0.51%"
"Jul 24, 2019","78,800","78,800","79,500","78,800","142.44K","-0.63%"
"Jul 23, 2019","79,300","78,500","79,700","78,500","118.17K","0.13%"
"Jul 22, 2019","79,200","79,100","79,900","78,800","118.88K","-0.50%"
"Jul 19, 2019","79,600","78,500","80,000","78,400","197.94K","1.14%"
"Jul 18, 2019","78,700","79,500","79,700","77,700","260.69K","-1.50%"
"Jul 17, 2019","79,900","79,600","80,000","79,200","124.89K","0.25%"
"Jul 16, 2019","79,700","80,300","80,400","79,700","204.45K","-0.13%"
"Jul 15, 2019","79,800","80,100","80,700","79,500","139.22K","-0.62%"
"Jul 12, 2019","80,300","79,800","80,500","79,800","132.29K","0.50%"
"Jul 11, 2019","79,900","80,000","80,500","79,900","201.53K","-0.25%"
"Jul 10, 2019","80,100","79,900","80,300","79,800","154.31K","0.38%"
"Jul 09, 2019","79,800","80,200","80,700","79,800","250.13K","-1.24%"
"Jul 08, 2019","80,800","81,200","81,800","80,500","143.41K","-1.10%"
"Jul 05, 2019","81,700","81,300","82,100","81,100","161.32K","-0.12%"
"Jul 04, 2019","81,800","82,000","82,200","81,300","183.86K","-1.21%"
"Jul 03, 2019","82,800","84,100","84,200","82,700","107.23K","-1.66%"
"Jul 02, 2019","84,200","83,600","84,200","83,200","90.95K","0.12%"
"Jul 01, 2019","84,100","84,200","84,300","83,600","66.21K","0.60%"
"Jun 28, 2019","83,600","83,600","84,400","83,500","89.47K","-0.48%"
"Jun 27, 2019","84,000","83,100","84,400","82,600","148.77K","0.48%"
"Jun 26, 2019","83,600","83,700","83,800","83,000","139.45K","-0.83%"
"Jun 25, 2019","84,300","83,900","84,500","83,600","152.05K","0.48%"
"Jun 24, 2019","83,900","83,600","84,100","82,900","111.78K","1.08%"
"Jun 21, 2019","83,000","82,700","83,600","82,600","205.88K","0.00%"
"Jun 20, 2019","83,000","83,000","83,400","82,600","143.89K","-0.84%"
"Jun 19, 2019","83,700","83,200","84,000","82,800","141.52K","0.72%"
"Jun 18, 2019","83,100","82,500","83,500","82,500","93.82K","0.24%"
"Jun 17, 2019","82,900","83,200","83,200","82,300","95.21K","-0.24%"
"Jun 14, 2019","83,100","82,500","83,100","81,800","199.74K","-0.24%"
"Jun 13, 2019","83,300","82,600","83,300","81,600","292.84K","0.12%"
"Jun 12, 2019","83,200","82,600","83,300","82,100","144.37K","0.73%"
"Jun 11, 2019","82,600","82,200","83,100","82,000","106.93K","-0.12%"
"Jun 10, 2019","82,700","81,600","82,700","81,200","104.85K","1.60%"
"Jun 07, 2019","81,400","81,500","81,900","80,700","152.77K","-0.49%"
"Jun 05, 2019","81,800","82,700","83,400","81,400","193.54K","-1.21%"
"Jun 04, 2019","82,800","83,000","83,300","82,200","123.54K","-0.24%"
"Jun 03, 2019","83,000","80,100","83,300","80,000","298.39K","2.72%"
"May 31, 2019","80,800","80,000","80,900","79,700","182.65K","0.25%"
"May 30, 2019","80,600","79,100","80,600","79,100","181.84K","0.88%"
"May 29, 2019","79,900","81,300","81,300","79,800","185.91K","-1.72%"
"May 28, 2019","81,300","82,400","82,400","81,300","276.68K","-0.85%"
"May 27, 2019","82,000","81,700","82,400","81,300","94.60K","0.49%"
"May 24, 2019","81,600","81,500","81,900","81,200","112.70K","0.12%"
"May 23, 2019","81,500","80,600","81,600","80,600","118.59K","0.87%"
"May 22, 2019","80,800","80,800","81,400","80,500","144.69K","-0.37%"
"May 21, 2019","81,100","80,000","81,500","80,000","167.85K","0.12%"
"May 20, 2019","81,000","80,700","81,400","80,600","99.41K","0.62%"
"May 17, 2019","80,500","80,400","81,500","79,600","202.67K","0.88%"
"May 16, 2019","79,800","80,500","81,100","79,600","261.39K","-1.48%"
"May 15, 2019","81,000","81,400","81,900","80,700","223.85K","0.62%"
"May 14, 2019","80,500","81,400","81,400","80,000","194.78K","-0.25%"
"May 13, 2019","80,700","80,000","80,900","79,000","211.59K","-0.37%"
"May 10, 2019","81,000","79,800","81,800","79,800","229.72K","1.63%"
"May 09, 2019","79,700","82,400","82,500","79,700","361.69K","-3.28%"
"May 08, 2019","82,400","82,000","82,700","81,700","164.55K","-0.60%"
"May 07, 2019","82,900","83,200","83,300","82,300","216.72K","-1.07%"
"May 03, 2019","83,800","83,900","84,300","83,600","99.20K","-0.71%"
"May 02, 2019","84,400","84,100","84,600","83,800","150.01K","-0.59%"
"Apr 30, 2019","84,900","85,000","85,600","83,800","179.53K","-0.24%"
"Apr 29, 2019","85,100","83,500","85,100","83,200","151.85K","1.31%"
"Apr 26, 2019","84,000","84,400","84,600","83,700","130.82K","-0.47%"
"Apr 25, 2019","84,400","84,300","84,900","83,800","135.04K","0.12%"
"Apr 24, 2019","84,300","84,500","84,900","83,700","179.51K","-0.24%"
"Apr 23, 2019","84,500","84,400","84,700","83,800","87.13K","0.60%"
"Apr 22, 2019","84,000","84,100","84,400","83,700","97.56K","-0.47%"
"Apr 19, 2019","84,400","84,700","84,800","83,700","140.30K","-0.71%"
"Apr 18, 2019","85,000","86,600","86,600","84,700","152.18K","-0.93%"
"Apr 17, 2019","85,800","85,700","86,000","85,000","123.56K","-0.12%"
"Apr 16, 2019","85,900","85,200","86,000","84,800","128.02K","0.35%"
"Apr 15, 2019","85,600","84,800","86,500","84,800","195.25K","0.71%"
"Apr 12, 2019","85,000","85,000","85,000","84,300","121.48K","0.12%"
"Apr 11, 2019","84,900","85,400","85,500","84,600","240.70K","-0.70%"
"Apr 10, 2019","85,500","84,200","85,500","84,100","135.93K","1.42%"
"Apr 09, 2019","84,300","84,100","85,000","84,000","152.93K","-0.24%"
"Apr 08, 2019","84,500","84,800","84,900","84,100","139.73K","-0.35%"
"Apr 05, 2019","84,800","84,300","85,000","84,000","123.90K","0.36%"
"Apr 04, 2019","84,500","84,500","85,100","83,900","166.34K","0.00%"
"Apr 03, 2019","84,500","83,800","84,800","83,800","222.57K","0.00%"
"Apr 02, 2019","84,500","83,700","84,700","83,600","188.78K","0.60%"
"Apr 01, 2019","84,000","84,200","84,500","83,500","130.86K","-0.12%"
"Mar 29, 2019","84,100","84,400","84,400","83,100","163.73K","0.48%"
"Mar 28, 2019","83,700","83,200","84,000","82,700","116.17K","-0.36%"
"Mar 27, 2019","84,000","84,000","84,700","83,500","131.81K","-0.24%"
"Mar 26, 2019","84,200","84,800","85,800","84,200","155.45K","-0.71%"
"Mar 25, 2019","84,800","87,800","87,800","84,700","216.58K","-2.64%"
"Mar 22, 2019","87,100","86,500","87,800","86,300","137.84K","0.23%"
"Mar 21, 2019","86,900","87,100","88,300","86,600","169.46K","-0.91%"
"Mar 20, 2019","87,700","87,300","88,600","86,900","98.78K","-0.34%"
"Mar 19, 2019","88,000","88,100","88,700","87,300","91.98K","0.00%"
"Mar 18, 2019","88,000","88,200","88,700","87,500","100.56K","-0.11%"
"Mar 15, 2019","88,100","85,700","88,700","85,600","308.12K","2.80%"
"Mar 14, 2019","85,700","86,000","86,300","84,800","350.22K","0.35%"
"Mar 13, 2019","85,400","85,100","86,000","84,700","153.54K","-0.58%"
"Mar 12, 2019","85,900","86,000","86,800","85,700","128.72K","0.59%"
"Mar 11, 2019","85,400","84,900","86,300","84,800","159.14K","0.12%"
"Mar 08, 2019","85,300","86,500","86,600","85,200","229.36K","-1.84%"
"Mar 07, 2019","86,900","87,000","87,200","85,300","254.30K","0.23%"
"Mar 06, 2019","86,700","87,800","87,800","86,500","240.44K","-1.14%"
"Mar 05, 2019","87,700","87,600","88,900","87,400","193.71K","-0.57%"
"Mar 04, 2019","88,200","88,600","89,400","87,900","262.89K","-0.56%"
"Feb 28, 2019","88,700","90,000","90,100","88,700","305.61K","-0.89%"
"Feb 27, 2019","89,500","88,600","89,900","88,500","146.44K","0.56%"
"Feb 26, 2019","89,000","88,600","89,100","88,200","176.93K","0.00%"
"Feb 25, 2019","89,000","89,500","90,500","88,900","213.61K","-1.00%"
"Feb 22, 2019","89,900","91,200","91,300","89,200","242.40K","-1.64%"
"Feb 21, 2019","91,400","90,700","91,800","90,200","189.37K","0.44%"
"Feb 20, 2019","91,000","90,100","91,100","89,800","204.30K","0.89%"
"Feb 19, 2019","90,200","90,000","91,400","89,600","144.07K","-0.11%"
"Feb 18, 2019","90,300","90,500","91,000","90,000","131.04K","0.11%"
"Feb 17, 2019","90,200","90,200","90,200","90,200","-","0.00%"
"Feb 15, 2019","90,200","90,400","91,200","89,800","202.03K","-0.66%"
"Feb 14, 2019","90,800","88,800","90,800","88,700","342.95K","1.23%"
"Feb 13, 2019","89,700","88,400","89,900","87,900","216.81K","1.01%"
"Feb 12, 2019","88,800","88,600","88,800","87,700","211.08K","0.79%"
"Feb 11, 2019","88,100","89,200","89,200","87,800","216.88K","-0.90%"
"Feb 10, 2019","88,900","88,900","88,900","88,900","-","0.00%"
"Feb 08, 2019","88,900","88,300","88,900","87,800","214.89K","0.45%"
"Feb 07, 2019","88,500","88,700","88,700","87,200","212.11K","0.34%"
"Feb 06, 2019","88,200","88,200","88,200","88,200","-","0.00%"
"Feb 01, 2019","88,200","87,900","88,600","86,800","340.84K","-0.11%"
"Jan 31, 2019","88,300","92,500","92,600","87,100","1.14M","-5.26%"
"Jan 30, 2019","93,200","93,900","93,900","92,200","274.33K","0.00%"
"Jan 29, 2019","93,200","92,300","93,300","92,000","244.79K","0.11%"
"Jan 28, 2019","93,100","92,000","93,400","92,000","256.89K","0.65%"
"Jan 27, 2019","92,500","92,500","92,500","92,500","-","0.00%"
"Jan 25, 2019","92,500","90,800","92,900","90,800","461.91K","1.09%"
"Jan 24, 2019","91,500","89,600","91,700","89,600","298.34K","0.77%"
"Jan 23, 2019","90,800","88,500","91,000","88,400","487.95K","2.60%"
"Jan 22, 2019","88,500","85,600","88,900","85,600","633.72K","3.63%"
"Jan 21, 2019","85,400","85,600","85,700","84,500","173.37K","-0.23%"
"Jan 20, 2019","85,600","85,600","85,600","85,600","-","0.00%"
"Jan 18, 2019","85,600","85,700","85,800","84,700","154.06K","0.23%"
"Jan 17, 2019","85,400","83,400","85,600","83,200","383.09K","3.02%"
"Jan 16, 2019","82,900","82,600","83,600","82,300","173.91K","-0.48%"
"Jan 15, 2019","83,300","82,500","83,700","82,000","225.61K","1.34%"
"Jan 14, 2019","82,200","82,400","82,700","81,800","127.03K","-0.48%"
"Jan 13, 2019","82,600","82,600","82,600","82,600","-","0.00%"
"Jan 11, 2019","82,600","81,200","82,600","81,200","211.80K","1.85%"
"Jan 10, 2019","81,100","81,800","81,900","80,700","311.60K","-1.34%"
"Jan 09, 2019","82,200","81,100","82,200","81,100","145.65K","0.86%"
"Jan 08, 2019","81,500","82,200","82,400","80,900","148.93K","-0.24%"
"Jan 07, 2019","81,700","82,100","82,500","81,400","152.13K","0.25%"
"Jan 06, 2019","81,500","81,500","81,500","81,500","-","0.00%"
"Jan 04, 2019","81,500","80,600","82,200","80,000","193.20K","1.12%"
"Jan 03, 2019","80,600","80,700","80,900","79,800","159.42K","0.37%"
"Jan 02, 2019","80,300","81,700","82,000","79,700","220.57K","-1.59%"
"Jan 01, 2019","81,600","81,600","81,600","81,600","-","0.00%"
"Dec 28, 2018","81,600","81,500","82,000","81,300","149.78K","0.12%"
"Dec 27, 2018","81,500","82,900","82,900","81,400","273.63K","-2.98%"
"Dec 26, 2018","84,000","84,200","84,500","83,500","198.35K","-0.94%"
"Dec 25, 2018","84,800","84,800","84,800","84,800","-","0.00%"
"Dec 24, 2018","84,800","84,200","85,000","83,400","150.32K","0.95%"
"Dec 23, 2018","84,000","84,000","84,000","84,000","-","0.00%"
"Dec 21, 2018","84,000","83,800","84,200","83,300","253.59K","0.36%"
"Dec 20, 2018","83,700","84,200","84,600","83,200","251.31K","-1.06%"
"Dec 19, 2018","84,600","84,400","84,800","83,800","203.47K","0.71%"
"Dec 18, 2018","84,000","84,100","85,000","83,500","172.40K","-0.24%"
"Dec 17, 2018","84,200","84,200","85,200","84,200","171.16K","0.36%"
"Dec 16, 2018","83,900","83,900","83,900","83,900","-","0.00%"
"Dec 14, 2018","83,900","84,200","86,200","83,800","250.90K","-0.36%"
"Dec 13, 2018","84,200","83,900","85,100","83,900","414.73K","0.60%"
"Dec 12, 2018","83,700","81,800","84,100","81,800","259.58K","1.70%"
"Dec 11, 2018","82,300","85,000","85,600","82,000","441.14K","-3.74%"
"Dec 10, 2018","85,500","84,800","85,800","84,500","208.74K","0.35%"
"Dec 09, 2018","85,200","85,200","85,200","85,200","-","0.00%"
"Dec 07, 2018","85,200","85,000","85,800","84,400","184.14K","0.47%"
"Dec 06, 2018","84,800","86,300","86,600","84,200","260.80K","-1.74%"
"Dec 05, 2018","86,300","86,000","87,000","85,400","192.96K","-0.35%"
"Dec 04, 2018","86,600","87,100","87,600","86,200","168.56K","-0.69%"
"Dec 03, 2018","87,200","87,100","87,800","86,600","188.11K","0.81%"
"Dec 02, 2018","86,500","86,500","86,500","86,500","-","0.00%"
"Nov 30, 2018","86,500","88,000","88,200","85,800","362.04K","-1.70%"
"Nov 29, 2018","88,000","87,800","88,500","87,600","249.14K","0.80%"
"Nov 28, 2018","87,300","86,800","87,600","85,600","163.19K","0.92%"
"Nov 27, 2018","86,500","85,800","86,900","85,500","161.28K","0.82%"
"Nov 26, 2018","85,800","85,000","85,800","84,200","189.07K","1.42%"
"Nov 25, 2018","84,600","84,600","84,600","84,600","-","0.00%"
"Nov 23, 2018","84,600","86,400","86,600","83,900","340.01K","-1.97%"
"Nov 22, 2018","86,300","89,900","89,900","85,700","577.00K","-4.11%"
"Nov 21, 2018","90,000","90,500","90,500","89,600","221.25K","-0.77%"
"Nov 20, 2018","90,700","90,800","91,200","90,200","169.09K","-0.11%"
"Nov 19, 2018","90,800","90,400","92,000","90,200","212.40K","0.11%"
"Nov 18, 2018","90,700","90,700","90,700","90,700","-","0.00%"
"Nov 16, 2018","90,700","91,300","91,700","90,400","211.52K","-1.09%"
"Nov 15, 2018","91,700","91,100","91,900","90,600","106.43K","0.00%"
"Nov 14, 2018","91,700","92,400","92,500","91,200","110.64K","-0.86%"
"Nov 13, 2018","92,500","92,900","92,900","91,000","142.06K","-0.75%"
"Nov 12, 2018","93,200","92,100","93,700","92,100","151.79K","0.98%"
"Nov 11, 2018","92,300","92,300","92,300","92,300","-","0.00%"
"Nov 09, 2018","92,300","92,400","93,100","91,600","180.03K","-0.11%"
"Nov 08, 2018","92,400","92,200","94,000","92,200","294.03K","0.54%"
"Nov 07, 2018","91,900","91,100","92,200","91,100","172.47K","0.33%"
"Nov 06, 2018","91,600","91,500","91,600","90,800","151.96K","0.66%"
"Nov 05, 2018","91,000","90,900","91,500","90,100","147.20K","-0.76%"
"Nov 02, 2018","91,700","90,800","91,800","90,800","217.31K","0.66%"
"Nov 01, 2018","91,100","91,300","91,800","90,800","144.73K","-0.98%"
"Oct 31, 2018","92,000","90,200","92,000","89,700","244.75K","1.77%"
"Oct 30, 2018","90,400","90,800","91,400","90,100","207.39K","-0.55%"
"Oct 29, 2018","90,900","92,300","93,300","90,600","251.61K","-1.30%"
"Oct 26, 2018","92,100","92,000","94,700","91,000","246.74K","-0.65%"
"Oct 25, 2018","92,700","92,500","93,200","91,000","285.75K","-0.54%"
"Oct 24, 2018","93,200","91,700","94,100","90,800","298.87K","2.31%"
"Oct 23, 2018","91,100","91,200","92,600","90,300","221.11K","-0.65%"
"Oct 22, 2018","91,700","90,700","92,000","90,400","129.50K","0.66%"
"Oct 19, 2018","91,100","91,000","91,400","90,300","138.84K","0.00%"
"Oct 18, 2018","91,100","90,800","91,500","90,400","156.12K","0.33%"
"Oct 17, 2018","90,800","91,800","92,400","90,400","176.61K","0.33%"
"Oct 16, 2018","90,500","91,000","91,400","90,200","154.26K","-0.11%"
"Oct 15, 2018","90,600","90,300","90,900","89,900","121.22K","0.33%"
"Oct 12, 2018","90,300","90,900","91,300","89,600","278.36K","-0.66%"
"Oct 11, 2018","90,900","92,500","94,700","90,900","337.21K","-4.11%"
"Oct 10, 2018","94,800","94,600","95,200","92,300","201.98K","0.21%"
"Oct 09, 2018","94,600","94,600","94,600","94,600","-","0.00%"
"Oct 08, 2018","94,600","97,000","97,800","94,600","186.82K","-2.37%"
"Oct 07, 2018","96,900","96,900","96,900","96,900","-","0.00%"
"Oct 05, 2018","96,900","96,500","98,200","96,000","343.17K","0.41%"
"Oct 04, 2018","96,500","96,700","97,000","95,600","270.08K","0.42%"
"Oct 02, 2018","96,100","95,900","97,200","95,400","188.74K","0.00%"
"Oct 01, 2018","96,100","97,300","97,500","95,800","147.86K","-1.23%"
"Sep 30, 2018","97,300","97,300","97,300","97,300","-","0.00%"
"Sep 28, 2018","97,300","96,000","97,400","95,700","205.57K","1.35%"
"Sep 27, 2018","96,000","95,000","97,100","95,000","300.32K","0.00%"
"Sep 26, 2018","96,000","96,000","96,000","96,000","-","0.00%"
"Sep 21, 2018","96,000","92,600","96,600","92,600","662.89K","4.69%"
"Sep 20, 2018","91,700","90,100","91,700","90,100","261.89K","1.44%"
"Sep 19, 2018","90,400","90,800","90,900","90,000","242.20K","-0.77%"
"Sep 18, 2018","91,100","90,600","91,500","90,600","120.25K","0.11%"
"Sep 17, 2018","91,000","91,600","91,600","91,000","142.14K","-1.09%"
"Sep 16, 2018","92,000","92,000","92,000","92,000","-","0.00%"
"Sep 14, 2018","92,000","91,800","92,700","91,500","219.33K","0.44%"
"Sep 13, 2018","91,600","91,900","92,900","91,500","365.84K","0.00%"
"Sep 12, 2018","91,600","92,100","92,100","90,900","186.08K","-0.43%"
"Sep 11, 2018","92,000","92,000","92,600","91,600","134.99K","-0.65%"
"Sep 10, 2018","92,600","92,500","92,700","91,100","155.72K","-0.43%"
"Sep 07, 2018","93,000","92,200","93,000","91,500","209.17K","1.31%"
"Sep 06, 2018","91,800","91,000","92,300","91,000","185.52K","0.99%"
"Sep 05, 2018","90,900","91,700","92,000","90,800","171.96K","-1.30%"
"Sep 04, 2018","92,100","92,000","92,400","91,500","114.53K","-0.32%"
"Sep 03, 2018","92,400","92,000","92,600","91,600","87.97K","-0.11%"
"Aug 31, 2018","92,500","91,900","92,600","91,300","159.51K","0.43%"
"Aug 30, 2018","92,100","92,200","92,700","91,700","122.49K","0.00%"
"Aug 29, 2018","92,100","92,500","93,100","91,900","107.63K","-0.43%"
"Aug 28, 2018","92,500","92,100","93,300","91,700","211.48K","0.33%"
"Aug 27, 2018","92,200","91,500","92,300","91,200","163.06K","0.77%"
"Aug 24, 2018","91,500","91,300","93,100","90,900","167.00K","-0.44%"
"Aug 23, 2018","91,900","93,400","93,500","91,500","219.59K","-1.82%"
"Aug 22, 2018","93,600","92,500","93,700","92,500","176.01K","0.43%"
"Aug 21, 2018","93,200","90,500","93,400","90,000","295.56K","3.10%"
"Aug 20, 2018","90,400","91,400","91,700","90,000","196.61K","-0.55%"
"Aug 17, 2018","90,900","91,200","91,500","90,500","153.88K","-0.66%"
"Aug 16, 2018","91,500","92,900","93,400","90,900","294.99K","-2.24%"
"Aug 15, 2018","93,600","93,600","93,600","93,600","-","0.00%"
"Aug 14, 2018","93,600","94,300","94,300","93,300","130.32K","-0.43%"
"Aug 13, 2018","94,000","96,800","96,800","93,200","441.84K","-3.09%"
"Aug 12, 2018","97,000","97,000","97,000","97,000","-","0.00%"
"Aug 10, 2018","97,000","97,200","98,200","96,700","208.47K","-0.41%"
"Aug 09, 2018","97,400","97,800","98,300","97,200","208.82K","-0.51%"
"Aug 08, 2018","97,900","97,600","98,200","97,600","98.28K","-0.51%"
"Aug 07, 2018","98,400","98,000","98,600","97,300","127.88K","-0.20%"
"Aug 06, 2018","98,600","95,000","99,200","95,000","384.41K","3.57%"
"Aug 05, 2018","95,200","95,200","95,200","95,200","-","0.00%"
"Aug 03, 2018","95,200","95,500","95,600","94,900","150.17K","-0.31%"
"Aug 02, 2018","95,500","96,300","96,600","95,400","103.33K","-1.14%"
"Aug 01, 2018","96,600","96,600","97,100","96,100","107.76K","0.31%"
"Jul 31, 2018","96,300","96,300","96,600","95,600","141.80K","0.31%"
"Jul 30, 2018","96,000","95,500","96,300","95,500","148.05K","0.31%"
"Jul 29, 2018","95,700","95,700","95,700","95,700","-","0.00%"
"Jul 27, 2018","95,700","95,600","95,900","94,800","186.32K","0.63%"
"Jul 26, 2018","95,100","97,900","97,900","95,000","319.16K","-2.36%"
"Jul 25, 2018","97,400","98,400","99,400","96,300","150.92K","-1.22%"
"Jul 24, 2018","98,600","98,800","99,000","97,400","145.36K","0.41%"
"Jul 23, 2018","98,200","97,300","98,900","97,100","181.18K","0.92%"
"Jul 20, 2018","97,300","95,500","97,600","94,700","199.07K","1.88%"
"Jul 19, 2018","95,500","96,800","96,900","95,000","218.10K","-1.24%"
"Jul 18, 2018","96,700","96,500","98,600","96,500","192.79K","0.52%"
"Jul 17, 2018","96,200","95,900","96,900","95,800","107.98K","-0.10%"
"Jul 16, 2018","96,300","95,600","96,700","95,500","168.82K","0.42%"
"Jul 13, 2018","95,900","96,500","97,400","95,600","267.11K","-0.72%"
"Jul 12, 2018","96,600","96,900","97,500","96,200","263.98K","-0.10%"
"Jul 11, 2018","96,700","96,700","97,600","96,300","209.06K","-1.23%"
"Jul 10, 2018","97,900","98,500","99,100","97,600","167.76K","-0.61%"
"Jul 09, 2018","98,500","97,500","99,400","96,500","178.44K","0.61%"
"Jul 08, 2018","97,900","97,900","97,900","97,900","-","0.00%"
"Jul 06, 2018","97,900","96,600","98,700","96,600","252.42K","1.35%"
"Jul 05, 2018","96,600","96,300","98,200","95,800","178.64K","0.31%"
"Jul 04, 2018","96,300","95,800","97,100","95,500","103.64K","-0.31%"
"Jul 03, 2018","96,600","96,000","96,800","95,400","173.35K","1.05%"
"Jul 02, 2018","95,600","98,000","98,200","95,200","351.53K","-2.85%"
"Jun 29, 2018","98,400","98,300","98,500","96,500","199.65K","0.41%"
"Jun 28, 2018","98,000","99,400","99,400","97,500","189.10K","-1.11%"
"Jun 27, 2018","99,100","99,200","99,600","98,500","174.37K","-0.70%"
"Jun 26, 2018","99,800","99,400","100,500","98,600","195.21K","-0.20%"
"Jun 25, 2018","100,000","100,500","101,500","99,200","130.69K","-0.50%"
