"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 20, 2019","394,500","390,000","395,000","388,500","187.21K","1.15%"
"Feb 19, 2019","390,000","390,500","394,500","387,500","167.44K","-0.26%"
"Feb 18, 2019","391,000","383,000","395,000","382,000","390.79K","2.89%"
"Feb 15, 2019","380,000","380,000","382,000","377,000","161.52K","0.00%"
"Feb 14, 2019","380,000","375,500","380,000","373,000","173.99K","0.53%"
"Feb 13, 2019","378,000","372,000","378,500","371,000","238.82K","1.75%"
"Feb 12, 2019","371,500","372,000","372,500","368,500","161.48K","-0.13%"
"Feb 11, 2019","372,000","374,000","375,500","369,000","212.33K","0.54%"
"Feb 08, 2019","370,000","368,000","375,000","366,000","147.81K","0.14%"
"Feb 07, 2019","369,500","368,000","373,000","368,000","203.52K","0.41%"
"Feb 01, 2019","368,000","369,500","373,000","367,000","185.93K","0.00%"
"Jan 31, 2019","368,000","384,500","385,000","367,000","362.37K","-2.90%"
"Jan 30, 2019","379,000","378,500","382,500","368,500","290.50K","0.26%"
"Jan 29, 2019","378,000","374,500","378,000","373,000","129.30K","0.93%"
"Jan 28, 2019","374,500","376,500","380,500","371,000","168.30K","0.27%"
"Jan 25, 2019","373,500","364,000","376,000","363,000","179.51K","1.63%"
"Jan 24, 2019","367,500","365,000","372,500","364,000","163.62K","-0.41%"
"Jan 23, 2019","369,000","365,000","371,000","361,500","135.59K","0.82%"
"Jan 22, 2019","366,000","369,500","371,500","361,500","168.83K","-1.08%"
"Jan 21, 2019","370,000","370,000","373,000","366,000","185.04K","0.41%"
"Jan 18, 2019","368,500","365,500","371,000","363,000","175.04K","2.36%"
"Jan 17, 2019","360,000","366,000","369,500","359,500","195.34K","-1.64%"
"Jan 16, 2019","366,000","356,000","367,500","356,000","338.21K","2.81%"
"Jan 15, 2019","356,000","350,500","356,000","348,500","162.84K","1.57%"
"Jan 14, 2019","350,500","349,000","354,500","347,000","116.33K","0.43%"
"Jan 11, 2019","349,000","347,000","353,000","344,000","133.49K","0.58%"
"Jan 10, 2019","347,000","352,000","354,000","344,500","160.69K","-1.42%"
"Jan 09, 2019","352,000","349,500","353,000","346,500","188.36K","0.72%"
"Jan 08, 2019","349,500","346,500","351,500","343,000","191.51K","1.90%"
"Jan 07, 2019","343,000","340,000","350,000","337,500","295.60K","3.78%"
"Jan 04, 2019","330,500","327,500","331,500","321,500","146.74K","0.76%"
"Jan 03, 2019","328,000","337,500","341,000","327,500","232.70K","-2.67%"
"Jan 02, 2019","337,000","351,000","353,500","335,500","227.11K","-2.88%"
"Dec 28, 2018","347,000","349,000","352,500","345,500","107.78K","0.00%"
"Dec 27, 2018","347,000","359,000","359,500","345,500","172.35K","-1.70%"
"Dec 26, 2018","353,000","350,000","356,500","347,500","190.50K","-1.26%"
"Dec 24, 2018","357,500","357,000","362,500","355,000","104.91K","-0.28%"
"Dec 21, 2018","358,500","344,000","361,500","341,500","396.31K","4.22%"
"Dec 20, 2018","344,000","351,500","351,500","338,000","253.50K","-2.41%"
"Dec 19, 2018","352,500","342,000","355,000","342,000","276.63K","3.68%"
"Dec 18, 2018","340,000","349,000","349,500","337,500","253.38K","-3.27%"
"Dec 17, 2018","351,500","352,500","358,000","351,500","133.42K","0.00%"
"Dec 14, 2018","351,500","356,500","361,000","346,000","167.81K","-0.99%"
"Dec 13, 2018","355,000","352,500","361,000","350,000","281.62K","1.43%"
"Dec 12, 2018","350,000","351,500","353,000","346,000","160.85K","0.14%"
"Dec 11, 2018","349,500","343,500","351,500","343,500","162.41K","1.30%"
"Dec 10, 2018","345,000","347,500","351,000","340,500","179.28K","-1.85%"
"Dec 07, 2018","351,500","355,000","360,000","351,000","131.34K","-0.57%"
"Dec 06, 2018","353,500","358,000","363,500","350,000","175.63K","-0.28%"
"Dec 05, 2018","354,500","350,000","357,500","348,000","143.76K","-1.12%"
"Dec 04, 2018","358,500","364,000","364,000","354,500","214.47K","-1.78%"
"Dec 03, 2018","365,000","351,500","366,000","351,500","327.52K","5.64%"
"Nov 30, 2018","345,500","349,500","351,500","344,000","303.02K","-0.58%"
"Nov 29, 2018","347,500","351,000","351,500","345,500","232.91K","0.14%"
"Nov 28, 2018","347,000","344,000","347,500","340,500","287.27K","1.17%"
"Nov 27, 2018","343,000","337,000","343,000","330,000","198.80K","2.39%"
"Nov 26, 2018","335,000","330,500","338,000","329,000","209.79K","1.21%"
"Nov 25, 2018","331,000","329,500","331,000","329,500","-","0.76%"
"Nov 23, 2018","328,500","338,000","343,000","327,500","147.72K","-2.81%"
"Nov 22, 2018","338,000","341,000","341,000","335,000","128.43K","-0.73%"
"Nov 21, 2018","340,500","335,500","343,500","334,500","153.21K","0.29%"
"Nov 20, 2018","339,500","343,500","344,500","335,000","170.04K","-1.74%"
"Nov 19, 2018","345,500","342,000","346,000","341,000","117.52K","0.73%"
"Nov 18, 2018","343,000","345,000","345,000","343,000","-","-0.44%"
"Nov 16, 2018","344,500","344,500","347,500","342,000","181.00K","0.73%"
"Nov 15, 2018","342,000","337,000","342,500","335,000","150.26K","0.59%"
"Nov 14, 2018","340,000","338,000","343,000","332,000","265.31K","1.34%"
"Nov 13, 2018","335,500","328,500","335,500","321,500","187.90K","0.60%"
"Nov 12, 2018","333,500","328,500","335,000","323,500","178.50K","1.68%"
"Nov 11, 2018","328,000","328,000","328,000","328,000","-","0.15%"
"Nov 09, 2018","327,500","335,000","339,000","326,500","334.52K","-2.24%"
"Nov 08, 2018","335,000","345,000","347,000","335,000","344.55K","-1.47%"
"Nov 07, 2018","340,000","348,000","350,000","338,500","360.75K","-2.86%"
"Nov 06, 2018","350,000","359,500","359,500","345,500","191.12K","-1.69%"
"Nov 05, 2018","356,000","356,500","363,500","348,000","177.39K","-0.56%"
"Nov 02, 2018","358,000","347,000","359,000","345,000","238.85K","5.60%"
"Nov 01, 2018","339,000","350,000","352,500","338,500","208.85K","-2.31%"
"Oct 31, 2018","347,000","336,000","348,000","330,000","250.86K","2.51%"
"Oct 30, 2018","338,500","335,500","346,000","329,500","275.72K","0.89%"
"Oct 29, 2018","335,500","340,000","348,000","331,500","448.34K","3.55%"
"Oct 26, 2018","324,000","344,000","344,500","317,500","314.97K","-4.57%"
"Oct 25, 2018","339,500","323,500","339,500","323,000","264.43K","2.72%"
"Oct 24, 2018","330,500","334,500","343,000","328,000","271.36K","0.46%"
"Oct 23, 2018","329,000","334,500","337,000","326,000","147.15K","-2.52%"
"Oct 22, 2018","337,500","328,000","339,000","323,000","197.06K","2.74%"
"Oct 21, 2018","328,500","328,000","328,500","328,000","-","-0.45%"
"Oct 19, 2018","330,000","314,000","333,500","313,500","241.59K","4.10%"
"Oct 18, 2018","317,000","326,000","328,500","316,000","135.70K","-2.46%"
"Oct 17, 2018","325,000","325,000","329,000","321,500","136.41K","2.04%"
"Oct 16, 2018","318,500","329,000","329,000","318,500","145.57K","-1.85%"
"Oct 15, 2018","324,500","317,000","329,500","316,000","233.89K","2.85%"
"Oct 14, 2018","315,500","315,500","315,500","315,500","-","0.00%"
"Oct 12, 2018","315,500","307,000","319,000","305,000","256.16K","2.77%"
"Oct 11, 2018","307,000","307,000","311,500","302,000","376.88K","-2.85%"
"Oct 10, 2018","316,000","323,000","326,500","316,000","248.21K","-1.71%"
"Oct 09, 2018","321,500","321,500","321,500","321,500","-","0.00%"
"Oct 08, 2018","321,500","321,000","327,000","319,000","196.61K","-0.77%"
"Oct 07, 2018","324,000","324,000","324,000","324,000","-","0.00%"
"Oct 05, 2018","324,000","331,500","334,500","319,500","365.20K","-1.67%"
"Oct 04, 2018","329,500","355,000","355,500","328,500","470.82K","-6.66%"
"Oct 03, 2018","353,000","353,000","353,000","353,000","-","0.00%"
"Oct 02, 2018","353,000","370,500","373,000","351,000","259.50K","-4.21%"
"Oct 01, 2018","368,500","365,500","372,000","365,500","166.54K","0.82%"
"Sep 30, 2018","365,500","365,500","365,500","365,500","-","0.00%"
"Sep 28, 2018","365,500","370,500","373,000","365,000","186.05K","-1.22%"
"Sep 27, 2018","370,000","360,000","372,500","360,000","252.17K","0.82%"
"Sep 26, 2018","367,000","367,000","367,000","367,000","-","0.00%"
"Sep 21, 2018","367,000","364,500","367,500","360,000","197.69K","1.66%"
"Sep 20, 2018","361,000","358,500","364,000","354,000","205.99K","0.28%"
"Sep 19, 2018","360,000","371,000","371,000","359,000","230.35K","-1.91%"
"Sep 18, 2018","367,000","354,500","367,000","350,500","283.40K","3.67%"
"Sep 17, 2018","354,000","359,000","363,500","353,000","236.13K","0.57%"
"Sep 16, 2018","352,000","352,000","352,000","352,000","-","0.00%"
"Sep 14, 2018","352,000","348,500","356,000","348,500","166.07K","0.57%"
"Sep 13, 2018","350,000","347,000","354,000","346,500","330.43K","1.89%"
"Sep 12, 2018","343,500","343,000","348,500","341,500","154.25K","0.73%"
"Sep 11, 2018","341,000","347,000","351,000","338,000","295.80K","-1.73%"
"Sep 10, 2018","347,000","348,500","356,000","346,000","207.41K","-1.42%"
"Sep 09, 2018","352,000","352,000","352,000","352,000","-","0.00%"
"Sep 07, 2018","352,000","351,500","356,000","344,500","170.89K","0.28%"
"Sep 06, 2018","351,000","358,000","360,500","349,000","248.46K","-1.96%"
"Sep 05, 2018","358,000","367,000","368,000","356,500","227.36K","-2.59%"
"Sep 04, 2018","367,500","369,500","371,500","364,000","144.42K","-0.14%"
"Sep 03, 2018","368,000","365,500","370,500","360,500","177.56K","0.55%"
"Sep 02, 2018","366,000","366,000","366,000","366,000","-","0.00%"
"Aug 31, 2018","366,000","362,000","366,000","355,500","203.27K","0.69%"
"Aug 30, 2018","363,500","370,500","370,500","363,000","228.92K","-2.81%"
"Aug 29, 2018","374,000","368,500","375,000","366,500","172.15K","2.19%"
"Aug 28, 2018","366,000","372,500","376,500","365,000","227.18K","-1.61%"
"Aug 27, 2018","372,000","366,000","374,500","360,500","271.59K","1.64%"
"Aug 26, 2018","366,000","366,000","366,000","366,000","-","0.00%"
"Aug 24, 2018","366,000","355,500","366,500","352,500","266.77K","2.66%"
"Aug 23, 2018","356,500","355,500","358,500","354,000","238.19K","0.56%"
"Aug 22, 2018","354,500","366,000","366,500","351,000","351.74K","-2.61%"
"Aug 21, 2018","364,000","364,000","366,500","358,500","306.22K","-0.55%"
"Aug 20, 2018","366,000","369,500","372,500","364,000","149.93K","0.14%"
"Aug 19, 2018","365,500","365,500","365,500","365,500","-","0.00%"
"Aug 17, 2018","365,500","370,000","371,500","364,000","136.75K","-0.54%"
"Aug 16, 2018","367,500","364,000","373,500","361,500","266.01K","-1.47%"
"Aug 15, 2018","373,000","373,000","373,000","373,000","-","0.00%"
"Aug 14, 2018","373,000","368,500","374,500","367,500","165.49K","1.36%"
"Aug 13, 2018","368,000","374,500","376,500","366,500","215.52K","-1.87%"
"Aug 12, 2018","375,000","375,000","375,000","375,000","-","0.00%"
"Aug 10, 2018","375,000","385,000","386,500","369,000","263.92K","-2.60%"
"Aug 09, 2018","385,000","375,500","385,000","371,000","243.19K","2.39%"
"Aug 08, 2018","376,000","384,000","387,500","376,000","178.61K","-1.83%"
"Aug 07, 2018","383,000","378,000","386,000","375,000","285.73K","0.52%"
"Aug 06, 2018","381,000","391,000","393,000","376,500","308.69K","-2.56%"
"Aug 05, 2018","391,000","391,000","391,000","391,000","-","0.00%"
"Aug 03, 2018","391,000","375,500","391,000","373,500","421.76K","4.27%"
"Aug 02, 2018","375,000","374,500","378,000","373,000","225.14K","0.13%"
"Aug 01, 2018","374,500","376,500","382,500","368,500","273.45K","-0.13%"
"Jul 31, 2018","375,000","377,500","378,500","372,500","181.12K","-0.53%"
"Jul 30, 2018","377,000","375,500","380,500","370,500","247.34K","0.67%"
"Jul 29, 2018","374,500","374,500","374,500","374,500","-","0.00%"
"Jul 27, 2018","374,500","376,000","379,500","367,000","341.05K","0.54%"
"Jul 26, 2018","372,500","364,000","374,000","362,000","456.06K","3.04%"
"Jul 25, 2018","361,500","346,000","363,500","344,500","1.13M","9.38%"
"Jul 24, 2018","330,500","335,000","338,500","327,500","228.50K","-0.75%"
"Jul 23, 2018","333,000","336,500","341,000","331,000","208.32K","0.15%"
"Jul 22, 2018","332,500","332,500","332,500","332,500","-","0.00%"
"Jul 20, 2018","332,500","336,000","337,500","331,000","170.22K","-1.04%"
"Jul 19, 2018","336,000","335,000","339,000","332,000","311.39K","1.51%"
"Jul 18, 2018","331,000","323,000","333,000","323,000","326.39K","2.95%"
"Jul 17, 2018","321,500","328,500","329,000","317,000","270.80K","-1.98%"
"Jul 16, 2018","328,000","338,000","340,500","327,500","172.79K","-2.09%"
"Jul 13, 2018","335,000","328,000","338,500","327,500","320.99K","3.55%"
"Jul 12, 2018","323,500","326,000","329,500","323,500","320.93K","-0.77%"
"Jul 11, 2018","326,000","322,500","328,000","320,000","175.79K","0.15%"
"Jul 10, 2018","325,500","326,000","332,000","324,500","235.61K","0.93%"
"Jul 09, 2018","322,500","321,000","329,500","315,000","307.93K","0.16%"
"Jul 08, 2018","322,000","322,000","322,000","322,000","-","0.00%"
"Jul 06, 2018","322,000","320,000","325,000","315,000","255.23K","0.47%"
"Jul 05, 2018","320,500","315,000","324,000","315,000","184.15K","0.94%"
"Jul 04, 2018","317,500","318,500","324,500","317,000","151.07K","0.00%"
"Jul 03, 2018","317,500","320,000","322,500","312,000","308.97K","0.00%"
"Jul 02, 2018","317,500","332,500","335,000","316,000","369.70K","-4.80%"
"Jun 29, 2018","333,500","334,500","336,500","323,000","348.87K","-0.15%"
