"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2019","145,000","139,000","148,500","138,500","546.48K","5.07%"
"Sep 26, 2019","138,000","139,500","140,500","137,000","151.16K","-0.72%"
"Sep 25, 2019","139,000","140,500","141,500","138,500","158.37K","-1.07%"
"Sep 24, 2019","140,500","141,500","141,500","138,500","198.49K","2.18%"
"Sep 23, 2019","137,500","139,000","139,500","137,500","113.99K","-1.43%"
"Sep 22, 2019","139,500","139,500","139,500","139,500","-","0.00%"
"Sep 20, 2019","139,500","139,000","140,000","133,000","510.95K","0.72%"
"Sep 19, 2019","138,500","139,000","139,500","137,500","180.96K","0.00%"
"Sep 18, 2019","138,500","138,000","139,500","137,500","140.37K","0.00%"
"Sep 17, 2019","138,500","144,000","144,000","137,500","315.22K","-3.48%"
"Sep 16, 2019","143,500","144,500","145,500","142,000","305.70K","1.06%"
"Sep 11, 2019","142,000","141,000","144,000","139,000","392.93K","1.79%"
"Sep 10, 2019","139,500","140,000","141,000","138,500","161.22K","0.00%"
"Sep 09, 2019","139,500","138,000","141,000","137,000","332.07K","2.20%"
"Sep 06, 2019","136,500","141,000","141,500","135,500","286.39K","-3.19%"
"Sep 05, 2019","141,000","140,500","141,500","138,500","497.15K","1.44%"
"Sep 04, 2019","139,000","140,000","141,000","138,500","421.53K","-1.77%"
"Sep 03, 2019","141,500","132,000","144,000","132,000","837.32K","7.60%"
"Sep 02, 2019","131,500","130,500","134,000","129,500","244.57K","1.15%"
"Sep 01, 2019","130,000","130,000","130,000","130,000","-","0.00%"
"Aug 30, 2019","130,000","126,000","133,000","125,500","453.92K","4.84%"
"Aug 29, 2019","124,000","124,000","127,000","123,500","199.20K","0.40%"
"Aug 28, 2019","123,500","121,500","123,500","121,000","134.95K","1.23%"
"Aug 27, 2019","122,000","122,000","123,000","121,000","174.36K","1.24%"
"Aug 26, 2019","120,500","121,000","122,500","120,000","148.76K","-2.82%"
"Aug 23, 2019","124,000","124,000","126,000","124,000","139.48K","-1.59%"
"Aug 22, 2019","126,000","126,500","129,000","125,500","196.24K","0.00%"
"Aug 21, 2019","126,000","127,500","127,500","125,000","161.28K","-1.56%"
"Aug 20, 2019","128,000","124,000","128,000","122,000","283.16K","3.64%"
"Aug 19, 2019","123,500","125,000","127,000","122,500","135.34K","-0.40%"
"Aug 18, 2019","124,000","124,000","124,000","124,000","-","0.00%"
"Aug 16, 2019","124,000","125,500","125,500","122,000","136.78K","-1.59%"
"Aug 14, 2019","126,000","130,500","131,000","125,500","175.87K","-2.33%"
"Aug 13, 2019","129,000","124,000","131,000","123,500","285.07K","3.20%"
"Aug 12, 2019","125,000","125,500","127,500","123,500","185.99K","0.00%"
"Aug 11, 2019","125,000","125,000","125,000","125,000","-","0.00%"
"Aug 09, 2019","125,000","126,500","128,000","124,500","222.10K","0.00%"
"Aug 08, 2019","125,000","125,000","129,000","123,000","562.70K","1.63%"
"Aug 07, 2019","123,000","124,000","126,000","122,500","352.22K","0.00%"
"Aug 06, 2019","123,000","118,500","124,500","118,000","449.20K","-0.81%"
"Aug 05, 2019","124,000","130,000","130,500","124,000","449.92K","-4.98%"
"Aug 04, 2019","130,500","130,500","130,500","130,500","-","0.00%"
"Aug 02, 2019","130,500","131,000","134,000","130,000","384.27K","-2.25%"
"Aug 01, 2019","133,500","137,000","137,500","131,000","710.06K","-4.64%"
"Jul 31, 2019","140,000","150,000","151,000","139,000","693.79K","-6.04%"
"Jul 30, 2019","149,000","151,000","152,000","148,500","208.32K","-1.32%"
"Jul 29, 2019","151,000","155,500","157,500","150,500","204.22K","-2.58%"
"Jul 26, 2019","155,000","153,500","156,000","153,000","220.55K","0.98%"
"Jul 25, 2019","153,500","156,000","157,000","152,500","228.09K","-1.92%"
"Jul 24, 2019","156,500","160,000","160,500","156,000","117.90K","-1.26%"
"Jul 23, 2019","158,500","160,000","161,500","157,500","190.55K","-0.63%"
"Jul 22, 2019","159,500","159,500","160,000","158,000","77.90K","0.00%"
"Jul 21, 2019","159,500","159,500","159,500","159,500","-","0.00%"
"Jul 19, 2019","159,500","160,000","161,500","157,500","147.80K","0.63%"
"Jul 18, 2019","158,500","159,000","161,000","157,500","151.85K","-0.63%"
"Jul 17, 2019","159,500","164,000","164,000","157,000","248.08K","-3.33%"
"Jul 16, 2019","165,000","160,000","165,500","160,000","167.73K","2.17%"
"Jul 15, 2019","161,500","163,000","164,500","160,000","107.29K","-0.31%"
"Jul 12, 2019","162,000","165,500","165,500","160,500","168.59K","-1.82%"
"Jul 11, 2019","165,000","159,000","167,000","159,000","217.26K","3.77%"
"Jul 10, 2019","159,000","159,500","161,000","158,500","150.79K","0.00%"
"Jul 09, 2019","159,000","162,000","163,500","158,000","204.75K","-1.85%"
"Jul 08, 2019","162,000","168,500","168,500","161,500","237.60K","-4.14%"
"Jul 05, 2019","169,000","162,000","170,000","161,000","421.59K","4.64%"
"Jul 04, 2019","161,500","157,500","162,000","155,500","181.57K","2.87%"
"Jul 03, 2019","157,000","160,500","161,500","155,500","289.21K","-1.88%"
"Jul 02, 2019","160,000","164,000","165,000","159,500","211.30K","-2.44%"
"Jul 01, 2019","164,000","167,500","170,000","163,500","229.78K","-0.30%"
"Jun 30, 2019","164,500","164,500","164,500","164,500","-","0.00%"
"Jun 28, 2019","164,500","166,000","167,000","163,500","130.46K","-0.90%"
"Jun 27, 2019","166,000","162,500","167,000","161,500","319.69K","1.53%"
"Jun 26, 2019","163,500","168,000","169,000","162,500","239.36K","-2.39%"
"Jun 25, 2019","167,500","169,000","172,500","167,000","138.90K","-1.18%"
"Jun 24, 2019","169,500","171,500","171,500","168,500","122.49K","-1.17%"
"Jun 23, 2019","171,500","171,500","171,500","171,500","-","0.00%"
"Jun 21, 2019","171,500","171,500","172,000","169,500","149.55K","0.29%"
"Jun 20, 2019","171,000","171,500","172,500","170,000","121.10K","-0.29%"
"Jun 19, 2019","171,500","172,000","175,000","170,500","228.43K","0.59%"
"Jun 18, 2019","170,500","170,000","172,500","169,500","150.42K","0.29%"
"Jun 17, 2019","170,000","169,500","171,500","169,500","197.05K","0.59%"
"Jun 14, 2019","169,000","174,500","175,000","167,500","252.90K","-3.43%"
"Jun 13, 2019","175,000","174,000","175,500","172,500","200.19K","0.29%"
"Jun 12, 2019","174,500","177,000","178,000","174,000","171.38K","-1.69%"
"Jun 11, 2019","177,500","177,000","179,000","176,000","138.36K","0.28%"
"Jun 10, 2019","177,000","180,000","180,500","176,000","155.78K","-1.67%"
"Jun 07, 2019","180,000","179,500","181,000","177,000","162.00K","0.28%"
"Jun 05, 2019","179,500","180,000","180,500","177,000","164.23K","1.13%"
"Jun 04, 2019","177,500","180,500","181,000","177,000","116.20K","-1.39%"
"Jun 03, 2019","180,000","176,500","182,000","175,500","153.66K","0.56%"
"May 31, 2019","179,000","177,000","181,000","175,000","156.26K","1.70%"
"May 30, 2019","176,000","180,000","181,500","172,000","278.17K","-2.22%"
"May 29, 2019","180,000","183,500","185,000","179,500","109.31K","-0.83%"
"May 28, 2019","181,500","182,500","186,500","181,500","252.95K","-0.55%"
"May 27, 2019","182,500","179,500","182,500","177,500","137.98K","1.96%"
"May 24, 2019","179,000","183,000","185,000","177,500","253.92K","-4.02%"
"May 23, 2019","186,500","190,000","190,500","180,000","268.27K","-2.10%"
"May 22, 2019","190,500","191,500","194,500","189,500","111.50K","0.00%"
"May 21, 2019","190,500","193,500","197,000","189,500","157.75K","-2.31%"
"May 20, 2019","195,000","196,500","203,500","193,500","148.04K","-1.27%"
"May 17, 2019","197,500","201,000","203,000","196,500","121.07K","-1.25%"
"May 16, 2019","200,000","199,500","203,000","199,000","111.76K","0.00%"
"May 15, 2019","200,000","198,000","205,000","195,500","174.37K","1.27%"
"May 14, 2019","197,500","195,000","199,000","190,500","225.88K","0.51%"
"May 13, 2019","196,500","201,000","204,000","194,000","197.41K","-3.44%"
"May 10, 2019","203,500","201,500","209,500","200,500","179.10K","0.74%"
"May 09, 2019","202,000","209,500","213,000","202,000","167.48K","-3.58%"
"May 08, 2019","209,500","207,000","213,000","207,000","96.73K","-1.18%"
"May 07, 2019","212,000","211,000","214,500","206,500","159.79K","-2.08%"
"May 03, 2019","216,500","211,500","220,500","210,500","219.48K","1.88%"
"May 02, 2019","212,500","205,500","214,500","205,000","265.14K","2.16%"
"Apr 30, 2019","208,000","219,500","220,000","206,000","535.15K","-5.88%"
"Apr 29, 2019","221,000","220,500","223,000","218,500","362.77K","-2.43%"
"Apr 26, 2019","226,500","227,000","232,000","224,500","232.90K","-0.22%"
"Apr 25, 2019","227,000","232,500","234,500","225,000","179.41K","-2.37%"
"Apr 24, 2019","232,500","236,000","238,000","230,500","166.73K","-1.27%"
"Apr 23, 2019","235,500","233,500","240,000","233,500","167.58K","1.07%"
"Apr 22, 2019","233,000","233,500","235,500","229,000","182.85K","0.00%"
"Apr 19, 2019","233,000","227,000","240,500","227,000","358.98K","3.10%"
"Apr 18, 2019","226,000","230,500","231,500","225,500","173.86K","-2.59%"
"Apr 17, 2019","232,000","229,500","234,500","229,000","314.66K","2.20%"
"Apr 16, 2019","227,000","232,000","232,500","226,000","247.04K","-3.20%"
"Apr 15, 2019","234,500","222,500","235,500","221,000","763.51K","7.57%"
"Apr 12, 2019","218,000","203,500","219,000","201,500","504.79K","6.60%"
"Apr 11, 2019","204,500","203,500","204,500","201,500","191.45K","1.49%"
"Apr 10, 2019","201,500","206,000","206,000","200,500","162.80K","-2.66%"
"Apr 09, 2019","207,000","200,500","207,500","198,000","263.90K","3.24%"
"Apr 08, 2019","200,500","200,000","204,000","198,000","200.65K","1.26%"
"Apr 05, 2019","198,000","199,500","200,000","197,000","110.13K","0.00%"
"Apr 04, 2019","198,000","196,000","199,500","194,000","179.61K","1.54%"
"Apr 03, 2019","195,000","192,000","196,000","191,000","144.35K","1.30%"
"Apr 02, 2019","192,500","195,500","197,000","192,000","96.30K","-1.28%"
"Apr 01, 2019","195,000","189,500","195,500","187,500","151.27K","3.45%"
"Mar 29, 2019","188,500","187,500","189,000","181,500","239.60K","1.62%"
"Mar 28, 2019","185,500","189,000","189,500","184,000","166.04K","-2.37%"
"Mar 27, 2019","190,000","194,000","196,500","188,500","114.11K","-1.30%"
"Mar 26, 2019","192,500","189,500","195,500","189,500","115.92K","2.39%"
"Mar 25, 2019","188,000","190,000","192,000","187,500","117.09K","-2.59%"
"Mar 22, 2019","193,000","193,000","197,000","191,000","101.39K","0.00%"
"Mar 21, 2019","193,000","197,000","200,000","192,500","186.45K","-2.53%"
"Mar 20, 2019","198,000","199,000","201,500","192,000","235.07K","-1.00%"
"Mar 19, 2019","200,000","205,000","207,000","200,000","223.99K","-1.96%"
"Mar 18, 2019","204,000","201,000","206,000","200,000","339.79K","4.08%"
"Mar 15, 2019","196,000","186,000","197,000","185,500","265.42K","5.09%"
"Mar 14, 2019","186,500","184,500","188,500","182,500","218.36K","1.08%"
"Mar 13, 2019","184,500","182,500","186,000","181,000","217.13K","1.10%"
"Mar 12, 2019","182,500","190,000","191,000","181,000","327.32K","-3.18%"
"Mar 11, 2019","188,500","198,500","198,500","186,500","284.74K","-4.56%"
"Mar 08, 2019","197,500","195,000","203,000","195,000","257.44K","0.51%"
"Mar 07, 2019","196,500","194,000","199,000","192,000","152.28K","1.29%"
"Mar 06, 2019","194,000","198,500","199,500","193,500","130.02K","-1.77%"
"Mar 05, 2019","197,500","196,500","198,500","194,500","131.14K","1.28%"
"Mar 04, 2019","195,000","201,500","205,000","195,000","296.92K","-2.50%"
"Feb 28, 2019","200,000","203,500","205,000","200,000","195.26K","-1.72%"
"Feb 27, 2019","203,500","204,000","205,500","198,000","178.59K","-0.73%"
"Feb 26, 2019","205,000","205,500","210,000","204,000","265.20K","-0.49%"
"Feb 25, 2019","206,000","203,000","206,500","199,000","215.56K","2.49%"
"Feb 22, 2019","201,000","202,000","206,000","195,500","287.80K","0.00%"
"Feb 21, 2019","201,000","202,000","206,500","199,000","389.36K","-0.50%"
"Feb 20, 2019","202,000","187,000","204,500","184,000","807.55K","8.60%"
"Feb 19, 2019","186,000","186,000","187,000","181,500","203.19K","0.54%"
"Feb 18, 2019","185,000","182,000","187,000","181,000","268.33K","3.06%"
"Feb 17, 2019","179,500","179,500","179,500","179,500","-","0.00%"
"Feb 15, 2019","179,500","172,500","180,000","172,000","295.33K","4.06%"
"Feb 14, 2019","172,500","170,500","174,500","170,000","254.31K","1.47%"
"Feb 13, 2019","170,000","170,500","172,500","170,000","183.98K","0.00%"
"Feb 12, 2019","170,000","171,500","172,500","169,500","162.64K","-0.87%"
"Feb 11, 2019","171,500","170,500","172,000","169,500","199.01K","0.88%"
"Feb 10, 2019","170,000","170,000","170,000","170,000","-","0.00%"
"Feb 08, 2019","170,000","175,500","177,000","169,000","351.27K","-4.23%"
"Feb 07, 2019","177,500","182,500","183,000","175,500","314.18K","-2.74%"
"Feb 06, 2019","182,500","182,500","182,500","182,500","-","0.00%"
"Feb 01, 2019","182,500","181,500","187,000","181,500","359.52K","0.55%"
"Jan 31, 2019","181,500","179,500","184,500","176,500","404.71K","1.68%"
"Jan 30, 2019","178,500","177,000","179,500","176,000","173.42K","0.85%"
"Jan 29, 2019","177,000","178,000","180,500","176,500","157.58K","-1.67%"
"Jan 28, 2019","180,000","181,500","182,500","177,500","201.83K","-0.55%"
"Jan 27, 2019","181,000","181,000","181,000","181,000","-","0.00%"
"Jan 25, 2019","181,000","178,500","181,500","178,000","261.97K","1.40%"
"Jan 24, 2019","178,500","178,500","181,000","177,000","226.14K","0.28%"
"Jan 23, 2019","178,000","174,000","180,000","174,000","211.27K","1.71%"
"Jan 22, 2019","175,000","174,000","178,500","173,000","272.11K","0.86%"
"Jan 21, 2019","173,500","174,000","175,000","172,000","209.06K","0.58%"
"Jan 20, 2019","172,500","172,500","172,500","172,500","-","0.00%"
"Jan 18, 2019","172,500","175,500","178,000","171,000","290.43K","-1.15%"
"Jan 17, 2019","174,500","182,500","183,000","174,000","446.28K","-4.64%"
"Jan 16, 2019","183,000","190,500","190,500","183,000","259.10K","-3.43%"
"Jan 15, 2019","189,500","188,000","191,000","186,500","186.55K","2.16%"
"Jan 14, 2019","185,500","179,500","190,000","179,500","334.17K","1.92%"
"Jan 13, 2019","182,000","182,000","182,000","182,000","-","0.00%"
"Jan 11, 2019","182,000","183,500","184,000","180,000","247.41K","-1.36%"
"Jan 10, 2019","184,500","184,000","187,000","183,000","206.48K","0.27%"
"Jan 09, 2019","184,000","188,000","188,000","180,000","374.41K","-2.13%"
"Jan 08, 2019","188,000","188,500","192,500","185,500","213.86K","1.08%"
"Jan 07, 2019","186,000","187,000","194,000","183,000","352.79K","0.00%"
"Jan 06, 2019","186,000","186,000","186,000","186,000","-","0.00%"
"Jan 04, 2019","186,000","192,500","193,000","180,000","552.28K","-4.37%"
"Jan 03, 2019","194,500","195,500","199,500","192,000","250.60K","0.52%"
"Jan 02, 2019","193,500","208,000","211,000","192,000","403.61K","-7.64%"
"Jan 01, 2019","209,500","209,500","209,500","209,500","-","0.00%"
"Dec 28, 2018","209,500","209,500","215,500","208,500","206.50K","0.00%"
"Dec 27, 2018","209,500","201,000","210,500","201,000","243.54K","4.75%"
"Dec 26, 2018","200,000","194,000","201,500","194,000","162.24K","-0.25%"
"Dec 25, 2018","200,500","200,500","200,500","200,500","-","0.00%"
"Dec 24, 2018","200,500","202,500","202,500","199,000","163.50K","-1.72%"
"Dec 23, 2018","204,000","204,000","204,000","204,000","-","0.00%"
"Dec 21, 2018","204,000","206,500","206,500","200,000","267.02K","-0.97%"
"Dec 20, 2018","206,000","206,000","208,500","198,500","334.66K","0.00%"
"Dec 19, 2018","206,000","201,000","206,500","199,500","310.43K","2.74%"
"Dec 18, 2018","200,500","188,500","200,500","188,000","434.04K","5.53%"
"Dec 17, 2018","190,000","187,500","191,500","182,500","243.54K","1.33%"
"Dec 16, 2018","187,500","187,500","187,500","187,500","-","0.00%"
"Dec 14, 2018","187,500","194,500","195,000","187,000","329.25K","-3.10%"
"Dec 13, 2018","193,500","189,000","193,500","185,000","670.53K","2.65%"
"Dec 12, 2018","188,500","176,000","189,000","176,000","670.55K","8.02%"
"Dec 11, 2018","174,500","174,000","175,500","170,500","233.03K","0.29%"
"Dec 10, 2018","174,000","166,500","175,500","166,000","342.73K","2.65%"
"Dec 09, 2018","169,500","169,500","169,500","169,500","-","0.00%"
"Dec 07, 2018","169,500","163,000","170,500","163,000","329.09K","5.28%"
"Dec 06, 2018","161,000","171,500","172,000","161,000","314.13K","-5.29%"
"Dec 05, 2018","170,000","168,500","171,000","167,000","243.79K","-2.30%"
"Dec 04, 2018","174,000","176,000","176,500","172,000","241.13K","-0.85%"
"Dec 03, 2018","175,500","177,000","177,500","173,000","476.29K","1.74%"
"Dec 02, 2018","172,500","172,500","172,500","172,500","-","0.00%"
"Nov 30, 2018","172,500","167,000","174,500","165,000","510.60K","3.60%"
"Nov 29, 2018","166,500","172,500","174,000","165,500","388.41K","-1.77%"
"Nov 28, 2018","169,500","164,000","170,000","163,000","661.13K","4.95%"
"Nov 27, 2018","161,500","156,500","163,000","155,500","734.49K","4.19%"
"Nov 26, 2018","155,000","154,000","156,500","151,500","302.22K","1.31%"
"Nov 25, 2018","153,000","153,000","153,000","153,000","-","0.00%"
"Nov 23, 2018","153,000","159,000","159,000","152,000","336.77K","-2.86%"
"Nov 22, 2018","157,500","155,500","160,500","155,000","635.97K","1.61%"
"Nov 21, 2018","155,000","147,500","157,000","145,500","491.33K","3.33%"
"Nov 20, 2018","150,000","155,000","156,000","149,000","530.26K","-5.06%"
"Nov 19, 2018","158,000","162,500","162,500","156,500","454.78K","-1.86%"
"Nov 18, 2018","161,000","161,000","161,000","161,000","-","0.00%"
"Nov 16, 2018","161,000","164,000","167,500","160,000","450.26K","-0.31%"
"Nov 15, 2018","161,500","157,000","161,500","155,500","951.57K","5.56%"
"Nov 14, 2018","153,000","154,000","155,000","151,000","252.07K","0.00%"
"Nov 13, 2018","153,000","154,500","156,500","150,000","303.52K","-2.55%"
"Nov 12, 2018","157,000","159,500","162,500","155,500","297.33K","0.00%"
"Nov 11, 2018","157,000","157,000","157,000","157,000","-","0.00%"
"Nov 09, 2018","157,000","162,500","163,000","155,000","362.45K","-3.09%"
"Nov 08, 2018","162,000","172,000","173,000","161,500","420.49K","-3.57%"
"Nov 07, 2018","168,000","176,000","176,000","166,500","214.47K","-3.45%"
"Nov 06, 2018","174,000","176,500","177,000","172,500","149.97K","0.29%"
"Nov 05, 2018","173,500","174,000","176,000","170,500","212.45K","-0.86%"
"Nov 02, 2018","175,000","169,000","176,000","168,000","474.13K","6.06%"
"Nov 01, 2018","165,000","156,500","165,000","156,000","474.43K","7.84%"
"Oct 31, 2018","153,000","158,000","159,500","152,000","344.42K","-2.24%"
"Oct 30, 2018","156,500","155,500","159,500","147,000","889.23K","-2.19%"
"Oct 29, 2018","160,000","182,500","184,500","158,500","763.35K","-12.81%"
"Oct 26, 2018","183,500","192,000","192,500","180,000","271.71K","-4.18%"
"Oct 25, 2018","191,500","185,500","191,500","182,500","244.27K","0.52%"
"Oct 24, 2018","190,500","190,500","196,500","189,000","175.05K","0.79%"
"Oct 23, 2018","189,000","195,500","196,000","186,500","177.93K","-3.82%"
"Oct 22, 2018","196,500","192,500","199,500","192,000","252.28K","3.15%"
"Oct 19, 2018","190,500","189,500","190,500","183,500","317.99K","0.00%"
"Oct 18, 2018","190,500","199,000","201,000","189,000","262.59K","-3.79%"
"Oct 17, 2018","198,000","201,500","203,500","197,000","172.80K","0.25%"
"Oct 16, 2018","197,500","200,000","204,000","195,500","204.54K","-0.25%"
"Oct 15, 2018","198,000","205,500","206,000","197,500","266.15K","-4.58%"
"Oct 14, 2018","207,500","207,500","207,500","207,500","-","0.00%"
"Oct 12, 2018","207,500","197,500","209,500","197,500","243.89K","5.06%"
"Oct 11, 2018","197,500","202,000","204,500","197,000","462.01K","-6.84%"
"Oct 10, 2018","212,000","221,000","224,000","208,500","348.78K","-4.93%"
"Oct 09, 2018","223,000","223,000","223,000","223,000","-","0.00%"
"Oct 08, 2018","223,000","224,000","224,500","218,500","232.12K","-0.89%"
"Oct 07, 2018","225,000","225,000","225,000","225,000","-","0.00%"
"Oct 05, 2018","225,000","224,500","228,500","217,500","356.48K","-1.10%"
"Oct 04, 2018","227,500","264,500","265,000","224,500","991.84K","-13.99%"
"Oct 03, 2018","264,500","264,500","264,500","264,500","-","0.00%"
"Oct 02, 2018","264,500","271,000","271,500","263,500","117.87K","-1.86%"
"Oct 01, 2018","269,500","264,000","272,000","263,500","306.14K","3.26%"
"Sep 30, 2018","261,000","261,000","261,000","261,000","-","0.00%"
"Sep 28, 2018","261,000","256,000","262,000","255,500","219.55K","2.35%"
"Sep 27, 2018","255,000","253,500","256,500","251,500","194.20K","2.41%"
"Sep 26, 2018","249,000","249,000","249,000","249,000","-","0.00%"
"Sep 21, 2018","249,000","254,500","255,500","246,500","275.61K","-1.19%"
"Sep 20, 2018","252,000","256,000","257,500","251,000","227.31K","-1.37%"
"Sep 19, 2018","255,500","260,000","261,000","255,500","165.66K","-1.35%"
"Sep 18, 2018","259,000","260,000","262,000","257,500","152.16K","-1.71%"
"Sep 17, 2018","263,500","268,500","268,500","261,500","127.62K","-1.86%"
"Sep 16, 2018","268,500","268,500","268,500","268,500","-","0.00%"
"Sep 14, 2018","268,500","262,000","268,500","260,000","202.49K","3.67%"
"Sep 13, 2018","259,000","259,000","260,500","257,500","130.14K","0.58%"
"Sep 12, 2018","257,500","257,500","259,500","255,000","111.62K","0.39%"
"Sep 11, 2018","256,500","257,000","261,000","255,000","107.28K","-0.39%"
"Sep 10, 2018","257,500","259,500","261,000","253,500","176.40K","-2.09%"
"Sep 09, 2018","263,000","263,000","263,000","263,000","-","0.00%"
"Sep 07, 2018","263,000","264,000","265,000","260,000","125.50K","0.77%"
"Sep 06, 2018","261,000","261,000","263,000","260,000","77.82K","0.00%"
"Sep 05, 2018","261,000","263,000","268,500","259,500","151.52K","0.19%"
"Sep 04, 2018","260,500","259,500","261,500","258,500","78.14K","0.39%"
"Sep 03, 2018","259,500","264,000","265,000","258,000","129.22K","-1.33%"
"Aug 31, 2018","263,000","264,000","264,500","260,500","112.25K","-0.57%"
"Aug 30, 2018","264,500","269,500","272,000","264,000","198.55K","1.15%"
"Aug 29, 2018","261,500","261,500","262,000","259,500","90.26K","0.58%"
"Aug 28, 2018","260,000","269,000","270,000","259,000","232.19K","-3.53%"
"Aug 27, 2018","269,500","271,500","272,000","267,000","112.59K","0.00%"
"Aug 26, 2018","269,500","269,500","269,500","269,500","-","0.00%"
"Aug 24, 2018","269,500","270,500","270,500","264,500","113.60K","-0.55%"
"Aug 23, 2018","271,000","262,500","273,500","262,500","320.47K","5.45%"
"Aug 22, 2018","257,000","258,500","262,000","256,000","100.59K","-0.58%"
"Aug 21, 2018","258,500","256,000","259,000","255,000","92.54K","1.37%"
"Aug 20, 2018","255,000","262,500","263,500","255,000","109.97K","-2.11%"
"Aug 19, 2018","260,500","260,500","260,500","260,500","-","0.00%"
"Aug 17, 2018","260,500","257,500","260,500","254,500","126.29K","1.17%"
"Aug 16, 2018","257,500","260,500","262,500","256,000","114.43K","-1.15%"
"Aug 15, 2018","260,500","260,500","260,500","260,500","-","0.00%"
"Aug 14, 2018","260,500","258,000","262,500","258,000","98.77K","1.36%"
"Aug 13, 2018","257,000","261,500","264,500","254,000","199.74K","-2.84%"
"Aug 12, 2018","264,500","264,500","264,500","264,500","-","0.00%"
"Aug 10, 2018","264,500","268,000","268,500","263,000","119.02K","-1.67%"
"Aug 09, 2018","269,000","271,000","272,000","266,000","143.48K","-0.55%"
"Aug 08, 2018","270,500","274,500","275,500","270,000","97.78K","-2.35%"
"Aug 07, 2018","277,000","271,500","278,000","270,500","105.93K","1.65%"
"Aug 06, 2018","272,500","273,000","280,000","271,500","135.98K","-1.09%"
"Aug 05, 2018","275,500","275,500","275,500","275,500","-","0.00%"
"Aug 03, 2018","275,500","270,000","276,000","269,000","106.04K","2.04%"
"Aug 02, 2018","270,000","277,000","278,500","269,000","131.75K","-2.35%"
"Aug 01, 2018","276,500","270,000","278,500","268,000","230.53K","3.36%"
"Jul 31, 2018","267,500","263,000","268,500","263,000","153.21K","0.94%"
"Jul 30, 2018","265,000","264,000","267,500","261,000","123.61K","0.38%"
"Jul 29, 2018","264,000","264,000","264,000","264,000","-","0.00%"
"Jul 27, 2018","264,000","267,500","267,500","256,000","506.34K","-1.49%"
"Jul 26, 2018","268,000","282,500","285,000","266,000","354.50K","-4.11%"
"Jul 25, 2018","279,500","281,000","281,500","270,500","183.30K","0.00%"
"Jul 24, 2018","279,500","280,000","281,000","275,000","123.79K","0.00%"
"Jul 23, 2018","279,500","276,500","282,000","276,000","128.19K","1.45%"
"Jul 22, 2018","275,500","275,500","275,500","275,500","-","0.00%"
"Jul 20, 2018","275,500","270,000","278,000","270,000","123.81K","0.92%"
"Jul 19, 2018","273,000","281,000","281,500","271,500","164.96K","-2.67%"
"Jul 18, 2018","280,500","283,500","286,000","279,500","158.30K","-1.06%"
"Jul 17, 2018","283,500","290,500","291,500","282,500","201.05K","-2.74%"
"Jul 16, 2018","291,500","292,000","294,500","288,500","126.44K","-0.68%"
"Jul 13, 2018","293,500","292,500","297,000","292,500","119.46K","-1.01%"
"Jul 12, 2018","296,500","298,000","300,000","296,000","161.18K","0.51%"
"Jul 11, 2018","295,000","290,500","297,000","289,000","132.19K","0.34%"
"Jul 10, 2018","294,000","292,500","296,000","291,500","115.82K","0.51%"
"Jul 09, 2018","292,500","288,000","296,000","288,000","111.70K","0.17%"
"Jul 06, 2018","292,000","292,000","295,500","287,000","115.98K","0.34%"
