"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2019","40,550","39,750","41,050","39,700","1.21M","2.01%"
"Sep 05, 2019","39,750","39,750","40,450","39,700","763.20K","-0.75%"
"Sep 04, 2019","40,050","39,500","40,050","39,250","842.92K","1.52%"
"Sep 03, 2019","39,450","39,450","39,900","39,300","590.51K","-0.38%"
"Sep 02, 2019","39,600","39,900","39,900","39,300","456.29K","-0.25%"
"Sep 01, 2019","39,700","39,700","39,700","39,700","-","0.00%"
"Aug 30, 2019","39,700","38,900","39,800","38,900","985.93K","2.19%"
"Aug 29, 2019","38,850","38,700","38,850","38,450","537.00K","0.39%"
"Aug 28, 2019","38,700","39,000","39,100","38,350","677.31K","0.13%"
"Aug 27, 2019","38,650","38,350","38,850","38,350","1.26M","0.39%"
"Aug 26, 2019","38,500","38,800","38,850","38,150","753.93K","-1.28%"
"Aug 23, 2019","39,000","39,000","39,400","38,950","502.08K","-0.76%"
"Aug 22, 2019","39,300","39,150","39,750","39,100","903.61K","-0.38%"
"Aug 21, 2019","39,450","39,350","39,550","39,000","867.79K","0.13%"
"Aug 20, 2019","39,400","38,850","39,550","38,800","888.75K","0.38%"
"Aug 19, 2019","39,250","38,850","39,350","38,550","707.51K","2.08%"
"Aug 16, 2019","38,450","39,000","39,000","37,750","1.15M","-0.65%"
"Aug 15, 2019","38,700","38,700","38,700","38,700","-","0.00%"
"Aug 14, 2019","38,700","38,750","39,100","38,450","1.09M","1.18%"
"Aug 13, 2019","38,250","38,650","38,800","38,250","972.33K","-1.80%"
"Aug 12, 2019","38,950","39,450","39,500","38,950","704.52K","-0.76%"
"Aug 11, 2019","39,250","39,250","39,250","39,250","-","0.00%"
"Aug 09, 2019","39,250","39,450","39,850","39,200","882.75K","0.00%"
"Aug 08, 2019","39,250","39,450","40,050","39,200","2.08M","-0.76%"
"Aug 07, 2019","39,550","40,100","40,200","39,400","1.03M","-1.74%"
"Aug 06, 2019","40,250","40,400","40,650","39,600","1.48M","-1.59%"
"Aug 05, 2019","40,900","41,100","41,700","40,750","1.15M","-1.45%"
"Aug 04, 2019","41,500","41,500","41,500","41,500","-","0.00%"
"Aug 02, 2019","41,500","42,650","42,950","41,200","1.34M","-3.94%"
"Aug 01, 2019","43,200","43,450","43,900","42,900","800.66K","-0.46%"
"Jul 31, 2019","43,400","42,900","43,600","42,800","844.22K","0.12%"
"Jul 30, 2019","43,350","43,750","43,750","43,000","565.18K","-0.57%"
"Jul 29, 2019","43,600","43,950","44,100","43,400","613.70K","-0.46%"
"Jul 26, 2019","43,800","43,550","44,100","43,450","1.07M","-0.79%"
"Jul 25, 2019","44,150","45,400","45,450","44,150","1.04M","-2.97%"
"Jul 24, 2019","45,500","46,100","46,150","45,400","486.28K","-1.30%"
"Jul 23, 2019","46,100","45,900","46,100","45,300","718.70K","1.43%"
"Jul 22, 2019","45,450","45,300","45,500","44,700","477.97K","-0.11%"
"Jul 19, 2019","45,500","45,250","45,700","45,150","620.29K","1.11%"
"Jul 18, 2019","45,000","44,600","45,200","44,400","679.49K","0.22%"
"Jul 17, 2019","44,900","44,350","44,900","44,300","562.21K","0.45%"
"Jul 16, 2019","44,700","44,400","44,700","44,050","631.27K","1.36%"
"Jul 15, 2019","44,100","43,500","44,400","43,500","727.26K","0.57%"
"Jul 12, 2019","43,850","43,950","43,950","43,400","598.51K","1.15%"
"Jul 11, 2019","43,350","43,000","43,700","42,950","1.16M","0.00%"
"Jul 10, 2019","43,350","43,500","43,850","43,150","608.16K","0.00%"
"Jul 09, 2019","43,350","43,950","44,150","43,300","743.93K","-0.57%"
"Jul 08, 2019","43,600","44,400","44,450","43,600","840.17K","-1.69%"
"Jul 05, 2019","44,350","45,250","45,300","44,300","1.33M","-2.21%"
"Jul 04, 2019","45,350","45,200","45,450","44,750","467.55K","0.67%"
"Jul 03, 2019","45,050","45,950","46,100","44,950","856.41K","-2.17%"
"Jul 02, 2019","46,050","46,250","46,500","46,000","735.63K","-1.39%"
"Jul 01, 2019","46,700","46,400","46,900","46,300","970.93K","1.85%"
"Jun 28, 2019","45,850","46,000","46,100","45,750","756.13K","0.22%"
"Jun 27, 2019","45,750","45,050","45,900","44,900","877.13K","0.77%"
"Jun 26, 2019","45,400","44,950","45,400","44,500","625.34K","1.00%"
"Jun 25, 2019","44,950","45,000","45,400","44,650","501.46K","-0.22%"
"Jun 24, 2019","45,050","44,900","45,350","44,550","695.00K","-0.66%"
"Jun 21, 2019","45,350","45,000","45,750","45,000","986.15K","-0.33%"
"Jun 20, 2019","45,500","45,600","46,000","45,350","867.29K","-0.55%"
"Jun 19, 2019","45,750","45,200","45,800","45,100","818.73K","2.35%"
"Jun 18, 2019","44,700","44,300","44,900","44,300","696.07K","0.90%"
"Jun 17, 2019","44,300","44,500","44,550","43,950","630.66K","0.00%"
"Jun 14, 2019","44,300","44,500","44,500","43,900","714.81K","0.00%"
"Jun 13, 2019","44,300","44,700","44,950","43,950","1.46M","-1.23%"
"Jun 12, 2019","44,850","44,400","45,000","44,400","1.17M","0.90%"
"Jun 11, 2019","44,450","44,200","44,600","44,100","1.34M","-1.00%"
"Jun 10, 2019","44,900","44,850","45,150","44,650","991.55K","1.35%"
"Jun 07, 2019","44,300","45,300","45,300","43,700","999.06K","-0.34%"
"Jun 05, 2019","44,450","44,900","45,200","44,300","879.46K","-1.98%"
"Jun 04, 2019","45,350","44,950","45,550","44,500","1.12M","1.80%"
"Jun 03, 2019","44,550","44,000","44,700","43,550","857.61K","1.71%"
"May 31, 2019","43,800","44,150","44,400","43,700","969.07K","-1.90%"
"May 30, 2019","44,650","44,550","44,950","44,150","681.79K","-1.11%"
"May 29, 2019","45,150","46,000","46,000","44,200","1.16M","-1.42%"
"May 28, 2019","45,800","45,700","46,000","45,600","1.87M","0.11%"
"May 27, 2019","45,750","45,900","46,200","45,600","642.55K","-0.97%"
"May 24, 2019","46,200","45,650","46,550","45,650","1.01M","0.11%"
"May 23, 2019","46,150","45,850","46,400","45,750","547.45K","-0.11%"
"May 22, 2019","46,200","46,350","46,600","45,650","891.23K","-0.43%"
"May 21, 2019","46,400","46,050","46,700","46,000","702.24K","0.11%"
"May 20, 2019","46,350","45,800","46,750","45,800","741.59K","1.42%"
"May 17, 2019","45,700","46,100","46,750","45,700","694.87K","-0.87%"
"May 16, 2019","46,100","45,600","46,400","45,600","1.14M","0.00%"
"May 15, 2019","46,100","45,800","46,600","45,600","942.99K","-0.11%"
"May 14, 2019","46,150","46,150","46,350","45,800","1.19M","-0.11%"
"May 13, 2019","46,200","46,350","46,650","45,700","822.02K","-0.32%"
"May 10, 2019","46,350","46,700","46,950","46,050","894.75K","0.54%"
"May 09, 2019","46,100","46,350","47,100","46,100","1.71M","-1.50%"
"May 08, 2019","46,800","46,600","47,000","46,300","1.07M","0.43%"
"May 07, 2019","46,600","46,250","46,700","45,900","1.20M","0.00%"
"May 03, 2019","46,600","46,600","46,950","46,400","711.31K","-0.21%"
"May 02, 2019","46,700","47,250","47,300","46,200","1.10M","1.08%"
"Apr 30, 2019","46,200","46,600","47,150","45,850","1.15M","-0.54%"
"Apr 29, 2019","46,450","45,150","46,450","44,950","940.01K","2.31%"
"Apr 26, 2019","45,400","45,650","45,700","45,100","1.04M","-0.77%"
"Apr 25, 2019","45,750","46,000","46,000","45,000","1.30M","0.88%"
"Apr 24, 2019","45,350","46,300","46,350","45,300","1.27M","-1.20%"
"Apr 23, 2019","45,900","45,550","45,900","45,150","803.00K","1.55%"
"Apr 22, 2019","45,200","45,300","45,800","45,000","812.46K","-0.33%"
"Apr 19, 2019","45,350","45,850","46,050","45,300","464.19K","-0.87%"
"Apr 18, 2019","45,750","46,650","46,650","45,450","1.35M","-0.87%"
"Apr 17, 2019","46,150","46,250","46,400","45,850","991.77K","-0.32%"
"Apr 16, 2019","46,300","45,750","46,350","45,600","1.65M","1.31%"
"Apr 15, 2019","45,700","45,400","45,850","45,350","1.07M","0.55%"
"Apr 12, 2019","45,450","45,300","45,600","44,850","1.10M","0.55%"
"Apr 11, 2019","45,200","45,300","45,350","44,850","1.42M","0.00%"
"Apr 10, 2019","45,200","44,250","45,200","43,900","1.38M","0.89%"
"Apr 09, 2019","44,800","44,700","45,150","44,450","991.37K","-0.44%"
"Apr 08, 2019","45,000","45,400","45,700","44,950","851.17K","-0.66%"
"Apr 05, 2019","45,300","45,550","45,550","44,900","678.30K","-0.22%"
"Apr 04, 2019","45,400","45,300","45,650","45,250","898.32K","0.33%"
"Apr 03, 2019","45,250","44,400","45,300","44,200","1.39M","0.56%"
"Apr 02, 2019","45,000","44,500","45,200","44,400","2.68M","2.27%"
"Apr 01, 2019","44,000","42,600","44,250","42,500","2.41M","5.14%"
"Mar 29, 2019","41,850","41,200","41,900","41,000","1.73M","2.70%"
"Mar 28, 2019","40,750","41,500","41,700","40,650","1.25M","-1.69%"
"Mar 27, 2019","41,450","41,550","41,900","41,450","813.98K","0.12%"
"Mar 26, 2019","41,400","41,500","41,950","41,400","1.34M","-0.36%"
"Mar 25, 2019","41,550","41,900","42,000","41,550","1.08M","-2.24%"
"Mar 22, 2019","42,500","42,700","43,050","42,500","1.36M","-1.16%"
"Mar 21, 2019","43,000","43,000","43,600","42,850","1.82M","-1.15%"
"Mar 20, 2019","43,500","43,550","43,700","43,300","911.05K","-0.80%"
"Mar 19, 2019","43,850","43,900","44,050","43,350","807.12K","-0.57%"
"Mar 18, 2019","44,100","44,000","44,450","43,950","901.69K","0.34%"
"Mar 15, 2019","43,950","43,000","44,100","42,950","3.32M","3.05%"
"Mar 14, 2019","42,650","42,500","43,100","42,350","2.72M","1.07%"
"Mar 13, 2019","42,200","42,750","42,950","41,800","1.31M","-1.75%"
"Mar 12, 2019","42,950","42,600","43,300","42,400","992.43K","0.59%"
"Mar 11, 2019","42,700","42,300","43,000","42,050","1.03M","1.30%"
"Mar 08, 2019","42,150","42,750","42,750","42,100","1.54M","-2.20%"
"Mar 07, 2019","43,100","43,000","43,400","42,850","1.06M","0.23%"
"Mar 06, 2019","43,000","43,100","43,400","42,600","1.44M","-0.35%"
"Mar 05, 2019","43,150","43,150","43,600","42,900","1.97M","0.23%"
"Mar 04, 2019","43,050","44,700","44,700","43,000","3.15M","-2.93%"
"Feb 28, 2019","44,350","44,650","44,950","44,350","2.24M","-0.67%"
"Feb 27, 2019","44,650","45,000","45,200","44,600","1.85M","-1.22%"
"Feb 26, 2019","45,200","45,700","45,850","45,200","1.25M","-1.53%"
"Feb 25, 2019","45,900","45,300","45,950","45,300","1.12M","0.55%"
"Feb 22, 2019","45,650","45,250","45,700","45,050","1.22M","0.22%"
"Feb 21, 2019","45,550","45,600","46,000","45,550","1.30M","-0.65%"
"Feb 20, 2019","45,850","45,650","46,000","45,400","2.03M","-0.43%"
"Feb 19, 2019","46,050","46,100","46,300","45,600","948.68K","-0.11%"
"Feb 18, 2019","46,100","46,050","46,450","46,000","1.07M","0.22%"
"Feb 15, 2019","46,000","45,900","46,200","45,600","908.75K","-0.43%"
"Feb 14, 2019","46,200","46,050","46,300","45,800","1.52M","0.11%"
"Feb 13, 2019","46,150","45,700","46,250","45,500","1.21M","1.43%"
"Feb 12, 2019","45,500","46,000","46,150","45,350","2.05M","-1.83%"
"Feb 11, 2019","46,350","47,150","47,250","46,250","1.80M","-3.64%"
"Feb 08, 2019","48,100","47,750","48,800","47,750","1.08M","0.10%"
"Feb 07, 2019","48,050","48,350","48,900","47,800","1.04M","-1.13%"
"Feb 01, 2019","48,600","48,300","49,200","47,850","1.59M","1.14%"
"Jan 31, 2019","48,050","47,100","48,900","46,800","2.27M","3.00%"
"Jan 30, 2019","46,650","46,400","46,650","45,700","1.17M","1.19%"
"Jan 29, 2019","46,100","45,800","46,150","45,600","832.56K","0.66%"
"Jan 28, 2019","45,800","46,300","46,500","45,800","1.17M","-1.08%"
"Jan 25, 2019","46,300","45,950","46,300","45,400","1.13M","0.87%"
"Jan 24, 2019","45,900","45,200","46,100","45,150","1.28M","1.21%"
"Jan 23, 2019","45,350","45,850","45,850","45,100","1.50M","-0.87%"
"Jan 22, 2019","45,750","45,600","45,800","45,300","1.36M","-0.76%"
"Jan 21, 2019","46,100","46,500","46,700","46,000","1.19M","-1.28%"
"Jan 18, 2019","46,700","47,350","47,400","46,550","1.05M","-1.89%"
"Jan 17, 2019","47,600","47,800","47,850","47,050","874.63K","0.32%"
"Jan 16, 2019","47,450","46,900","47,700","46,450","1.04M","1.50%"
"Jan 15, 2019","46,750","45,000","46,750","44,800","1.31M","4.94%"
"Jan 14, 2019","44,550","45,450","45,850","44,400","1.19M","-1.76%"
"Jan 11, 2019","45,350","45,550","46,100","45,150","1.06M","-0.33%"
"Jan 10, 2019","45,500","46,500","46,500","45,500","1.19M","-2.05%"
"Jan 09, 2019","46,450","46,050","46,650","45,800","885.36K","2.09%"
"Jan 08, 2019","45,500","45,900","45,950","45,300","842.05K","0.11%"
"Jan 07, 2019","45,450","45,800","46,650","45,450","957.13K","-0.44%"
"Jan 04, 2019","45,650","46,500","46,600","45,600","783.66K","-1.72%"
"Jan 03, 2019","46,450","46,600","46,800","46,200","1.28M","1.09%"
"Jan 02, 2019","45,950","46,700","46,900","45,600","635.98K","-1.18%"
"Dec 28, 2018","46,500","45,700","46,500","45,700","827.22K","2.31%"
"Dec 27, 2018","45,450","46,500","46,550","45,250","1.33M","-4.92%"
"Dec 26, 2018","47,800","48,300","48,700","47,050","1.20M","-1.95%"
"Dec 24, 2018","48,750","48,400","49,100","48,200","606.19K","-0.41%"
"Dec 21, 2018","48,950","48,650","48,950","47,850","1.14M","0.20%"
"Dec 20, 2018","48,850","48,400","49,250","48,350","1.04M","1.35%"
"Dec 19, 2018","48,200","48,700","48,950","48,100","1.06M","-1.53%"
"Dec 18, 2018","48,950","48,350","49,150","48,200","1.20M","1.56%"
"Dec 17, 2018","48,200","48,100","48,900","48,100","880.96K","0.52%"
"Dec 14, 2018","47,950","47,450","48,200","47,300","928.85K","1.37%"
"Dec 13, 2018","47,300","46,800","47,750","46,450","2.22M","1.07%"
"Dec 12, 2018","46,800","45,700","47,050","45,350","936.88K","2.63%"
"Dec 11, 2018","45,600","45,000","45,800","44,200","1.32M","0.88%"
"Dec 10, 2018","45,200","46,700","46,800","45,000","1.72M","-3.93%"
"Dec 07, 2018","47,050","47,250","47,750","47,050","842.40K","-1.47%"
"Dec 06, 2018","47,750","48,400","48,400","47,550","819.18K","-0.52%"
"Dec 05, 2018","48,000","47,600","48,100","47,100","1.16M","0.10%"
"Dec 04, 2018","47,950","47,150","47,950","47,150","1.12M","1.59%"
"Dec 03, 2018","47,200","47,950","48,400","46,950","1.30M","0.00%"
"Nov 30, 2018","47,200","48,350","48,650","46,850","2.07M","-2.68%"
"Nov 29, 2018","48,500","48,950","48,950","48,050","1.34M","0.31%"
"Nov 28, 2018","48,350","48,650","48,650","47,800","1.04M","0.00%"
"Nov 27, 2018","48,350","47,650","48,550","47,650","1.13M","1.58%"
"Nov 26, 2018","47,600","47,150","47,600","46,900","947.03K","1.06%"
"Nov 25, 2018","47,100","47,100","47,100","47,100","-","0.53%"
"Nov 23, 2018","46,850","47,000","47,200","46,650","412.55K","-0.11%"
"Nov 22, 2018","46,900","46,700","46,950","46,200","599.05K","0.75%"
"Nov 21, 2018","46,550","46,600","46,950","45,900","1.13M","-0.85%"
"Nov 20, 2018","46,950","46,800","47,000","46,600","1.06M","0.11%"
"Nov 19, 2018","46,900","47,100","47,500","46,850","748.03K","-0.74%"
"Nov 18, 2018","47,250","47,200","47,250","47,200","-","0.32%"
"Nov 16, 2018","47,100","47,300","47,450","46,950","753.42K","0.00%"
"Nov 15, 2018","47,100","47,300","47,750","47,000","893.69K","0.00%"
"Nov 14, 2018","47,100","47,100","47,400","46,850","804.43K","0.11%"
"Nov 13, 2018","47,050","47,100","47,100","46,650","1.36M","-1.36%"
"Nov 12, 2018","47,700","47,650","48,100","47,600","928.25K","0.00%"
"Nov 11, 2018","47,700","47,700","47,700","47,700","-","-0.21%"
"Nov 09, 2018","47,800","48,450","48,800","47,750","1.36M","-1.34%"
"Nov 08, 2018","48,450","48,600","49,550","48,450","1.52M","0.94%"
"Nov 07, 2018","48,000","48,550","48,950","47,700","1.03M","-1.13%"
"Nov 06, 2018","48,550","48,850","49,000","48,250","786.31K","-0.21%"
"Nov 05, 2018","48,650","48,750","48,900","48,050","986.76K","-0.41%"
"Nov 04, 2018","48,850","48,850","48,850","48,850","-","-0.41%"
"Nov 02, 2018","49,050","48,100","49,200","48,100","1.25M","2.72%"
"Nov 01, 2018","47,750","48,000","48,400","47,450","1.31M","0.74%"
"Oct 31, 2018","47,400","47,650","48,550","46,750","2.99M","-2.77%"
"Oct 30, 2018","48,750","51,000","51,200","48,600","1.90M","-5.52%"
"Oct 29, 2018","51,600","51,100","51,800","50,700","979.78K","1.18%"
"Oct 26, 2018","51,000","51,300","52,300","50,200","1.10M","-0.58%"
"Oct 25, 2018","51,300","51,500","51,500","50,300","1.22M","-1.54%"
"Oct 24, 2018","52,100","51,600","52,400","50,900","940.98K","2.16%"
"Oct 23, 2018","51,000","52,400","52,400","50,600","877.97K","-2.67%"
"Oct 22, 2018","52,400","51,100","52,500","51,000","770.16K","2.54%"
"Oct 21, 2018","51,100","50,900","51,100","50,900","-","0.00%"
"Oct 19, 2018","51,100","50,900","51,400","50,600","925.86K","-0.58%"
"Oct 18, 2018","51,400","51,900","52,500","51,100","902.84K","-2.10%"
"Oct 17, 2018","52,500","52,600","53,100","52,100","632.23K","1.16%"
"Oct 16, 2018","51,900","53,200","53,400","51,800","568.90K","-1.14%"
"Oct 15, 2018","52,500","52,400","53,100","51,400","686.82K","0.19%"
"Oct 14, 2018","52,400","52,400","52,400","52,400","-","0.00%"
"Oct 12, 2018","52,400","52,700","52,800","51,000","1.18M","-0.76%"
"Oct 11, 2018","52,800","54,600","55,300","52,200","1.61M","-4.69%"
"Oct 10, 2018","55,400","55,500","55,900","54,800","1.25M","-1.07%"
"Oct 09, 2018","56,000","56,000","56,000","56,000","-","0.00%"
"Oct 08, 2018","56,000","56,400","56,400","55,500","803.80K","-0.36%"
"Oct 07, 2018","56,200","56,200","56,200","56,200","-","0.00%"
"Oct 05, 2018","56,200","55,800","56,700","55,300","1.06M","0.18%"
"Oct 04, 2018","56,100","54,300","56,500","54,300","1.93M","2.94%"
"Oct 03, 2018","54,500","54,500","54,500","54,500","-","0.00%"
"Oct 02, 2018","54,500","54,700","55,700","54,100","984.21K","-1.98%"
"Oct 01, 2018","55,600","55,000","55,900","54,800","1.25M","2.58%"
"Sep 30, 2018","54,200","54,200","54,200","54,200","-","0.00%"
"Sep 28, 2018","54,200","54,100","54,500","53,600","1.20M","0.93%"
"Sep 27, 2018","53,700","53,200","53,700","52,400","1.39M","0.94%"
"Sep 26, 2018","53,200","53,200","53,200","53,200","-","0.00%"
"Sep 21, 2018","53,200","52,000","53,400","51,700","1.84M","3.30%"
"Sep 20, 2018","51,500","50,600","51,800","50,100","1.47M","2.18%"
"Sep 19, 2018","50,400","50,300","50,700","50,100","833.77K","0.20%"
"Sep 18, 2018","50,300","50,400","50,800","50,100","559.92K","-0.20%"
"Sep 17, 2018","50,400","50,900","51,200","50,200","696.74K","-1.37%"
"Sep 16, 2018","51,100","51,100","51,100","51,100","-","0.00%"
"Sep 14, 2018","51,100","52,100","52,100","51,100","925.21K","-2.11%"
"Sep 13, 2018","52,200","51,600","52,200","51,300","1.04M","1.56%"
"Sep 12, 2018","51,400","51,300","51,400","51,000","445.28K","0.59%"
"Sep 11, 2018","51,100","51,000","51,200","50,600","717.58K","0.20%"
"Sep 10, 2018","51,000","51,100","51,500","50,900","744.79K","0.59%"
"Sep 09, 2018","50,700","50,700","50,700","50,700","-","0.00%"
"Sep 07, 2018","50,700","51,000","51,000","50,300","653.57K","0.40%"
"Sep 06, 2018","50,500","50,500","50,900","50,300","492.04K","0.20%"
"Sep 05, 2018","50,400","51,100","51,200","50,200","706.83K","-1.95%"
"Sep 04, 2018","51,400","51,300","51,700","51,000","361.65K","0.19%"
"Sep 03, 2018","51,300","51,600","51,600","51,000","632.31K","-0.77%"
"Sep 02, 2018","51,700","51,700","51,700","51,700","-","0.00%"
"Aug 31, 2018","51,700","50,900","51,800","50,500","810.21K","0.58%"
"Aug 30, 2018","51,400","52,400","52,500","51,000","1.05M","-2.47%"
"Aug 29, 2018","52,700","52,600","53,000","52,300","429.69K","0.00%"
"Aug 28, 2018","52,700","52,900","53,500","52,500","728.42K","-0.19%"
"Aug 27, 2018","52,800","51,700","52,900","51,600","998.06K","2.33%"
"Aug 26, 2018","51,600","51,600","51,600","51,600","-","0.00%"
"Aug 24, 2018","51,600","51,100","51,900","50,900","589.00K","1.57%"
"Aug 23, 2018","50,800","51,300","51,400","50,600","642.91K","-0.20%"
"Aug 22, 2018","50,900","51,300","51,400","50,600","591.75K","-0.78%"
"Aug 21, 2018","51,300","50,900","51,800","50,400","735.23K","0.20%"
"Aug 20, 2018","51,200","51,600","51,600","50,900","697.03K","0.00%"
"Aug 17, 2018","51,200","50,400","51,700","50,200","969.66K","1.99%"
"Aug 16, 2018","50,200","49,950","50,600","49,400","1.31M","-0.40%"
"Aug 15, 2018","50,400","50,400","50,400","50,400","-","0.00%"
"Aug 14, 2018","50,400","50,600","50,800","50,100","1.19M","-1.37%"
"Aug 13, 2018","51,100","51,600","51,900","50,600","840.83K","-1.16%"
"Aug 12, 2018","51,700","51,700","51,700","51,700","-","0.00%"
"Aug 10, 2018","51,700","52,000","52,400","51,700","968.34K","-0.19%"
"Aug 09, 2018","51,800","52,700","52,800","51,800","1.09M","-1.52%"
"Aug 08, 2018","52,600","52,600","53,300","52,500","688.99K","-0.38%"
"Aug 07, 2018","52,800","52,600","53,400","52,500","505.40K","-0.56%"
"Aug 06, 2018","53,100","52,600","53,200","52,500","439.43K","0.57%"
"Aug 05, 2018","52,800","52,800","52,800","52,800","-","0.00%"
"Aug 03, 2018","52,800","52,400","52,900","51,600","568.84K","0.57%"
"Aug 02, 2018","52,500","53,500","53,700","52,200","831.72K","-2.60%"
"Aug 01, 2018","53,900","54,200","54,700","53,600","429.66K","0.56%"
"Jul 31, 2018","53,600","53,800","54,000","53,300","570.51K","-0.56%"
"Jul 30, 2018","53,900","53,900","54,300","53,400","503.79K","0.56%"
"Jul 27, 2018","53,600","53,900","54,000","53,400","348.53K","0.19%"
"Jul 26, 2018","53,500","54,200","54,600","53,500","676.17K","-1.65%"
"Jul 25, 2018","54,400","54,000","54,900","53,800","793.97K","1.87%"
"Jul 24, 2018","53,400","53,900","54,100","53,000","868.89K","-0.93%"
"Jul 23, 2018","53,900","53,800","54,400","53,000","1.26M","0.00%"
"Jul 22, 2018","53,900","53,900","53,900","53,900","-","0.00%"
"Jul 20, 2018","53,900","54,100","54,500","53,200","1.03M","0.56%"
"Jul 19, 2018","53,600","55,700","55,700","53,500","612.57K","-2.90%"
"Jul 18, 2018","55,200","55,000","55,300","54,300","556.93K","-0.36%"
"Jul 17, 2018","55,400","53,900","55,600","53,900","728.90K","2.78%"
"Jul 16, 2018","53,900","54,700","55,300","53,700","711.70K","-2.53%"
"Jul 15, 2018","55,300","55,300","55,300","55,300","-","0.00%"
"Jul 13, 2018","55,300","53,800","55,700","53,500","964.58K","4.54%"
"Jul 12, 2018","52,900","53,700","54,400","52,900","1.11M","-1.67%"
"Jul 11, 2018","53,800","53,500","54,000","52,700","1.10M","-1.28%"
"Jul 10, 2018","54,500","55,300","55,600","54,400","741.42K","-1.27%"
"Jul 09, 2018","55,200","54,100","55,600","54,000","1.14M","1.85%"
"Jul 06, 2018","54,200","52,800","54,500","52,700","1.26M","2.85%"
"Jul 05, 2018","52,700","52,100","53,400","51,600","805.38K","1.54%"
"Jul 04, 2018","51,900","51,600","52,400","51,300","475.43K","-0.19%"
"Jul 03, 2018","52,000","52,600","52,600","51,000","1.01M","-0.95%"
"Jul 02, 2018","52,500","52,800","53,900","52,500","1.33M","-0.57%"
"Jun 29, 2018","52,800","52,000","53,300","52,000","953.95K","0.76%"
"Jun 28, 2018","52,400","54,000","54,100","52,200","1.13M","-3.14%"
"Jun 27, 2018","54,100","53,600","54,400","53,600","926.67K","0.00%"
"Jun 26, 2018","54,100","54,500","54,600","53,400","729.43K","-0.73%"
"Jun 25, 2018","54,500","53,000","54,800","52,800","1.19M","3.02%"
"Jun 24, 2018","52,900","52,900","52,900","52,900","-","0.00%"
"Jun 22, 2018","52,900","52,000","53,100","51,800","1.35M","0.38%"
"Jun 21, 2018","52,700","54,300","54,300","52,400","1.32M","-4.36%"
"Jun 20, 2018","55,100","55,300","56,600","54,700","1.08M","0.00%"
"Jun 19, 2018","55,100","53,700","55,400","53,500","1.04M","-0.72%"
