"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 01, 2019","1,307,000","1,306,000","1,312,000","1,296,000","13.25K","0.00%"
"Sep 30, 2019","1,307,000","1,315,000","1,320,000","1,301,000","16.64K","0.08%"
"Sep 27, 2019","1,306,000","1,293,000","1,313,000","1,293,000","23.77K","2.11%"
"Sep 26, 2019","1,279,000","1,289,000","1,300,000","1,277,000","15.59K","-0.85%"
"Sep 25, 2019","1,290,000","1,290,000","1,305,000","1,280,000","28.17K","0.23%"
"Sep 24, 2019","1,287,000","1,269,000","1,290,000","1,265,000","23.14K","1.90%"
"Sep 23, 2019","1,263,000","1,264,000","1,269,000","1,254,000","10.66K","0.08%"
"Sep 20, 2019","1,262,000","1,245,000","1,262,000","1,236,000","31.21K","0.40%"
"Sep 19, 2019","1,257,000","1,264,000","1,267,000","1,253,000","22.33K","-0.40%"
"Sep 18, 2019","1,262,000","1,274,000","1,291,000","1,261,000","31.32K","-2.92%"
"Sep 17, 2019","1,300,000","1,290,000","1,308,000","1,286,000","20.68K","0.78%"
"Sep 16, 2019","1,290,000","1,285,000","1,299,000","1,282,000","25.50K","0.78%"
"Sep 11, 2019","1,280,000","1,274,000","1,280,000","1,266,000","45.26K","1.03%"
"Sep 10, 2019","1,267,000","1,249,000","1,267,000","1,244,000","33.58K","2.01%"
"Sep 09, 2019","1,242,000","1,246,000","1,255,000","1,241,000","12.34K","-0.40%"
"Sep 06, 2019","1,247,000","1,235,000","1,247,000","1,231,000","19.20K","0.16%"
"Sep 05, 2019","1,245,000","1,232,000","1,247,000","1,229,000","24.50K","0.32%"
"Sep 04, 2019","1,241,000","1,248,000","1,248,000","1,230,000","28.49K","0.81%"
"Sep 03, 2019","1,231,000","1,170,000","1,239,000","1,170,000","43.11K","4.77%"
"Sep 02, 2019","1,175,000","1,165,000","1,186,000","1,163,000","11.08K","-0.34%"
"Sep 01, 2019","1,179,000","1,179,000","1,179,000","1,179,000","-","0.00%"
"Aug 30, 2019","1,179,000","1,157,000","1,180,000","1,157,000","31.98K","2.08%"
"Aug 29, 2019","1,155,000","1,154,000","1,156,000","1,125,000","22.26K","0.87%"
"Aug 28, 2019","1,145,000","1,160,000","1,160,000","1,139,000","20.06K","-0.52%"
"Aug 27, 2019","1,151,000","1,138,000","1,155,000","1,131,000","40.42K","1.23%"
"Aug 26, 2019","1,137,000","1,141,000","1,144,000","1,122,000","18.78K","-1.13%"
"Aug 25, 2019","1,150,000","1,150,000","1,150,000","1,150,000","-","0.00%"
"Aug 23, 2019","1,150,000","1,146,000","1,154,000","1,143,000","14.76K","0.09%"
"Aug 22, 2019","1,149,000","1,154,000","1,164,000","1,146,000","25.84K","-0.78%"
"Aug 21, 2019","1,158,000","1,165,000","1,173,000","1,151,000","26.02K","-0.60%"
"Aug 20, 2019","1,165,000","1,157,000","1,169,000","1,142,000","35.24K","0.43%"
"Aug 19, 2019","1,160,000","1,173,000","1,173,000","1,146,000","34.44K","-1.61%"
"Aug 16, 2019","1,179,000","1,195,000","1,195,000","1,165,000","18.52K","0.17%"
"Aug 14, 2019","1,177,000","1,181,000","1,189,000","1,177,000","23.85K","-0.25%"
"Aug 13, 2019","1,180,000","1,162,000","1,185,000","1,162,000","18.41K","0.60%"
"Aug 12, 2019","1,173,000","1,172,000","1,188,000","1,163,000","17.43K","-0.68%"
"Aug 09, 2019","1,181,000","1,194,000","1,194,000","1,171,000","43.90K","1.81%"
"Aug 08, 2019","1,160,000","1,174,000","1,174,000","1,152,000","51.78K","-0.09%"
"Aug 07, 2019","1,161,000","1,176,000","1,184,000","1,145,000","40.29K","-1.28%"
"Aug 06, 2019","1,176,000","1,174,000","1,188,000","1,131,000","55.08K","-1.84%"
"Aug 05, 2019","1,198,000","1,218,000","1,226,000","1,173,000","62.68K","-1.72%"
"Aug 02, 2019","1,219,000","1,249,000","1,254,000","1,204,000","47.39K","-2.79%"
"Aug 01, 2019","1,254,000","1,280,000","1,280,000","1,249,000","34.89K","-0.24%"
"Jul 31, 2019","1,257,000","1,262,000","1,277,000","1,246,000","37.14K","-0.48%"
"Jul 30, 2019","1,263,000","1,260,000","1,265,000","1,240,000","27.66K","1.85%"
"Jul 29, 2019","1,240,000","1,230,000","1,248,000","1,226,000","31.79K","1.31%"
"Jul 26, 2019","1,224,000","1,285,000","1,298,000","1,222,000","76.96K","-6.42%"
"Jul 25, 2019","1,308,000","1,323,000","1,323,000","1,291,000","29.62K","-0.83%"
"Jul 24, 2019","1,319,000","1,323,000","1,332,000","1,308,000","17.10K","-0.30%"
"Jul 23, 2019","1,323,000","1,315,000","1,330,000","1,307,000","18.62K","0.92%"
"Jul 22, 2019","1,311,000","1,327,000","1,332,000","1,307,000","18.45K","-1.35%"
"Jul 19, 2019","1,329,000","1,311,000","1,334,000","1,303,000","28.87K","0.83%"
"Jul 18, 2019","1,318,000","1,291,000","1,318,000","1,278,000","30.90K","2.73%"
"Jul 17, 2019","1,283,000","1,301,000","1,311,000","1,278,000","14.86K","-2.36%"
"Jul 16, 2019","1,314,000","1,280,000","1,318,000","1,274,000","36.46K","3.79%"
"Jul 15, 2019","1,266,000","1,261,000","1,269,000","1,256,000","14.94K","0.48%"
"Jul 12, 2019","1,260,000","1,269,000","1,277,000","1,258,000","17.22K","-0.40%"
"Jul 11, 2019","1,265,000","1,260,000","1,279,000","1,256,000","18.45K","0.32%"
"Jul 10, 2019","1,261,000","1,277,000","1,283,000","1,260,000","15.20K","-0.24%"
"Jul 09, 2019","1,264,000","1,294,000","1,294,000","1,264,000","15.36K","-0.94%"
"Jul 08, 2019","1,276,000","1,297,000","1,303,000","1,270,000","25.91K","-1.39%"
"Jul 05, 2019","1,294,000","1,276,000","1,294,000","1,274,000","22.94K","1.41%"
"Jul 04, 2019","1,276,000","1,283,000","1,286,000","1,262,000","15.84K","-0.16%"
"Jul 03, 2019","1,278,000","1,275,000","1,280,000","1,242,000","28.29K","0.16%"
"Jul 02, 2019","1,276,000","1,300,000","1,320,000","1,266,000","28.38K","-2.89%"
"Jul 01, 2019","1,314,000","1,340,000","1,341,000","1,312,000","10.84K","0.08%"
"Jun 30, 2019","1,313,000","1,313,000","1,313,000","1,313,000","-","0.00%"
"Jun 28, 2019","1,313,000","1,315,000","1,324,000","1,308,000","14.18K","-0.45%"
"Jun 27, 2019","1,319,000","1,304,000","1,324,000","1,295,000","17.43K","1.23%"
"Jun 26, 2019","1,303,000","1,310,000","1,316,000","1,300,000","15.89K","-1.29%"
"Jun 25, 2019","1,320,000","1,298,000","1,325,000","1,294,000","25.13K","2.09%"
"Jun 24, 2019","1,293,000","1,315,000","1,315,000","1,277,000","25.43K","-1.15%"
"Jun 21, 2019","1,308,000","1,344,000","1,345,000","1,300,000","37.32K","-3.54%"
"Jun 20, 2019","1,356,000","1,347,000","1,361,000","1,341,000","17.03K","-0.80%"
"Jun 19, 2019","1,367,000","1,347,000","1,367,000","1,343,000","18.40K","2.70%"
"Jun 18, 2019","1,331,000","1,331,000","1,344,000","1,318,000","22.36K","0.08%"
"Jun 17, 2019","1,330,000","1,321,000","1,331,000","1,296,000","22.85K","1.45%"
"Jun 14, 2019","1,311,000","1,322,000","1,329,000","1,305,000","21.09K","-2.24%"
"Jun 13, 2019","1,341,000","1,339,000","1,347,000","1,326,000","32.42K","0.15%"
"Jun 12, 2019","1,339,000","1,309,000","1,351,000","1,309,000","29.96K","2.29%"
"Jun 11, 2019","1,309,000","1,320,000","1,320,000","1,302,000","22.46K","-0.98%"
"Jun 10, 2019","1,322,000","1,303,000","1,323,000","1,294,000","20.02K","2.08%"
"Jun 07, 2019","1,295,000","1,276,000","1,300,000","1,273,000","17.55K","0.86%"
"Jun 05, 2019","1,284,000","1,320,000","1,320,000","1,280,000","20.53K","-1.53%"
"Jun 04, 2019","1,304,000","1,316,000","1,317,000","1,297,000","29.47K","0.54%"
"Jun 03, 2019","1,297,000","1,262,000","1,299,000","1,260,000","25.45K","1.49%"
"May 31, 2019","1,278,000","1,286,000","1,294,000","1,267,000","29.38K","-0.62%"
"May 30, 2019","1,286,000","1,294,000","1,308,000","1,268,000","32.91K","-0.39%"
"May 29, 2019","1,291,000","1,290,000","1,300,000","1,273,000","38.54K","2.54%"
"May 28, 2019","1,259,000","1,270,000","1,289,000","1,259,000","73.45K","-0.71%"
"May 27, 2019","1,268,000","1,250,000","1,274,000","1,220,000","21.53K","0.79%"
"May 24, 2019","1,258,000","1,270,000","1,287,000","1,241,000","31.54K","-2.25%"
"May 23, 2019","1,287,000","1,282,000","1,300,000","1,262,000","31.72K","0.39%"
"May 22, 2019","1,282,000","1,287,000","1,307,000","1,279,000","30.33K","0.00%"
"May 21, 2019","1,282,000","1,286,000","1,293,000","1,272,000","28.07K","0.00%"
"May 20, 2019","1,282,000","1,284,000","1,296,000","1,269,000","15.27K","0.87%"
"May 17, 2019","1,271,000","1,321,000","1,324,000","1,271,000","26.37K","-3.35%"
"May 16, 2019","1,315,000","1,306,000","1,330,000","1,302,000","25.58K","1.00%"
"May 15, 2019","1,302,000","1,304,000","1,347,000","1,292,000","27.45K","0.77%"
"May 14, 2019","1,292,000","1,300,000","1,309,000","1,290,000","21.38K","-0.39%"
"May 13, 2019","1,297,000","1,311,000","1,333,000","1,295,000","18.52K","-1.97%"
"May 10, 2019","1,323,000","1,310,000","1,348,000","1,310,000","28.67K","1.07%"
"May 09, 2019","1,309,000","1,354,000","1,356,000","1,309,000","39.74K","-3.61%"
"May 08, 2019","1,358,000","1,333,000","1,362,000","1,332,000","18.71K","-0.73%"
"May 07, 2019","1,368,000","1,364,000","1,376,000","1,344,000","26.92K","-1.16%"
"May 03, 2019","1,384,000","1,390,000","1,403,000","1,376,000","21.61K","-0.65%"
"May 02, 2019","1,393,000","1,409,000","1,422,000","1,391,000","29.98K","-2.04%"
"Apr 30, 2019","1,422,000","1,419,000","1,427,000","1,404,000","27.71K","0.35%"
"Apr 29, 2019","1,417,000","1,377,000","1,418,000","1,377,000","30.41K","2.09%"
"Apr 26, 2019","1,388,000","1,395,000","1,408,000","1,385,000","29.20K","-0.50%"
"Apr 25, 2019","1,395,000","1,426,000","1,449,000","1,356,000","45.53K","-3.13%"
"Apr 24, 2019","1,440,000","1,455,000","1,466,000","1,423,000","29.12K","0.07%"
"Apr 23, 2019","1,439,000","1,433,000","1,444,000","1,430,000","16.08K","0.07%"
"Apr 22, 2019","1,438,000","1,425,000","1,442,000","1,400,000","21.22K","1.91%"
"Apr 19, 2019","1,411,000","1,414,000","1,438,000","1,403,000","18.61K","0.36%"
"Apr 18, 2019","1,406,000","1,423,000","1,431,000","1,392,000","20.44K","-1.47%"
"Apr 17, 2019","1,427,000","1,426,000","1,439,000","1,423,000","14.32K","-0.49%"
"Apr 16, 2019","1,434,000","1,431,000","1,444,000","1,422,000","13.12K","-0.42%"
"Apr 15, 2019","1,440,000","1,433,000","1,449,000","1,427,000","37.56K","0.56%"
"Apr 12, 2019","1,432,000","1,453,000","1,453,000","1,419,000","35.31K","-1.45%"
"Apr 11, 2019","1,453,000","1,423,000","1,453,000","1,420,000","32.36K","1.61%"
"Apr 10, 2019","1,430,000","1,428,000","1,457,000","1,415,000","30.21K","-0.90%"
"Apr 09, 2019","1,443,000","1,414,000","1,450,000","1,412,000","31.34K","2.78%"
"Apr 08, 2019","1,404,000","1,392,000","1,413,000","1,392,000","19.70K","0.50%"
"Apr 05, 2019","1,397,000","1,390,000","1,426,000","1,389,000","18.84K","0.07%"
"Apr 04, 2019","1,396,000","1,404,000","1,404,000","1,382,000","30.45K","0.43%"
"Apr 03, 2019","1,390,000","1,380,000","1,399,000","1,380,000","25.95K","-0.64%"
"Apr 02, 2019","1,399,000","1,408,000","1,420,000","1,391,000","21.54K","-1.13%"
"Apr 01, 2019","1,415,000","1,401,000","1,419,000","1,397,000","24.20K","-0.14%"
"Mar 29, 2019","1,417,000","1,430,000","1,432,000","1,409,000","37.95K","1.50%"
"Mar 28, 2019","1,396,000","1,383,000","1,412,000","1,376,000","21.70K","-0.36%"
"Mar 27, 2019","1,401,000","1,411,000","1,419,000","1,397,000","20.84K","-1.48%"
"Mar 26, 2019","1,422,000","1,402,000","1,436,000","1,386,000","31.68K","2.82%"
"Mar 25, 2019","1,383,000","1,390,000","1,392,000","1,362,000","23.76K","-0.43%"
"Mar 22, 2019","1,389,000","1,380,000","1,402,000","1,371,000","30.47K","-0.07%"
"Mar 21, 2019","1,390,000","1,418,000","1,430,000","1,378,000","43.68K","-1.84%"
"Mar 20, 2019","1,416,000","1,405,000","1,429,000","1,392,000","25.50K","0.78%"
"Mar 19, 2019","1,405,000","1,400,000","1,420,000","1,375,000","34.03K","0.57%"
"Mar 18, 2019","1,397,000","1,395,000","1,399,000","1,379,000","29.83K","2.65%"
"Mar 15, 2019","1,361,000","1,341,000","1,371,000","1,334,000","49.95K","1.57%"
"Mar 14, 2019","1,340,000","1,326,000","1,347,000","1,311,000","43.57K","1.28%"
"Mar 13, 2019","1,323,000","1,284,000","1,329,000","1,277,000","35.41K","4.09%"
"Mar 12, 2019","1,271,000","1,266,000","1,280,000","1,257,000","21.45K","-0.24%"
"Mar 11, 2019","1,274,000","1,268,000","1,279,000","1,247,000","28.34K","0.08%"
"Mar 08, 2019","1,273,000","1,260,000","1,293,000","1,254,000","54.28K","1.03%"
"Mar 07, 2019","1,260,000","1,243,000","1,269,000","1,237,000","36.95K","1.61%"
"Mar 06, 2019","1,240,000","1,238,000","1,247,000","1,219,000","25.44K","0.16%"
"Mar 05, 2019","1,238,000","1,257,000","1,266,000","1,233,000","20.51K","-1.98%"
"Mar 04, 2019","1,263,000","1,272,000","1,278,000","1,251,000","41.07K","1.36%"
"Feb 28, 2019","1,246,000","1,259,000","1,265,000","1,242,000","32.45K","-0.64%"
"Feb 27, 2019","1,254,000","1,245,000","1,257,000","1,232,000","23.76K","0.32%"
"Feb 26, 2019","1,250,000","1,262,000","1,274,000","1,244,000","31.32K","-1.96%"
"Feb 25, 2019","1,275,000","1,286,000","1,296,000","1,267,000","18.96K","-0.93%"
"Feb 22, 2019","1,287,000","1,280,000","1,288,000","1,253,000","24.29K","0.55%"
"Feb 21, 2019","1,280,000","1,287,000","1,306,000","1,278,000","28.20K","-0.85%"
"Feb 20, 2019","1,291,000","1,229,000","1,291,000","1,225,000","51.74K","5.47%"
"Feb 19, 2019","1,224,000","1,235,000","1,260,000","1,222,000","21.25K","-2.16%"
"Feb 18, 2019","1,251,000","1,239,000","1,260,000","1,220,000","30.87K","2.21%"
"Feb 17, 2019","1,224,000","1,224,000","1,224,000","1,224,000","-","0.00%"
"Feb 15, 2019","1,224,000","1,218,000","1,227,000","1,209,000","21.12K","-0.73%"
"Feb 14, 2019","1,233,000","1,206,000","1,233,000","1,204,000","32.86K","1.65%"
"Feb 13, 2019","1,213,000","1,205,000","1,218,000","1,205,000","17.60K","0.25%"
"Feb 12, 2019","1,210,000","1,220,000","1,227,000","1,209,000","18.99K","-0.74%"
"Feb 11, 2019","1,219,000","1,226,000","1,228,000","1,206,000","19.52K","-0.08%"
"Feb 10, 2019","1,220,000","1,220,000","1,220,000","1,220,000","-","0.00%"
"Feb 08, 2019","1,220,000","1,232,000","1,254,000","1,216,000","28.06K","-2.32%"
"Feb 07, 2019","1,249,000","1,260,000","1,265,000","1,237,000","25.97K","-0.40%"
"Feb 06, 2019","1,254,000","1,254,000","1,254,000","1,254,000","-","0.00%"
"Feb 01, 2019","1,254,000","1,275,000","1,298,000","1,254,000","30.99K","-0.87%"
"Jan 31, 2019","1,265,000","1,279,000","1,290,000","1,254,000","35.53K","0.40%"
"Jan 30, 2019","1,260,000","1,216,000","1,269,000","1,207,000","50.26K","4.48%"
"Jan 29, 2019","1,206,000","1,185,000","1,213,000","1,179,000","23.64K","0.42%"
"Jan 28, 2019","1,201,000","1,203,000","1,208,000","1,179,000","26.71K","-0.17%"
"Jan 27, 2019","1,203,000","1,203,000","1,203,000","1,203,000","-","0.00%"
"Jan 25, 2019","1,203,000","1,131,000","1,207,000","1,130,000","73.68K","5.53%"
"Jan 24, 2019","1,140,000","1,121,000","1,148,000","1,121,000","40.71K","0.97%"
"Jan 23, 2019","1,129,000","1,139,000","1,145,000","1,126,000","34.46K","-0.88%"
"Jan 22, 2019","1,139,000","1,130,000","1,144,000","1,130,000","26.12K","0.35%"
"Jan 21, 2019","1,135,000","1,140,000","1,140,000","1,126,000","25.57K","-0.44%"
"Jan 20, 2019","1,140,000","1,140,000","1,140,000","1,140,000","-","0.00%"
"Jan 18, 2019","1,140,000","1,146,000","1,150,000","1,137,000","21.90K","0.53%"
"Jan 17, 2019","1,134,000","1,150,000","1,150,000","1,122,000","28.70K","-1.05%"
"Jan 16, 2019","1,146,000","1,150,000","1,150,000","1,140,000","30.06K","-0.35%"
"Jan 15, 2019","1,150,000","1,100,000","1,150,000","1,097,000","42.93K","4.36%"
"Jan 14, 2019","1,102,000","1,086,000","1,105,000","1,085,000","34.77K","1.85%"
"Jan 13, 2019","1,082,000","1,082,000","1,082,000","1,082,000","-","0.00%"
"Jan 11, 2019","1,082,000","1,096,000","1,104,000","1,077,000","24.08K","-0.82%"
"Jan 10, 2019","1,091,000","1,089,000","1,092,000","1,079,000","32.39K","-0.55%"
"Jan 09, 2019","1,097,000","1,092,000","1,099,000","1,081,000","26.38K","1.20%"
"Jan 08, 2019","1,084,000","1,099,000","1,102,000","1,078,000","21.24K","-0.18%"
"Jan 07, 2019","1,086,000","1,120,000","1,120,000","1,085,000","22.00K","-1.63%"
"Jan 06, 2019","1,104,000","1,104,000","1,104,000","1,104,000","-","0.00%"
"Jan 04, 2019","1,104,000","1,117,000","1,117,000","1,065,000","32.48K","0.82%"
"Jan 03, 2019","1,095,000","1,087,000","1,105,000","1,083,000","24.12K","1.30%"
"Jan 02, 2019","1,081,000","1,106,000","1,125,000","1,075,000","25.87K","-1.82%"
"Jan 01, 2019","1,101,000","1,101,000","1,101,000","1,101,000","-","0.00%"
"Dec 28, 2018","1,101,000","1,082,000","1,111,000","1,077,000","23.84K","1.85%"
"Dec 27, 2018","1,081,000","1,075,000","1,095,000","1,065,000","25.77K","0.75%"
"Dec 26, 2018","1,073,000","1,063,000","1,092,000","1,062,000","26.85K","-0.83%"
"Dec 25, 2018","1,082,000","1,082,000","1,082,000","1,082,000","-","0.00%"
"Dec 24, 2018","1,082,000","1,086,000","1,094,000","1,075,000","17.27K","-0.82%"
"Dec 23, 2018","1,091,000","1,091,000","1,091,000","1,091,000","-","0.00%"
"Dec 21, 2018","1,091,000","1,121,000","1,121,000","1,087,000","52.77K","-2.94%"
"Dec 20, 2018","1,124,000","1,147,000","1,147,000","1,110,000","44.68K","-2.43%"
"Dec 19, 2018","1,152,000","1,155,000","1,163,000","1,148,000","35.17K","0.17%"
"Dec 18, 2018","1,150,000","1,148,000","1,157,000","1,139,000","27.89K","0.09%"
"Dec 17, 2018","1,149,000","1,157,000","1,163,000","1,141,000","22.90K","-0.78%"
"Dec 16, 2018","1,158,000","1,158,000","1,158,000","1,158,000","-","0.00%"
"Dec 14, 2018","1,158,000","1,166,000","1,179,000","1,153,000","39.28K","-0.17%"
"Dec 13, 2018","1,160,000","1,155,000","1,164,000","1,142,000","57.31K","1.05%"
"Dec 12, 2018","1,148,000","1,155,000","1,156,000","1,132,000","37.71K","-0.26%"
"Dec 11, 2018","1,151,000","1,150,000","1,175,000","1,150,000","31.74K","-0.95%"
"Dec 10, 2018","1,162,000","1,139,000","1,165,000","1,130,000","24.71K","2.02%"
"Dec 09, 2018","1,139,000","1,139,000","1,139,000","1,139,000","-","0.00%"
"Dec 07, 2018","1,139,000","1,159,000","1,165,000","1,133,000","27.00K","-1.81%"
"Dec 06, 2018","1,160,000","1,210,000","1,210,000","1,145,000","34.46K","-2.44%"
"Dec 05, 2018","1,189,000","1,178,000","1,202,000","1,175,000","27.21K","-0.08%"
"Dec 04, 2018","1,190,000","1,187,000","1,203,000","1,180,000","35.97K","-0.83%"
"Dec 03, 2018","1,200,000","1,188,000","1,212,000","1,173,000","35.46K","3.45%"
"Dec 02, 2018","1,160,000","1,160,000","1,160,000","1,160,000","-","0.00%"
"Nov 30, 2018","1,160,000","1,160,000","1,174,000","1,148,000","39.76K","-0.85%"
"Nov 29, 2018","1,170,000","1,190,000","1,198,000","1,163,000","27.03K","-0.17%"
"Nov 28, 2018","1,172,000","1,168,000","1,176,000","1,162,000","18.53K","1.03%"
"Nov 27, 2018","1,160,000","1,150,000","1,172,000","1,150,000","39.27K","1.31%"
"Nov 26, 2018","1,145,000","1,136,000","1,162,000","1,136,000","25.92K","0.35%"
"Nov 25, 2018","1,141,000","1,141,000","1,141,000","1,141,000","-","0.00%"
"Nov 23, 2018","1,141,000","1,169,000","1,176,000","1,136,000","17.46K","-2.40%"
"Nov 22, 2018","1,169,000","1,161,000","1,180,000","1,150,000","35.12K","1.12%"
"Nov 21, 2018","1,156,000","1,130,000","1,168,000","1,107,000","40.40K","0.00%"
"Nov 20, 2018","1,156,000","1,169,000","1,169,000","1,142,000","30.74K","-1.53%"
"Nov 19, 2018","1,174,000","1,146,000","1,176,000","1,146,000","32.65K","2.00%"
"Nov 18, 2018","1,151,000","1,151,000","1,151,000","1,151,000","-","0.00%"
"Nov 16, 2018","1,151,000","1,164,000","1,178,000","1,142,000","27.99K","-1.03%"
"Nov 15, 2018","1,163,000","1,119,000","1,166,000","1,109,000","55.40K","7.69%"
"Nov 14, 2018","1,080,000","1,073,000","1,090,000","1,072,000","23.16K","0.93%"
"Nov 13, 2018","1,070,000","1,090,000","1,090,000","1,051,000","45.96K","-2.19%"
"Nov 12, 2018","1,094,000","1,110,000","1,120,000","1,090,000","50.81K","-1.44%"
"Nov 11, 2018","1,110,000","1,110,000","1,110,000","1,110,000","-","0.00%"
"Nov 09, 2018","1,110,000","1,155,000","1,157,000","1,105,000","77.62K","-4.80%"
"Nov 08, 2018","1,166,000","1,179,000","1,197,000","1,152,000","39.20K","0.60%"
"Nov 07, 2018","1,159,000","1,164,000","1,186,000","1,141,000","30.71K","-0.60%"
"Nov 06, 2018","1,166,000","1,140,000","1,166,000","1,125,000","28.29K","3.28%"
"Nov 05, 2018","1,129,000","1,159,000","1,159,000","1,111,000","22.45K","-2.67%"
"Nov 02, 2018","1,160,000","1,175,000","1,180,000","1,124,000","48.36K","2.20%"
"Nov 01, 2018","1,135,000","1,055,000","1,135,000","1,050,000","63.70K","8.72%"
"Oct 31, 2018","1,044,000","1,048,000","1,065,000","1,026,000","43.74K","-1.32%"
"Oct 30, 2018","1,058,000","1,047,000","1,060,000","1,010,000","61.78K","1.15%"
"Oct 29, 2018","1,046,000","1,115,000","1,120,000","1,042,000","45.05K","-5.34%"
"Oct 26, 2018","1,105,000","1,140,000","1,141,000","1,073,000","55.58K","-3.07%"
"Oct 25, 2018","1,140,000","1,091,000","1,140,000","1,073,000","73.30K","4.11%"
"Oct 24, 2018","1,095,000","1,106,000","1,129,000","1,083,000","33.71K","0.74%"
"Oct 23, 2018","1,087,000","1,104,000","1,121,000","1,079,000","46.00K","-2.42%"
"Oct 22, 2018","1,114,000","1,077,000","1,120,000","1,077,000","31.79K","3.44%"
"Oct 19, 2018","1,077,000","1,065,000","1,082,000","1,040,000","35.93K","-0.37%"
"Oct 18, 2018","1,081,000","1,096,000","1,117,000","1,077,000","24.99K","-1.19%"
"Oct 17, 2018","1,094,000","1,107,000","1,130,000","1,088,000","23.48K","0.46%"
"Oct 16, 2018","1,089,000","1,083,000","1,091,000","1,066,000","30.50K","1.11%"
"Oct 15, 2018","1,077,000","1,103,000","1,108,000","1,074,000","35.88K","-3.15%"
"Oct 14, 2018","1,112,000","1,112,000","1,112,000","1,112,000","-","0.00%"
"Oct 12, 2018","1,112,000","1,048,000","1,125,000","1,047,000","67.18K","6.21%"
"Oct 11, 2018","1,047,000","1,083,000","1,083,000","1,046,000","85.48K","-8.16%"
"Oct 10, 2018","1,140,000","1,197,000","1,212,000","1,140,000","37.84K","-4.20%"
"Oct 09, 2018","1,190,000","1,190,000","1,190,000","1,190,000","-","0.00%"
"Oct 08, 2018","1,190,000","1,190,000","1,197,000","1,151,000","26.50K","-0.08%"
"Oct 07, 2018","1,191,000","1,191,000","1,191,000","1,191,000","-","0.00%"
"Oct 05, 2018","1,191,000","1,193,000","1,193,000","1,146,000","74.34K","-0.50%"
"Oct 04, 2018","1,197,000","1,300,000","1,303,000","1,197,000","65.70K","-7.71%"
"Oct 02, 2018","1,297,000","1,316,000","1,323,000","1,276,000","24.11K","-1.44%"
"Oct 01, 2018","1,316,000","1,282,000","1,350,000","1,281,000","44.22K","3.13%"
"Sep 28, 2018","1,276,000","1,274,000","1,298,000","1,271,000","26.48K","-0.16%"
"Sep 27, 2018","1,278,000","1,218,000","1,284,000","1,217,000","47.82K","4.93%"
"Sep 21, 2018","1,218,000","1,241,000","1,243,000","1,205,000","33.01K","-0.25%"
"Sep 20, 2018","1,221,000","1,232,000","1,240,000","1,221,000","20.37K","-1.69%"
"Sep 19, 2018","1,242,000","1,254,000","1,257,000","1,225,000","20.15K","-0.96%"
"Sep 18, 2018","1,254,000","1,217,000","1,258,000","1,213,000","26.52K","2.45%"
"Sep 17, 2018","1,224,000","1,228,000","1,237,000","1,216,000","17.69K","-1.53%"
"Sep 16, 2018","1,243,000","1,243,000","1,243,000","1,243,000","-","0.00%"
"Sep 14, 2018","1,243,000","1,188,000","1,245,000","1,185,000","35.28K","5.16%"
"Sep 13, 2018","1,182,000","1,201,000","1,202,000","1,172,000","45.41K","-1.58%"
"Sep 12, 2018","1,201,000","1,200,000","1,207,000","1,186,000","27.60K","0.42%"
"Sep 11, 2018","1,196,000","1,201,000","1,225,000","1,193,000","31.59K","-0.33%"
