"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 16","187.31","187.21","192.39","185.81","-","0.01%"
"Sep 16","187.30","181.38","188.28","178.90","-","3.42%"
"Aug 16","181.11","180.55","190.49","177.51","-","-0.42%"
"Jul 16","181.87","193.51","195.21","178.83","-","-5.98%"
"Jun 16","193.43","185.84","196.72","185.10","-","3.47%"
"May 16","186.94","185.25","188.48","177.57","-","0.86%"
"Apr 16","185.35","170.07","185.98","165.34","-","8.28%"
"Mar 16","171.17","164.71","179.34","162.71","-","4.51%"
"Feb 16","163.78","164.89","167.00","155.41","-","-2.10%"
"Jan 16","167.29","177.08","177.08","155.34","-","-5.31%"
"Dec 15","176.68","183.77","185.33","170.56","-","-3.48%"
"Nov 15","183.05","194.51","198.86","182.51","-","-6.67%"
"Oct 15","196.14","196.05","204.26","191.41","-","0.95%"
"Sep 15","194.29","201.17","201.26","191.69","-","-4.12%"
"Aug 15","202.63","201.69","202.98","185.62","-","-0.23%"
"Jul 15","203.10","226.14","226.79","202.82","-","-10.82%"
"Jun 15","227.75","222.93","229.91","219.89","-","1.79%"
"May 15","223.75","229.73","234.13","219.48","-","-2.75%"
"Apr 15","230.07","212.38","230.23","212.29","-","8.32%"
"Mar 15","212.39","223.00","225.10","207.33","-","-5.45%"
"Feb 15","224.64","221.18","230.14","218.81","-","2.40%"
"Jan 15","219.38","229.81","230.56","211.79","-","-4.83%"
"Dec 14","230.52","253.70","259.53","229.56","-","-9.60%"
"Nov 14","254.99","273.66","273.70","254.69","-","-6.47%"
"Oct 14","272.62","279.61","281.59","268.42","-","-2.36%"
"Sep 14","279.21","292.43","292.56","277.32","-","-4.85%"
"Aug 14","293.44","294.21","295.14","287.46","-","-0.57%"
"Jul 14","295.13","308.66","308.83","295.03","-","-4.47%"
"Jun 14","308.94","306.65","314.16","303.74","-","0.90%"
"May 14","306.19","308.90","309.83","304.99","-","-1.31%"
"Apr 14","310.24","305.07","313.40","301.18","-","1.60%"
"Mar 14","305.35","306.61","309.41","299.89","-","0.74%"
"Feb 14","303.10","284.03","304.70","283.87","-","6.75%"
"Jan 14","283.93","280.51","285.64","272.62","-","1.13%"
"Dec 13","280.77","275.00","285.29","274.78","-","1.93%"
"Nov 13","275.45","277.99","278.01","272.91","-","-1.07%"
"Oct 13","278.42","285.66","289.28","278.37","-","-2.68%"
"Sep 13","286.10","292.79","294.26","285.12","-","-1.93%"
"Aug 13","291.73","286.43","297.04","281.17","-","2.54%"
"Jul 13","284.49","277.28","292.55","277.19","-","3.02%"
"Jun 13","276.14","283.77","288.79","276.05","-","-2.21%"
"May 13","282.37","287.05","291.97","282.31","-","-2.18%"
"Apr 13","288.65","296.12","296.30","280.67","-","-2.78%"
"Mar 13","296.91","291.51","299.23","289.69","-","1.19%"
"Feb 13","293.43","304.61","306.31","292.80","-","-3.63%"
"Jan 13","304.47","297.67","305.26","293.38","-","3.05%"
"Dec 12","295.46","300.31","302.02","292.92","-","-1.32%"
"Nov 12","299.42","297.16","300.33","290.43","-","1.07%"
"Oct 12","296.25","309.80","312.57","295.64","-","-4.34%"
"Sep 12","309.70","310.90","321.76","302.84","-","-0.08%"
"Aug 12","309.96","300.07","310.25","294.81","-","3.38%"
"Jul 12","299.84","283.04","305.37","281.94","-","5.40%"
"Jun 12","284.48","269.47","284.62","267.05","-","4.12%"
"May 12","273.23","306.19","308.52","273.06","-","-10.77%"
"Apr 12","306.22","308.13","312.69","298.48","-","-0.81%"
"Mar 12","308.71","322.29","324.66","305.63","-","-4.33%"
"Feb 12","322.67","312.54","326.26","309.58","-","3.25%"
"Jan 12","312.52","309.30","319.56","307.03","-","2.30%"
"Dec 11","305.49","314.67","316.30","293.69","-","-2.72%"
"Nov 11","314.02","314.84","323.31","305.14","-","-1.88%"
"Oct 11","320.04","296.95","325.20","292.57","-","7.28%"
"Sep 11","298.33","341.53","343.47","298.03","-","-12.96%"
"Aug 11","342.77","344.05","345.69","315.58","-","0.15%"
"Jul 11","342.27","336.12","350.73","334.85","-","1.20%"
"Jun 11","338.22","350.39","352.24","326.91","-","-3.43%"
"May 11","350.23","368.01","370.89","333.08","-","-5.53%"
"Apr 11","370.73","359.30","370.88","357.34","-","3.10%"
"Mar 11","359.58","354.42","366.83","337.57","-","1.95%"
"Feb 11","352.69","340.72","353.98","335.19","-","3.28%"
"Jan 11","341.49","334.83","342.10","322.80","-","2.60%"
"Dec 10","332.83","304.35","333.69","303.85","-","10.43%"
"Nov 10","301.39","302.35","320.33","293.92","-","0.26%"
"Oct 10","300.62","288.00","301.92","281.95","-","4.83%"
"Sep 10","286.78","265.40","287.33","265.17","-","8.60%"
"Aug 10","264.08","274.20","280.54","260.10","-","-3.69%"
"Jul 10","274.20","258.35","274.27","253.32","-","6.14%"
"Jun 10","258.34","254.60","266.83","247.44","-","1.47%"
"May 10","254.60","277.46","278.63","247.06","-","-8.24%"
"Apr 10","277.46","276.14","280.55","272.42","-","1.61%"
"Mar 10","273.06","274.45","277.72","266.35","-","-0.51%"
"Feb 10","274.45","265.25","277.96","256.57","-","3.47%"
"Jan 10","265.25","283.02","293.38","265.09","-","-6.28%"
"Dec 09","283.01","277.02","285.37","266.99","-","2.16%"
"Nov 09","277.02","270.00","279.75","267.12","-","2.60%"
"Oct 09","270.00","259.01","284.78","252.19","-","4.24%"
"Sep 09","259.01","253.28","263.01","246.35","-","2.26%"
"Aug 09","253.28","257.01","268.72","251.50","-","-1.45%"
"Jul 09","257.00","249.49","257.00","230.75","-","3.01%"
"Jun 09","249.49","252.54","265.64","245.56","-","-1.20%"
"May 09","252.53","221.90","252.65","221.90","-","13.80%"
"Apr 09","221.90","219.88","228.53","214.70","-","0.92%"
"Mar 09","219.88","211.03","229.07","199.83","-","4.20%"
"Feb 09","211.02","219.76","226.22","199.64","-","-3.97%"
"Jan 09","219.75","233.25","243.61","211.78","-","-3.99%"
"Dec 08","228.88","244.22","244.22","207.97","-","-6.28%"
"Nov 08","244.22","267.55","277.59","229.50","-","-8.71%"
"Oct 08","267.53","344.18","344.70","253.01","-","-22.27%"
"Sep 08","344.17","389.45","389.45","332.29","-","-11.67%"
"Aug 08","389.65","413.63","418.87","376.83","-","-5.79%"
"Jul 08","413.61","458.98","470.17","405.20","-","-9.88%"
"Jun 08","458.96","418.11","463.78","412.32","-","9.79%"
"May 08","418.04","404.70","431.09","392.38","-","3.30%"
"Apr 08","404.69","382.15","418.03","375.76","-","5.90%"
"Mar 08","382.13","407.25","416.68","372.68","-","-6.15%"
"Feb 08","407.17","363.83","408.18","357.55","-","11.92%"
"Jan 08","363.81","352.39","364.82","343.53","-","3.26%"
"Dec 07","352.33","332.99","355.41","330.60","-","5.83%"
"Nov 07","332.91","342.87","350.95","332.79","-","-2.89%"
"Oct 07","342.83","324.82","343.34","314.89","-","5.58%"
"Sep 07","324.72","299.21","329.14","297.93","-","8.41%"
"Aug 07","299.52","313.27","313.47","289.77","-","-4.38%"
"Jul 07","313.23","303.96","315.41","301.79","-","3.09%"
"Jun 07","303.84","299.24","308.80","295.06","-","1.76%"
"May 07","298.59","298.60","303.29","293.51","-","0.01%"
"Apr 07","298.56","301.39","305.02","295.30","-","-0.90%"
"Mar 07","301.27","295.80","303.14","286.20","-","1.86%"
"Feb 07","295.76","284.11","301.61","280.55","-","4.12%"
"Jan 07","284.07","288.47","288.89","268.16","-","-1.52%"
"Dec 06","288.44","300.70","300.72","286.51","-","-4.06%"
"Nov 06","300.66","284.87","301.62","282.78","-","5.56%"
"Oct 06","284.83","283.44","292.61","271.67","-","0.53%"
"Sep 06","283.32","303.90","304.06","275.34","-","-6.76%"
"Aug 06","303.86","321.73","327.69","299.73","-","-5.54%"
"Jul 06","321.68","317.28","328.77","310.00","-","1.43%"
"Jun 06","317.15","314.54","321.25","301.11","-","0.84%"
"May 06","314.50","317.81","332.34","307.25","-","-1.00%"
"Apr 06","317.69","301.56","325.75","300.26","-","5.39%"
"Mar 06","301.44","292.35","305.43","285.17","-","3.12%"
"Feb 06","292.32","313.17","315.23","287.79","-","-6.65%"
"Jan 06","313.13","297.01","314.59","296.64","-","5.46%"
"Dec 05","296.91","280.32","305.04","280.32","-","5.93%"
"Nov 05","280.29","281.20","285.84","277.24","-","-0.31%"
"Oct 05","281.17","295.14","296.12","280.60","-","-4.71%"
"Sep 05","295.06","291.09","297.97","278.82","-","1.37%"
"Aug 05","291.06","274.88","295.23","273.77","-","5.91%"
"Jul 05","274.81","263.58","276.69","263.18","-","4.27%"
"Jun 05","263.56","261.31","275.53","260.01","-","2.97%"
"May 05","255.96","260.11","260.11","248.17","-","-1.30%"
"Apr 05","259.34","277.18","277.18","259.02","-","-5.95%"
"Mar 05","275.74","263.98","282.21","263.98","-","3.92%"
"Feb 05","265.33","245.68","265.33","241.87","-","6.95%"
"Jan 05","248.08","237.45","251.08","237.12","-","-0.71%"
"Dec 04","249.85","246.45","249.85","233.85","-","-1.15%"
"Nov 04","252.76","247.59","254.89","245.41","-","0.27%"
"Oct 04","252.07","249.85","259.52","247.74","-","1.13%"
"Sep 04","249.25","238.01","249.25","230.79","-","6.22%"
"Aug 04","234.66","234.88","243.94","232.15","-","-0.17%"
"Jul 04","235.06","229.40","235.23","228.17","-","4.21%"
"Jun 04","225.56","243.72","243.72","223.79","-","-5.04%"
"May 04","237.52","231.12","238.11","230.08","-","4.30%"
"Apr 04","227.72","226.00","231.52","221.92","-","-0.67%"
"Mar 04","229.25","228.41","231.86","220.70","-","1.74%"
"Feb 04","225.34","211.94","225.34","209.04","-","7.52%"
"Jan 04","209.57","222.42","224.48","208.33","-","2.60%"
"Dec 03","204.25","195.90","223.17","195.90","-","-5.64%"
"Nov 03","216.46","188.94","216.49","188.94","-","13.39%"
"Oct 03","190.90","185.58","195.53","185.58","-","3.04%"
"Sep 03","185.27","182.96","185.58","178.14","-","-1.37%"
"Aug 03","187.84","183.94","187.93","181.75","-","4.37%"
"Jul 03","179.98","178.51","181.44","175.40","-","1.30%"
"Jun 03","177.67","180.28","182.33","174.75","-","0.20%"
"May 03","177.32","170.49","178.90","168.81","-","4.43%"
"Apr 03","169.79","171.19","176.74","167.95","-","-2.00%"
