"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2019","258,000","254,000","259,500","252,500","69.22K","0.58%"
"Apr 30, 2019","256,500","259,500","260,500","254,000","97.15K","-0.97%"
"Apr 29, 2019","259,000","257,500","259,000","253,000","97.36K","1.17%"
"Apr 26, 2019","256,000","261,500","261,500","255,500","104.59K","-1.73%"
"Apr 25, 2019","260,500","264,000","264,000","259,500","80.92K","-1.14%"
"Apr 24, 2019","263,500","267,000","267,500","262,000","81.57K","-1.31%"
"Apr 23, 2019","267,000","267,500","268,000","265,000","47.05K","0.38%"
"Apr 22, 2019","266,000","266,500","268,000","264,500","53.42K","-0.19%"
"Apr 19, 2019","266,500","266,500","268,000","265,500","37.89K","-0.37%"
"Apr 18, 2019","267,500","270,500","270,500","266,500","60.06K","-0.56%"
"Apr 17, 2019","269,000","267,500","270,500","266,500","60.01K","0.56%"
"Apr 16, 2019","267,500","267,500","268,000","265,500","102.43K","-0.56%"
"Apr 15, 2019","269,000","267,500","271,000","267,000","130.81K","0.94%"
"Apr 12, 2019","266,500","267,500","268,000","265,500","139.48K","0.00%"
"Apr 11, 2019","266,500","271,500","272,500","265,500","223.71K","-2.20%"
"Apr 10, 2019","272,500","274,000","276,500","271,500","118.70K","-1.27%"
"Apr 09, 2019","276,000","274,000","278,000","272,500","77.03K","0.00%"
"Apr 08, 2019","276,000","276,500","277,000","272,000","72.50K","0.18%"
"Apr 05, 2019","275,500","273,500","276,000","271,000","76.81K","1.10%"
"Apr 04, 2019","272,500","270,000","273,000","269,000","86.72K","1.11%"
"Apr 03, 2019","269,500","268,500","269,500","266,000","141.69K","-0.92%"
"Apr 02, 2019","272,000","269,000","272,000","268,000","53.99K","0.55%"
"Apr 01, 2019","270,500","270,500","271,500","268,500","49.57K","0.00%"
"Mar 29, 2019","270,500","266,500","271,000","266,500","64.72K","2.08%"
"Mar 28, 2019","265,000","265,500","268,000","263,000","74.99K","-0.93%"
"Mar 27, 2019","267,500","270,000","271,000","266,000","82.89K","0.00%"
"Mar 26, 2019","267,500","269,000","269,000","265,000","95.79K","-1.29%"
"Mar 25, 2019","271,000","275,000","276,500","268,500","53.89K","-1.81%"
"Mar 22, 2019","276,000","275,000","277,000","273,500","84.34K","-0.72%"
"Mar 21, 2019","278,000","284,000","287,000","275,500","135.16K","-0.89%"
"Mar 20, 2019","280,500","274,000","280,500","271,000","76.65K","1.63%"
"Mar 19, 2019","276,000","273,500","277,500","272,000","75.34K","0.36%"
"Mar 18, 2019","275,000","275,000","276,500","272,000","60.68K","0.73%"
"Mar 15, 2019","273,000","266,000","276,000","264,500","137.41K","1.68%"
"Mar 14, 2019","268,500","266,500","270,500","263,500","124.00K","2.29%"
"Mar 13, 2019","262,500","268,500","269,000","261,000","101.82K","-2.05%"
"Mar 12, 2019","268,000","265,500","268,500","265,500","37.56K","0.56%"
"Mar 11, 2019","266,500","265,000","266,500","261,500","48.66K","0.38%"
"Mar 08, 2019","265,500","269,500","269,500","265,500","50.21K","-2.03%"
"Mar 07, 2019","271,000","274,000","276,000","269,000","70.73K","-1.28%"
"Mar 06, 2019","274,500","272,000","275,000","270,000","77.92K","1.67%"
"Mar 05, 2019","270,000","267,500","270,500","267,500","80.71K","0.93%"
"Mar 04, 2019","267,500","278,000","278,000","267,500","133.09K","-1.83%"
"Feb 28, 2019","272,500","273,500","276,500","270,000","118.35K","0.18%"
"Feb 27, 2019","272,000","273,000","273,500","269,500","84.55K","0.18%"
"Feb 26, 2019","271,500","270,000","273,000","269,000","59.75K","-0.18%"
"Feb 25, 2019","272,000","271,500","273,000","269,000","46.64K","0.37%"
"Feb 22, 2019","271,000","270,000","271,500","267,000","73.27K","-0.18%"
"Feb 21, 2019","271,500","274,500","275,000","269,500","109.26K","-1.63%"
"Feb 20, 2019","276,000","274,500","279,500","274,000","97.06K","0.55%"
"Feb 19, 2019","274,500","279,000","279,500","274,500","76.24K","-1.79%"
"Feb 18, 2019","279,500","282,000","282,000","277,000","95.91K","-0.18%"
"Feb 17, 2019","280,000","280,000","280,000","280,000","-","0.00%"
"Feb 15, 2019","280,000","285,500","288,000","276,500","261.85K","0.90%"
"Feb 14, 2019","277,500","267,500","277,500","266,000","129.98K","2.59%"
"Feb 13, 2019","270,500","272,500","275,500","268,000","120.95K","-1.46%"
"Feb 12, 2019","274,500","265,000","276,000","263,500","130.50K","4.37%"
"Feb 11, 2019","263,000","263,500","267,500","262,000","74.20K","-0.19%"
"Feb 10, 2019","263,500","263,500","263,500","263,500","-","0.00%"
"Feb 08, 2019","263,500","265,500","266,000","262,500","73.57K","-0.94%"
"Feb 07, 2019","266,000","259,500","268,000","258,500","95.91K","3.10%"
"Feb 06, 2019","258,000","258,000","258,000","258,000","-","0.00%"
"Feb 01, 2019","258,000","261,500","264,500","257,500","95.43K","-2.09%"
"Jan 31, 2019","263,500","268,500","268,500","262,500","106.96K","-0.94%"
"Jan 30, 2019","266,000","264,500","266,000","260,000","111.13K","1.53%"
"Jan 29, 2019","262,000","262,000","263,000","259,500","100.46K","-0.38%"
"Jan 28, 2019","263,000","266,000","266,500","262,000","113.29K","-1.50%"
"Jan 27, 2019","267,000","267,000","267,000","267,000","-","0.00%"
"Jan 25, 2019","267,000","260,500","267,000","260,500","120.23K","2.10%"
"Jan 24, 2019","261,500","258,500","263,000","258,500","102.48K","0.38%"
"Jan 23, 2019","260,500","260,000","263,500","259,500","132.71K","-0.38%"
"Jan 22, 2019","261,500","262,500","266,000","261,500","113.96K","-0.38%"
"Jan 21, 2019","262,500","268,500","268,500","262,500","101.02K","-1.50%"
"Jan 20, 2019","266,500","266,500","266,500","266,500","-","0.00%"
"Jan 18, 2019","266,500","268,500","270,000","263,500","95.48K","-0.19%"
"Jan 17, 2019","267,000","264,500","267,000","260,500","84.15K","0.95%"
"Jan 16, 2019","264,500","259,500","264,500","259,000","79.24K","1.93%"
"Jan 15, 2019","259,500","253,000","260,000","252,000","82.15K","2.98%"
"Jan 14, 2019","252,000","254,000","254,000","247,500","77.18K","-1.18%"
"Jan 13, 2019","255,000","255,000","255,000","255,000","-","0.00%"
"Jan 11, 2019","255,000","256,500","258,000","253,000","92.62K","-0.78%"
"Jan 10, 2019","257,000","253,500","259,000","253,000","86.17K","0.78%"
"Jan 09, 2019","255,000","252,500","258,500","251,500","89.56K","0.39%"
"Jan 08, 2019","254,000","253,500","254,500","251,000","52.41K","0.79%"
"Jan 07, 2019","252,000","252,000","254,500","249,000","70.33K","1.61%"
"Jan 06, 2019","248,000","248,000","248,000","248,000","-","0.00%"
"Jan 04, 2019","248,000","245,500","248,500","244,000","93.67K","1.02%"
"Jan 03, 2019","245,500","253,000","253,500","244,000","114.23K","-2.58%"
"Jan 02, 2019","252,000","261,000","261,500","250,500","74.74K","-3.08%"
"Jan 01, 2019","260,000","260,000","260,000","260,000","-","0.00%"
"Dec 28, 2018","260,000","258,500","261,000","257,500","62.78K","0.78%"
"Dec 27, 2018","258,000","254,500","259,500","251,000","76.64K","0.98%"
"Dec 26, 2018","255,500","259,500","262,000","252,500","90.93K","-2.48%"
"Dec 25, 2018","262,000","262,000","262,000","262,000","-","0.00%"
"Dec 24, 2018","262,000","264,500","265,500","261,500","70.27K","-2.06%"
"Dec 23, 2018","267,500","267,500","267,500","267,500","-","0.00%"
"Dec 21, 2018","267,500","266,000","268,000","263,500","125.19K","0.75%"
"Dec 20, 2018","265,500","271,000","271,000","261,500","113.25K","-2.21%"
"Dec 19, 2018","271,500","271,500","272,500","268,500","76.93K","0.18%"
"Dec 18, 2018","271,000","274,500","275,500","268,000","81.56K","-1.45%"
"Dec 17, 2018","275,000","276,500","281,500","272,000","110.28K","0.00%"
"Dec 16, 2018","275,000","275,000","275,000","275,000","-","0.00%"
"Dec 14, 2018","275,000","277,000","278,000","270,500","77.00K","0.18%"
"Dec 13, 2018","274,500","272,000","277,000","271,000","152.70K","0.55%"
"Dec 12, 2018","273,000","277,000","277,000","270,000","76.81K","0.00%"
"Dec 11, 2018","273,000","272,000","278,000","271,000","60.74K","0.37%"
"Dec 10, 2018","272,000","264,000","272,000","264,000","79.90K","1.30%"
"Dec 09, 2018","268,500","268,500","268,500","268,500","-","0.00%"
"Dec 07, 2018","268,500","276,000","276,000","265,500","99.15K","-2.36%"
"Dec 06, 2018","275,000","275,500","276,000","271,500","75.15K","0.36%"
"Dec 05, 2018","274,000","272,500","277,000","271,500","63.64K","-1.08%"
"Dec 04, 2018","277,000","279,500","281,000","274,000","88.93K","-1.42%"
"Dec 03, 2018","281,000","282,000","284,000","278,500","73.44K","-0.18%"
"Dec 02, 2018","281,500","281,500","281,500","281,500","-","0.00%"
"Nov 30, 2018","281,500","282,500","284,500","280,000","99.46K","0.18%"
"Nov 29, 2018","281,000","281,500","287,000","279,500","112.23K","1.44%"
"Nov 28, 2018","277,000","273,500","278,000","269,500","81.09K","1.47%"
"Nov 27, 2018","273,000","271,000","273,000","266,500","116.49K","1.11%"
"Nov 26, 2018","270,000","279,500","279,500","266,000","101.04K","-0.18%"
"Nov 25, 2018","270,500","270,500","270,500","270,500","-","0.00%"
"Nov 23, 2018","270,500","271,000","272,500","266,500","41.96K","-0.55%"
"Nov 22, 2018","272,000","273,000","274,500","269,500","61.57K","-0.55%"
"Nov 21, 2018","273,500","278,000","279,500","273,000","78.10K","-2.50%"
"Nov 20, 2018","280,500","278,000","281,000","276,500","88.87K","0.18%"
"Nov 19, 2018","280,000","273,000","280,000","272,000","72.87K","2.38%"
"Nov 18, 2018","273,500","273,500","273,500","273,500","-","0.00%"
"Nov 16, 2018","273,500","273,000","276,000","269,500","64.05K","-0.36%"
"Nov 15, 2018","274,500","267,000","274,500","267,000","45.50K","1.86%"
"Nov 14, 2018","269,500","271,000","271,500","265,500","72.48K","-0.74%"
"Nov 13, 2018","271,500","273,000","273,000","264,000","88.83K","-0.73%"
"Nov 12, 2018","273,500","261,500","274,000","260,500","87.71K","4.39%"
"Nov 11, 2018","262,000","262,000","262,000","262,000","-","0.00%"
"Nov 09, 2018","262,000","264,500","267,000","261,000","65.52K","-1.13%"
"Nov 08, 2018","265,000","269,500","273,000","265,000","127.12K","-0.38%"
"Nov 07, 2018","266,000","258,000","269,000","257,000","104.39K","2.90%"
"Nov 06, 2018","258,500","257,000","259,000","254,500","56.16K","0.98%"
"Nov 05, 2018","256,000","259,000","260,500","253,000","66.83K","-2.29%"
"Nov 02, 2018","262,000","256,500","263,000","255,000","92.10K","2.54%"
"Nov 01, 2018","255,500","259,500","262,000","255,500","56.52K","-2.29%"
"Oct 31, 2018","261,500","255,500","262,500","251,500","90.50K","1.95%"
"Oct 30, 2018","256,500","258,500","262,000","253,500","76.20K","-0.77%"
"Oct 29, 2018","258,500","260,500","263,500","257,000","77.63K","-0.39%"
"Oct 26, 2018","259,500","262,000","265,500","256,000","75.97K","-1.70%"
"Oct 25, 2018","264,000","262,500","266,500","260,000","110.76K","0.19%"
"Oct 24, 2018","263,500","263,500","265,000","260,000","84.91K","1.54%"
"Oct 23, 2018","259,500","265,500","268,500","258,500","73.03K","-3.17%"
"Oct 22, 2018","268,000","266,500","269,500","264,000","64.22K","-0.56%"
"Oct 19, 2018","269,500","265,000","271,000","264,500","47.53K","0.19%"
"Oct 18, 2018","269,000","269,500","273,000","265,500","51.06K","-0.92%"
"Oct 17, 2018","271,500","276,500","277,000","270,000","49.64K","0.18%"
"Oct 16, 2018","271,000","267,500","271,500","264,000","54.53K","2.26%"
"Oct 15, 2018","265,000","267,500","268,500","263,000","79.92K","-2.03%"
"Oct 14, 2018","270,500","270,500","270,500","270,500","-","0.00%"
"Oct 12, 2018","270,500","269,500","271,000","263,500","81.78K","0.74%"
"Oct 11, 2018","268,500","278,000","280,000","268,500","145.99K","-5.95%"
"Oct 10, 2018","285,500","283,500","285,500","281,000","120.13K","-0.70%"
"Oct 09, 2018","287,500","287,500","287,500","287,500","-","0.00%"
"Oct 08, 2018","287,500","290,500","293,000","287,000","69.20K","-1.03%"
"Oct 07, 2018","290,500","290,500","290,500","290,500","-","0.00%"
"Oct 05, 2018","290,500","285,500","293,500","284,500","163.31K","2.65%"
"Oct 04, 2018","283,000","285,000","286,000","281,500","93.13K","-0.35%"
"Oct 02, 2018","284,000","283,000","289,000","283,000","50.92K","-0.53%"
"Oct 01, 2018","285,500","285,500","288,500","284,000","47.70K","-0.52%"
"Sep 30, 2018","287,000","287,000","287,000","287,000","-","0.00%"
"Sep 28, 2018","287,000","284,000","288,500","281,000","79.73K","1.59%"
"Sep 27, 2018","282,500","278,000","284,500","277,000","99.39K","-1.05%"
"Sep 21, 2018","285,500","283,000","286,500","279,500","112.99K","2.15%"
"Sep 20, 2018","279,500","277,000","281,500","277,000","87.16K","0.00%"
"Sep 19, 2018","279,500","278,000","280,000","277,000","66.25K","-0.36%"
"Sep 18, 2018","280,500","278,000","281,000","277,000","71.68K","-0.36%"
"Sep 17, 2018","281,500","277,500","282,000","277,500","55.62K","0.36%"
"Sep 14, 2018","280,500","281,000","281,500","276,500","86.97K","0.90%"
"Sep 13, 2018","278,000","273,000","279,000","271,500","139.25K","3.15%"
"Sep 12, 2018","269,500","268,000","270,000","265,500","66.66K","0.94%"
"Sep 11, 2018","267,000","265,000","269,000","262,500","57.77K","0.00%"
"Sep 10, 2018","267,000","263,500","268,000","263,000","44.69K","0.19%"
"Sep 07, 2018","266,500","266,000","266,500","263,000","55.01K","0.19%"
"Sep 06, 2018","266,000","261,000","266,500","260,500","78.87K","2.31%"
"Sep 05, 2018","260,000","262,000","264,500","259,000","57.54K","-0.95%"
"Sep 04, 2018","262,500","260,000","263,500","259,000","48.40K","0.57%"
"Sep 03, 2018","261,000","261,500","263,000","258,000","39.23K","-0.76%"
"Aug 31, 2018","263,000","257,500","263,000","256,500","80.49K","2.14%"
"Aug 30, 2018","257,500","260,000","260,500","255,500","82.59K","-0.77%"
"Aug 29, 2018","259,500","261,500","263,500","258,000","88.96K","-1.33%"
"Aug 28, 2018","263,000","265,500","266,500","262,000","63.13K","-1.13%"
"Aug 27, 2018","266,000","266,500","267,500","263,000","46.52K","0.57%"
"Aug 24, 2018","264,500","262,500","264,500","261,500","44.56K","0.38%"
"Aug 23, 2018","263,500","262,000","264,000","260,500","67.01K","1.15%"
"Aug 22, 2018","260,500","268,500","268,500","259,500","101.83K","-2.98%"
"Aug 21, 2018","268,500","261,500","270,000","260,000","81.34K","2.48%"
"Aug 20, 2018","262,000","264,500","264,500","260,000","50.04K","0.00%"
"Aug 17, 2018","262,000","262,000","262,500","259,000","59.64K","0.58%"
"Aug 16, 2018","260,500","259,000","260,500","254,000","87.99K","0.58%"
"Aug 15, 2018","259,000","259,000","259,000","259,000","-","0.00%"
"Aug 14, 2018","259,000","255,000","259,500","253,000","56.47K","1.57%"
"Aug 13, 2018","255,000","254,000","256,500","250,500","50.81K","-0.58%"
"Aug 10, 2018","256,500","256,500","257,500","254,500","69.48K","0.20%"
"Aug 09, 2018","256,000","257,500","259,000","256,000","69.65K","-0.19%"
"Aug 08, 2018","256,500","259,500","260,000","256,000","162.25K","-2.84%"
"Aug 07, 2018","264,000","259,000","264,000","258,500","46.31K","0.76%"
"Aug 06, 2018","262,000","256,000","262,500","256,000","66.71K","2.14%"
"Aug 03, 2018","256,500","257,000","258,500","255,500","72.88K","-0.58%"
"Aug 02, 2018","258,000","263,000","264,000","256,000","54.64K","-1.90%"
"Aug 01, 2018","263,000","262,500","265,000","261,500","63.27K","-0.19%"
"Jul 31, 2018","263,500","263,500","264,000","260,500","72.79K","0.00%"
"Jul 30, 2018","263,500","265,500","265,500","260,000","65.51K","-1.50%"
"Jul 27, 2018","267,500","264,000","268,000","261,000","62.36K","1.52%"
"Jul 26, 2018","263,500","261,500","265,000","254,000","128.79K","1.35%"
"Jul 25, 2018","260,000","258,000","267,000","257,000","301.25K","-5.11%"
"Jul 24, 2018","274,000","273,000","274,500","271,000","63.95K","0.55%"
"Jul 23, 2018","272,500","273,000","274,000","268,500","71.14K","0.18%"
"Jul 20, 2018","272,000","268,000","275,000","267,000","63.31K","1.30%"
"Jul 19, 2018","268,500","271,500","272,500","267,500","56.40K","-0.19%"
"Jul 18, 2018","269,000","270,000","271,000","268,500","41.07K","-0.74%"
"Jul 17, 2018","271,000","268,500","271,000","264,000","69.20K","0.93%"
"Jul 16, 2018","268,500","270,500","273,000","267,000","82.21K","-1.83%"
"Jul 13, 2018","273,500","273,500","280,000","271,000","170.48K","1.67%"
"Jul 12, 2018","269,000","266,000","273,000","261,500","158.23K","2.09%"
"Jul 11, 2018","263,500","258,500","265,500","258,500","81.76K","0.38%"
"Jul 10, 2018","262,500","260,500","264,500","260,000","69.25K","0.57%"
"Jul 09, 2018","261,000","254,500","262,500","254,000","92.55K","1.56%"
"Jul 06, 2018","257,000","250,000","258,500","249,500","92.06K","2.39%"
"Jul 05, 2018","251,000","248,000","252,500","248,000","50.83K","0.80%"
"Jul 04, 2018","249,000","246,500","252,000","246,500","57.09K","0.00%"
"Jul 03, 2018","249,000","252,000","253,500","246,500","117.93K","-0.99%"
"Jul 02, 2018","251,500","256,000","259,000","251,000","115.13K","-2.90%"
"Jun 29, 2018","259,000","258,500","260,000","255,000","83.51K","0.97%"
"Jun 28, 2018","256,500","258,500","258,500","253,500","73.30K","-0.77%"
"Jun 27, 2018","258,500","255,500","260,000","255,500","78.10K","0.39%"
"Jun 26, 2018","257,500","256,000","258,500","254,500","74.07K","-0.39%"
"Jun 25, 2018","258,500","255,500","258,500","253,000","102.74K","0.58%"
"Jun 22, 2018","257,000","252,500","257,500","251,500","139.67K","-0.19%"
"Jun 21, 2018","257,500","263,500","265,000","257,500","99.45K","-2.28%"
"Jun 20, 2018","263,500","264,500","266,000","260,500","113.40K","0.19%"
"Jun 19, 2018","263,000","265,500","270,500","262,000","87.54K","-0.94%"
"Jun 18, 2018","265,500","268,500","269,500","263,000","113.57K","-1.30%"
"Jun 15, 2018","269,000","275,000","276,000","266,000","226.87K","-2.00%"
