"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 01, 2019","101,000","100,000","101,000","100,000","122.72K","1.00%"
"Oct 31, 2019","100,000","101,500","102,000","100,000","262.44K","-1.48%"
"Oct 30, 2019","101,500","102,500","102,500","101,000","146.45K","0.00%"
"Oct 29, 2019","101,500","102,000","103,000","101,500","214.36K","-0.49%"
"Oct 28, 2019","102,000","104,500","105,000","102,000","215.13K","-1.92%"
"Oct 25, 2019","104,000","103,500","104,500","103,500","173.39K","0.00%"
"Oct 24, 2019","104,000","103,500","104,500","103,500","228.00K","0.00%"
"Oct 23, 2019","104,000","104,000","104,500","103,500","229.56K","0.00%"
"Oct 22, 2019","104,000","103,500","104,000","103,500","173.55K","0.48%"
"Oct 21, 2019","103,500","103,500","104,000","103,000","150.86K","0.49%"
"Oct 18, 2019","103,000","103,500","104,000","102,500","166.20K","-0.48%"
"Oct 17, 2019","103,500","103,000","104,000","103,000","139.33K","0.49%"
"Oct 16, 2019","103,000","103,000","104,000","102,500","182.66K","0.00%"
"Oct 15, 2019","103,000","102,500","103,000","101,500","224.41K","0.49%"
"Oct 14, 2019","102,500","103,500","104,000","102,000","127.69K","0.00%"
"Oct 11, 2019","102,500","102,000","104,000","101,500","184.99K","1.49%"
"Oct 10, 2019","101,000","100,500","102,500","100,000","397.13K","-0.98%"
"Oct 09, 2019","102,000","102,000","102,000","102,000","-","0.00%"
"Oct 08, 2019","102,000","104,000","104,000","101,000","294.54K","-0.97%"
"Oct 07, 2019","103,000","103,500","104,000","103,000","101.69K","0.00%"
"Oct 04, 2019","103,000","103,000","104,000","103,000","175.67K","-0.48%"
"Oct 02, 2019","103,500","106,000","106,500","103,500","280.26K","-2.36%"
"Oct 01, 2019","106,000","105,000","106,000","104,500","151.77K","0.47%"
"Sep 30, 2019","105,500","105,000","105,500","104,000","172.35K","0.96%"
"Sep 29, 2019","104,500","104,500","104,500","104,500","-","0.00%"
"Sep 27, 2019","104,500","105,000","105,500","104,000","173.04K","-0.48%"
"Sep 26, 2019","105,000","105,000","105,500","104,500","163.21K","0.48%"
"Sep 25, 2019","104,500","104,500","106,000","104,000","237.79K","0.48%"
"Sep 24, 2019","104,000","104,500","105,500","104,000","344.90K","0.00%"
"Sep 23, 2019","104,000","103,500","105,000","103,000","234.44K","0.48%"
"Sep 20, 2019","103,500","102,500","103,500","102,500","230.02K","0.98%"
"Sep 19, 2019","102,500","103,000","103,000","102,000","192.67K","-0.49%"
"Sep 18, 2019","103,000","103,500","104,000","102,500","109.25K","0.00%"
"Sep 17, 2019","103,000","102,000","103,500","102,000","220.57K","0.49%"
"Sep 16, 2019","102,500","102,000","102,500","101,500","270.87K","0.99%"
"Sep 11, 2019","101,500","102,500","103,000","101,500","409.38K","-0.49%"
"Sep 10, 2019","102,000","102,500","103,000","101,500","235.40K","-0.49%"
"Sep 09, 2019","102,500","101,500","102,500","101,000","190.92K","0.99%"
"Sep 08, 2019","101,500","101,500","101,500","101,500","-","0.00%"
"Sep 06, 2019","101,500","101,000","102,000","101,000","205.71K","0.00%"
"Sep 05, 2019","101,500","101,000","102,000","100,500","350.78K","0.00%"
"Sep 04, 2019","101,500","100,500","102,000","100,500","268.72K","1.00%"
"Sep 03, 2019","100,500","102,500","103,000","100,500","240.45K","-1.95%"
"Sep 02, 2019","102,500","101,500","103,000","101,500","139.95K","0.49%"
"Aug 30, 2019","102,000","104,000","104,000","101,500","440.01K","-1.45%"
"Aug 29, 2019","103,500","101,500","103,500","101,500","257.22K","1.97%"
"Aug 28, 2019","101,500","101,500","102,000","100,500","248.26K","0.50%"
"Aug 27, 2019","101,000","101,500","102,500","101,000","361.18K","0.00%"
"Aug 26, 2019","101,000","101,000","102,500","101,000","206.65K","-0.49%"
"Aug 23, 2019","101,500","101,500","102,500","101,000","162.34K","0.50%"
"Aug 22, 2019","101,000","102,000","103,000","101,000","330.57K","-0.98%"
"Aug 21, 2019","102,000","101,500","103,000","101,500","240.51K","0.49%"
"Aug 20, 2019","101,500","102,000","103,500","101,500","273.22K","0.00%"
"Aug 19, 2019","101,500","102,000","102,500","100,500","204.66K","0.00%"
"Aug 16, 2019","101,500","101,000","102,500","100,500","396.67K","1.00%"
"Aug 14, 2019","100,500","102,500","102,500","100,500","352.29K","-1.47%"
"Aug 13, 2019","102,000","100,000","102,000","99,800","465.93K","2.00%"
"Aug 12, 2019","100,000","100,000","100,500","99,800","273.82K","0.40%"
"Aug 09, 2019","99,600","97,700","100,000","97,700","530.62K","1.94%"
"Aug 08, 2019","97,700","97,400","98,800","97,300","648.75K","1.35%"
"Aug 07, 2019","96,400","96,800","99,000","96,000","719.06K","0.42%"
"Aug 06, 2019","96,000","96,300","96,600","95,400","403.64K","-0.52%"
"Aug 05, 2019","96,500","95,700","97,300","95,500","370.10K","0.73%"
"Aug 04, 2019","95,800","95,800","95,800","95,800","-","0.00%"
"Aug 02, 2019","95,800","95,600","97,000","95,400","290.92K","-0.73%"
"Aug 01, 2019","96,500","96,200","97,300","95,300","218.09K","0.21%"
"Jul 31, 2019","96,300","96,500","97,000","96,300","294.82K","-0.52%"
"Jul 30, 2019","96,800","97,500","97,500","96,600","181.22K","0.00%"
"Jul 29, 2019","96,800","97,100","97,900","96,800","205.23K","0.00%"
"Jul 26, 2019","96,800","97,400","98,100","96,800","346.04K","-1.33%"
"Jul 25, 2019","98,100","98,300","98,500","97,700","191.85K","-0.20%"
"Jul 24, 2019","98,300","98,600","99,100","98,300","199.91K","-0.71%"
"Jul 23, 2019","99,000","98,500","99,500","98,500","217.06K","0.20%"
"Jul 22, 2019","98,800","98,500","99,100","98,300","192.91K","-0.10%"
"Jul 19, 2019","98,900","98,000","99,400","98,000","299.32K","0.92%"
"Jul 18, 2019","98,000","98,400","98,600","98,000","168.61K","-0.81%"
"Jul 17, 2019","98,800","98,800","98,900","98,200","226.78K","0.30%"
"Jul 16, 2019","98,500","98,200","98,900","98,000","226.46K","0.00%"
"Jul 15, 2019","98,500","99,100","99,700","98,500","164.60K","-0.71%"
"Jul 12, 2019","99,200","97,800","99,300","97,700","317.39K","1.22%"
"Jul 11, 2019","98,000","97,500","99,000","97,400","305.23K","0.31%"
"Jul 10, 2019","97,700","98,400","98,400","97,600","187.58K","0.00%"
"Jul 09, 2019","97,700","99,200","99,200","97,700","185.94K","-0.81%"
"Jul 08, 2019","98,500","99,000","99,000","98,000","172.69K","-0.51%"
"Jul 07, 2019","99,000","99,000","99,000","99,000","-","0.00%"
"Jul 05, 2019","99,000","98,400","99,400","98,000","168.47K","0.81%"
"Jul 04, 2019","98,200","97,600","98,400","97,000","328.35K","0.00%"
"Jul 03, 2019","98,200","98,000","98,700","97,700","207.98K","0.20%"
"Jul 02, 2019","98,000","98,000","98,700","97,900","146.89K","-0.20%"
"Jul 01, 2019","98,200","99,000","99,000","98,100","214.12K","-0.30%"
"Jun 28, 2019","98,500","98,600","99,200","98,500","259.32K","-0.40%"
"Jun 27, 2019","98,900","99,000","99,300","98,600","268.81K","-0.30%"
"Jun 26, 2019","99,200","99,300","99,900","99,100","237.16K","-0.10%"
"Jun 25, 2019","99,300","99,400","99,700","99,200","171.42K","-0.10%"
"Jun 24, 2019","99,400","99,800","100,000","99,200","141.99K","0.00%"
"Jun 21, 2019","99,400","99,700","100,000","99,400","320.24K","-0.50%"
