"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 18, 2019","43,900","43,900","43,900","43,900","-","0.00%"
"Aug 16, 2019","43,900","43,800","43,900","43,300","9.45M","0.46%"
"Aug 15, 2019","43,700","43,700","43,700","43,700","-","0.00%"
"Aug 14, 2019","43,700","43,900","44,250","43,500","8.50M","1.63%"
"Aug 13, 2019","43,000","43,500","43,500","42,950","6.96M","-1.60%"
"Aug 12, 2019","43,700","44,000","44,000","43,550","7.27M","1.27%"
"Aug 11, 2019","43,150","43,150","43,150","43,150","-","0.00%"
"Aug 09, 2019","43,150","43,250","43,350","43,050","9.08M","1.17%"
"Aug 08, 2019","42,650","43,250","43,500","42,650","16.00M","-1.27%"
"Aug 07, 2019","43,200","43,600","43,900","43,100","9.99M","-0.69%"
"Aug 06, 2019","43,500","42,500","43,800","42,500","15.06M","-1.02%"
"Aug 05, 2019","43,950","44,350","44,600","43,600","13.32M","-2.22%"
"Aug 04, 2019","44,950","44,950","44,950","44,950","-","0.00%"
"Aug 02, 2019","44,950","44,550","45,500","44,300","11.82M","-0.55%"
"Aug 01, 2019","45,200","44,900","45,500","44,850","7.74M","-0.33%"
"Jul 31, 2019","45,350","46,200","46,600","45,000","12.82M","-2.58%"
"Jul 30, 2019","46,550","46,300","46,850","46,300","5.51M","0.98%"
"Jul 29, 2019","46,100","46,800","47,050","46,000","6.85M","-2.23%"
"Jul 28, 2019","47,150","47,150","47,150","47,150","-","0.00%"
"Jul 26, 2019","47,150","46,650","47,150","46,550","7.67M","-0.11%"
"Jul 25, 2019","47,200","47,150","47,200","46,600","8.38M","1.72%"
"Jul 24, 2019","46,400","47,100","47,150","46,250","8.34M","-1.90%"
"Jul 23, 2019","47,300","47,350","47,550","47,050","8.90M","0.21%"
"Jul 22, 2019","47,200","46,800","47,300","46,600","9.01M","0.85%"
"Jul 21, 2019","46,800","46,800","46,800","46,800","-","0.00%"
"Jul 19, 2019","46,800","46,650","46,950","46,600","7.98M","1.52%"
"Jul 18, 2019","46,100","46,450","46,450","45,650","4.95M","0.11%"
"Jul 17, 2019","46,050","46,150","46,350","45,950","5.21M","-1.71%"
"Jul 16, 2019","46,850","46,450","46,850","46,300","7.21M","0.86%"
"Jul 15, 2019","46,450","45,950","46,650","45,750","4.71M","0.32%"
"Jul 14, 2019","46,300","46,300","46,300","46,300","-","0.00%"
"Jul 12, 2019","46,300","46,350","46,400","45,800","5.12M","0.22%"
"Jul 11, 2019","46,200","46,350","46,550","46,150","10.85M","1.43%"
"Jul 10, 2019","45,550","45,550","46,150","45,500","9.17M","1.00%"
"Jul 09, 2019","45,100","44,850","45,450","44,700","7.63M","1.58%"
"Jul 08, 2019","44,400","44,750","44,800","44,350","7.81M","-2.74%"
"Jul 05, 2019","45,650","45,950","45,950","45,250","7.22M","-0.76%"
"Jul 04, 2019","46,000","45,250","46,200","45,250","6.36M","1.32%"
"Jul 03, 2019","45,400","45,750","46,350","45,200","9.66M","-1.84%"
"Jul 02, 2019","46,250","46,200","46,900","45,850","8.43M","-0.75%"
"Jul 01, 2019","46,600","47,350","47,400","46,250","11.03M","-0.85%"
"Jun 30, 2019","47,000","47,000","47,000","47,000","-","0.00%"
"Jun 28, 2019","47,000","47,000","47,000","46,700","12.25M","1.08%"
"Jun 27, 2019","46,500","46,000","46,600","45,750","12.58M","1.75%"
"Jun 26, 2019","45,700","45,800","46,000","45,600","9.02M","0.22%"
"Jun 25, 2019","45,600","45,200","45,800","45,200","6.87M","0.22%"
"Jun 24, 2019","45,500","45,200","45,800","45,200","6.07M","-0.44%"
"Jun 23, 2019","45,700","45,700","45,700","45,700","-","0.00%"
"Jun 21, 2019","45,700","45,750","45,800","45,200","9.32M","0.44%"
"Jun 20, 2019","45,500","44,850","45,500","44,850","6.76M","0.33%"
"Jun 19, 2019","45,350","45,450","45,450","45,000","9.36M","2.25%"
"Jun 18, 2019","44,350","43,750","44,500","43,650","7.98M","1.03%"
"Jun 17, 2019","43,900","43,750","44,050","43,400","7.36M","-0.23%"
"Jun 16, 2019","44,000","44,000","44,000","44,000","-","0.00%"
"Jun 14, 2019","44,000","43,750","44,150","43,300","8.31M","0.57%"
"Jun 13, 2019","43,750","44,200","44,400","43,400","16.89M","-1.91%"
"Jun 12, 2019","44,600","44,800","45,050","44,300","8.55M","-0.56%"
"Jun 11, 2019","44,850","44,800","45,000","44,550","6.63M","0.11%"
"Jun 10, 2019","44,800","44,300","44,850","44,050","8.62M","1.36%"
"Jun 07, 2019","44,200","43,600","44,350","43,450","11.62M","0.68%"
"Jun 05, 2019","43,900","44,050","44,200","43,700","10.82M","1.04%"
"Jun 04, 2019","43,450","43,400","43,700","43,000","9.87M","-0.80%"
"Jun 03, 2019","43,800","42,950","43,900","42,500","15.08M","3.06%"
"May 31, 2019","42,500","42,600","42,800","42,150","10.21M","-0.12%"
"May 30, 2019","42,550","42,200","42,700","42,150","9.98M","1.79%"
"May 29, 2019","41,800","41,850","42,100","41,300","14.52M","-1.76%"
"May 28, 2019","42,550","42,550","42,950","42,150","22.59M","-0.23%"
"May 27, 2019","42,650","42,500","43,000","42,350","7.44M","-0.12%"
"May 24, 2019","42,700","43,800","43,800","42,400","13.34M","-2.62%"
"May 23, 2019","43,850","43,900","44,000","43,250","12.19M","0.80%"
"May 22, 2019","43,500","43,700","43,800","42,400","10.70M","0.81%"
"May 21, 2019","43,150","42,600","43,950","42,350","18.69M","2.74%"
"May 20, 2019","42,000","41,650","42,100","41,550","13.11M","1.94%"
"May 17, 2019","41,200","41,950","42,050","40,850","12.29M","-0.84%"
"May 16, 2019","41,550","42,350","42,400","41,350","13.62M","-2.35%"
"May 15, 2019","42,550","42,700","43,050","42,550","7.66M","-0.23%"
"May 14, 2019","42,650","41,300","43,100","41,300","11.54M","0.00%"
"May 13, 2019","42,650","42,500","43,200","42,350","7.62M","-0.58%"
"May 10, 2019","42,900","42,600","43,450","42,450","13.51M","1.06%"
"May 09, 2019","42,450","43,900","44,250","42,450","22.04M","-4.07%"
"May 08, 2019","44,250","44,300","44,850","44,200","10.04M","-1.34%"
"May 07, 2019","44,850","45,250","45,300","44,400","11.96M","-0.99%"
"May 03, 2019","45,300","45,900","46,050","45,300","6.54M","-1.31%"
"May 02, 2019","45,900","45,500","46,150","45,400","8.62M","0.11%"
"Apr 30, 2019","45,850","46,000","46,300","45,350","10.16M","-0.65%"
"Apr 29, 2019","46,150","45,150","46,150","45,100","8.48M","2.90%"
"Apr 26, 2019","44,850","44,200","45,000","43,800","9.37M","0.45%"
"Apr 25, 2019","44,650","44,250","45,000","44,100","9.52M","-0.22%"
"Apr 24, 2019","44,750","45,400","45,650","44,150","12.18M","-1.00%"
"Apr 23, 2019","45,200","45,050","45,500","45,000","6.88M","-0.33%"
"Apr 22, 2019","45,350","45,400","45,900","45,100","5.90M","0.11%"
"Apr 19, 2019","45,300","45,750","46,000","45,250","8.35M","-0.66%"
"Apr 18, 2019","45,600","47,200","47,250","45,500","10.83M","-3.08%"
"Apr 17, 2019","47,050","47,300","47,600","47,000","5.47M","-0.42%"
"Apr 16, 2019","47,250","47,400","47,400","46,800","7.62M","0.43%"
"Apr 15, 2019","47,050","47,150","47,500","47,000","8.72M","0.43%"
"Apr 12, 2019","46,850","46,050","46,900","46,000","7.65M","1.30%"
"Apr 11, 2019","46,250","46,700","46,800","46,150","13.62M","-0.96%"
"Apr 10, 2019","46,700","46,400","46,700","46,050","10.35M","0.11%"
"Apr 09, 2019","46,650","46,700","46,950","46,200","6.88M","0.00%"
"Apr 08, 2019","46,650","47,250","47,250","46,150","8.49M","-0.43%"
"Apr 05, 2019","46,850","46,950","47,550","46,600","8.53M","-0.21%"
"Apr 04, 2019","46,950","46,150","47,100","46,150","11.44M","0.75%"
"Apr 03, 2019","46,600","46,750","46,750","45,800","12.00M","1.86%"
"Apr 02, 2019","45,750","45,550","46,100","45,350","8.90M","1.55%"
"Apr 01, 2019","45,050","45,200","45,450","44,850","6.79M","0.90%"
"Mar 29, 2019","44,650","44,500","44,900","44,200","11.00M","-0.45%"
"Mar 28, 2019","44,850","44,950","45,200","44,300","6.81M","-1.10%"
"Mar 27, 2019","45,350","44,750","45,600","44,250","9.32M","0.22%"
"Mar 26, 2019","45,250","45,500","45,700","44,900","9.65M","-0.55%"
"Mar 25, 2019","45,500","45,300","45,650","44,800","8.68M","-2.26%"
"Mar 22, 2019","46,550","46,850","47,000","46,250","12.49M","1.53%"
"Mar 21, 2019","45,850","44,600","46,250","44,050","21.03M","4.09%"
"Mar 20, 2019","44,050","43,800","44,200","43,100","9.83M","0.34%"
"Mar 19, 2019","43,900","43,750","43,900","43,550","7.60M","0.46%"
"Mar 18, 2019","43,700","43,950","44,150","43,450","8.16M","-1.13%"
"Mar 15, 2019","44,200","43,800","44,250","43,700","14.61M","0.80%"
"Mar 14, 2019","43,850","43,700","44,300","43,550","18.02M","0.00%"
"Mar 13, 2019","43,850","44,250","44,450","43,700","8.10M","-1.79%"
"Mar 12, 2019","44,650","44,300","44,950","44,150","10.83M","2.29%"
"Mar 11, 2019","43,650","44,400","44,450","43,650","8.51M","-0.34%"
"Mar 08, 2019","43,800","44,450","44,800","43,800","7.70M","-1.46%"
"Mar 07, 2019","44,450","43,400","44,950","43,400","10.99M","1.02%"
"Mar 06, 2019","44,000","44,000","44,300","43,700","9.95M","-0.56%"
"Mar 05, 2019","44,250","44,600","45,100","44,150","10.50M","-1.34%"
"Mar 04, 2019","44,850","46,000","46,100","44,800","12.67M","-0.55%"
"Feb 28, 2019","45,100","46,400","46,500","45,100","23.50M","-3.53%"
"Feb 27, 2019","46,750","47,000","47,250","46,750","7.69M","0.00%"
"Feb 26, 2019","46,750","47,350","47,450","46,500","7.98M","-1.27%"
"Feb 25, 2019","47,350","47,400","47,550","47,050","7.46M","0.42%"
"Feb 22, 2019","47,150","46,500","47,150","46,450","6.67M","0.43%"
"Feb 21, 2019","46,950","46,500","47,200","46,200","8.45M","0.11%"
"Feb 20, 2019","46,900","46,750","47,100","46,500","11.22M","2.07%"
"Feb 19, 2019","45,950","45,850","46,150","45,450","6.73M","-0.54%"
"Feb 18, 2019","46,200","46,500","46,850","45,850","8.17M","0.33%"
"Feb 15, 2019","46,050","46,750","46,850","45,650","10.54M","-3.05%"
"Feb 14, 2019","47,500","46,600","47,500","46,150","17.12M","2.81%"
"Feb 13, 2019","46,200","46,400","46,700","46,000","11.29M","0.33%"
"Feb 12, 2019","46,050","44,650","46,250","44,650","12.99M","2.33%"
"Feb 11, 2019","45,000","44,500","45,000","44,250","10.23M","0.45%"
"Feb 08, 2019","44,800","45,700","45,700","44,650","12.49M","-3.03%"
"Feb 07, 2019","46,200","46,800","47,100","46,200","15.64M","-0.32%"
"Feb 01, 2019","46,350","46,650","46,950","46,250","13.63M","0.43%"
"Jan 31, 2019","46,150","46,650","47,050","46,150","21.47M","-0.54%"
"Jan 30, 2019","46,400","44,800","46,400","44,800","17.06M","1.98%"
"Jan 29, 2019","45,500","45,050","45,500","44,350","15.05M","1.00%"
"Jan 28, 2019","45,050","45,000","45,500","44,600","17.60M","0.67%"
"Jan 25, 2019","44,750","44,300","44,750","43,750","21.94M","3.95%"
"Jan 24, 2019","43,050","43,050","43,100","42,350","14.17M","2.50%"
"Jan 23, 2019","42,000","41,350","42,250","41,350","10.38M","-0.36%"
"Jan 22, 2019","42,150","42,750","42,850","41,850","9.91M","-1.40%"
"Jan 21, 2019","42,750","42,700","42,750","41,900","11.34M","1.06%"
"Jan 18, 2019","42,300","42,000","42,400","41,950","9.73M","0.83%"
"Jan 17, 2019","41,950","41,700","42,100","41,450","11.57M","1.21%"
"Jan 16, 2019","41,450","41,150","41,450","40,700","8.48M","0.85%"
"Jan 15, 2019","41,100","40,050","41,100","39,850","11.22M","2.62%"
"Jan 14, 2019","40,050","40,450","40,700","39,850","11.98M","-1.11%"
"Jan 11, 2019","40,500","40,350","40,550","39,950","11.23M","1.76%"
"Jan 10, 2019","39,800","40,000","40,150","39,600","14.33M","0.51%"
"Jan 09, 2019","39,600","38,650","39,600","38,300","16.96M","3.94%"
"Jan 08, 2019","38,100","38,000","39,200","37,950","12.64M","-1.68%"
"Jan 07, 2019","38,750","38,000","38,900","37,800","11.94M","3.47%"
"Jan 04, 2019","37,450","37,450","37,600","36,850","13.30M","-0.40%"
"Jan 03, 2019","37,600","38,300","38,550","37,450","12.44M","-2.97%"
"Jan 02, 2019","38,750","39,400","39,400","38,550","7.79M","0.13%"
"Dec 28, 2018","38,700","38,250","38,900","38,200","9.72M","1.18%"
"Dec 27, 2018","38,250","38,700","38,800","38,100","10.46M","-0.26%"
"Dec 26, 2018","38,350","38,400","38,750","38,300","12.61M","-1.16%"
"Dec 24, 2018","38,800","38,500","39,050","38,300","9.72M","0.39%"
"Dec 21, 2018","38,650","38,200","38,650","38,100","14.04M","0.00%"
"Dec 20, 2018","38,650","38,600","39,100","38,500","10.56M","-1.15%"
"Dec 19, 2018","39,100","38,900","39,350","38,850","9.51M","0.51%"
"Dec 18, 2018","38,900","38,300","39,200","38,300","10.79M","-0.64%"
"Dec 17, 2018","39,150","38,650","39,600","38,650","11.44M","0.51%"
"Dec 14, 2018","38,950","40,200","40,200","38,700","18.81M","-2.63%"
"Dec 13, 2018","40,000","40,650","40,750","40,000","22.70M","-1.11%"
"Dec 12, 2018","40,450","40,250","40,700","40,150","10.61M","0.50%"
"Dec 11, 2018","40,250","40,600","40,700","40,200","10.60M","0.12%"
"Dec 10, 2018","40,200","40,450","40,650","40,000","13.29M","-1.83%"
"Dec 07, 2018","40,950","40,900","41,400","40,850","11.41M","1.11%"
"Dec 06, 2018","40,500","40,600","41,100","40,450","14.06M","-2.29%"
"Dec 05, 2018","41,450","40,900","41,750","40,850","12.03M","-1.66%"
"Dec 04, 2018","42,150","42,650","42,900","41,900","13.97M","-2.54%"
"Dec 03, 2018","43,250","42,750","43,400","42,400","11.62M","3.35%"
"Nov 30, 2018","41,850","43,450","44,000","41,750","19.08M","-3.01%"
"Nov 29, 2018","43,150","43,850","43,850","42,900","8.44M","0.00%"
"Nov 28, 2018","43,150","42,800","43,200","42,750","6.86M","0.23%"
"Nov 27, 2018","43,050","42,900","43,100","42,500","8.15M","1.06%"
"Nov 26, 2018","42,600","42,150","42,800","42,100","5.96M","0.71%"
"Nov 25, 2018","42,300","42,250","42,350","42,250","-","-0.24%"
"Nov 23, 2018","42,400","42,450","42,600","41,900","5.18M","-0.12%"
"Nov 22, 2018","42,450","42,000","42,650","42,000","5.95M","0.83%"
"Nov 21, 2018","42,100","41,800","42,300","41,800","10.68M","-1.64%"
"Nov 20, 2018","42,800","42,450","43,000","42,100","9.32M","-1.95%"
"Nov 19, 2018","43,650","44,050","44,250","43,450","7.50M","-0.34%"
"Nov 18, 2018","43,800","44,000","44,000","43,800","-","-0.45%"
"Nov 16, 2018","44,000","44,600","44,750","43,700","7.75M","-0.56%"
"Nov 15, 2018","44,250","44,050","44,350","43,500","5.85M","0.34%"
"Nov 14, 2018","44,100","44,500","44,500","43,800","6.56M","-0.90%"
"Nov 13, 2018","44,500","43,900","44,500","43,400","9.02M","-1.55%"
"Nov 12, 2018","45,200","43,850","45,250","43,700","8.49M","3.20%"
"Nov 11, 2018","43,800","43,900","43,900","43,800","-","-1.13%"
"Nov 09, 2018","44,300","44,450","44,850","43,900","7.19M","0.57%"
"Nov 08, 2018","44,050","44,900","45,050","44,050","12.32M","0.11%"
"Nov 07, 2018","44,000","43,600","44,500","43,400","11.54M","0.57%"
"Nov 06, 2018","43,750","43,750","43,800","42,950","7.36M","-0.11%"
"Nov 05, 2018","43,800","43,750","43,800","42,900","9.18M","0.23%"
"Nov 04, 2018","43,700","43,800","43,800","43,700","-","-1.02%"
"Nov 02, 2018","44,150","43,050","44,250","42,800","16.50M","4.74%"
"Nov 01, 2018","42,150","42,450","42,950","42,150","12.92M","-0.59%"
"Oct 31, 2018","42,400","42,900","43,350","41,700","16.99M","0.12%"
"Oct 30, 2018","42,350","41,400","43,000","41,000","14.19M","2.29%"
"Oct 29, 2018","41,400","40,850","41,950","40,550","13.03M","0.98%"
"Oct 26, 2018","41,000","41,100","41,300","40,400","14.00M","0.00%"
"Oct 25, 2018","41,000","40,600","41,550","40,550","18.58M","-3.64%"
"Oct 24, 2018","42,550","43,050","43,100","42,250","13.49M","-1.16%"
"Oct 23, 2018","43,050","43,300","43,450","42,550","9.44M","-1.15%"
"Oct 22, 2018","43,550","43,450","43,950","43,200","7.79M","0.23%"
"Oct 21, 2018","43,450","43,400","43,450","43,400","-","-1.03%"
"Oct 19, 2018","43,900","43,900","44,150","43,450","7.78M","-0.34%"
"Oct 18, 2018","44,050","43,950","44,450","43,700","8.09M","-0.23%"
"Oct 17, 2018","44,150","44,150","44,500","44,000","8.30M","1.26%"
"Oct 16, 2018","43,600","43,700","44,150","43,350","6.80M","-0.46%"
"Oct 15, 2018","43,800","44,050","44,050","43,350","7.19M","-0.45%"
"Oct 14, 2018","44,000","44,000","44,000","44,000","-","0.00%"
"Oct 12, 2018","44,000","43,200","44,650","43,200","12.37M","2.09%"
"Oct 11, 2018","43,100","44,000","44,650","43,100","18.87M","-4.86%"
"Oct 10, 2018","45,300","45,250","45,500","44,500","9.75M","0.78%"
"Oct 09, 2018","44,950","44,950","44,950","44,950","-","0.00%"
"Oct 08, 2018","44,950","44,200","45,200","44,200","6.57M","0.56%"
"Oct 07, 2018","44,700","44,700","44,700","44,700","-","0.00%"
"Oct 05, 2018","44,700","44,800","45,500","44,550","10.51M","0.00%"
"Oct 04, 2018","44,700","45,150","45,600","44,700","11.34M","-2.19%"
"Oct 03, 2018","45,700","45,700","45,700","45,700","-","0.00%"
"Oct 02, 2018","45,700","46,450","46,700","45,700","6.34M","-1.40%"
"Oct 01, 2018","46,350","46,450","46,800","45,800","6.31M","-0.22%"
"Sep 30, 2018","46,450","46,450","46,450","46,450","-","0.00%"
"Sep 28, 2018","46,450","47,250","47,250","46,300","10.81M","-2.21%"
"Sep 27, 2018","47,500","46,950","47,500","46,450","15.26M","0.21%"
"Sep 26, 2018","47,400","47,400","47,400","47,400","-","0.00%"
"Sep 21, 2018","47,400","46,550","47,550","46,550","14.39M","0.32%"
"Sep 20, 2018","47,250","46,850","47,600","46,400","13.40M","2.38%"
"Sep 19, 2018","46,150","46,000","46,200","45,700","9.26M","1.43%"
"Sep 18, 2018","45,500","44,950","45,900","44,700","8.97M","0.78%"
"Sep 17, 2018","45,150","45,550","45,800","44,900","8.10M","-1.53%"
"Sep 16, 2018","45,850","45,850","45,850","45,850","-","0.00%"
"Sep 14, 2018","45,850","45,000","45,850","44,900","12.03M","4.09%"
"Sep 13, 2018","44,050","44,550","44,750","44,000","17.93M","-1.12%"
"Sep 12, 2018","44,550","44,900","45,100","44,500","11.17M","-1.11%"
"Sep 11, 2018","45,050","45,550","45,900","45,050","7.81M","-0.99%"
"Sep 10, 2018","45,500","45,450","45,550","45,000","7.87M","1.34%"
"Sep 09, 2018","44,900","44,900","44,900","44,900","-","0.00%"
"Sep 07, 2018","44,900","44,500","45,200","44,400","17.73M","-2.60%"
"Sep 06, 2018","46,100","46,200","46,400","45,800","8.57M","-1.07%"
"Sep 05, 2018","46,600","47,300","47,450","46,400","9.10M","-2.20%"
"Sep 04, 2018","47,650","47,550","47,800","47,200","6.61M","0.42%"
"Sep 03, 2018","47,450","48,200","48,300","47,300","7.91M","-2.06%"
"Sep 02, 2018","48,450","48,450","48,450","48,450","-","0.00%"
"Aug 31, 2018","48,450","47,100","48,450","47,000","13.51M","1.68%"
"Aug 30, 2018","47,650","46,950","47,950","46,700","12.16M","1.82%"
"Aug 29, 2018","46,800","46,750","46,800","46,400","5.50M","0.54%"
"Aug 28, 2018","46,550","46,800","46,950","46,300","7.23M","0.54%"
"Aug 27, 2018","46,300","46,100","46,550","46,000","5.11M","0.33%"
"Aug 26, 2018","46,150","46,150","46,150","46,150","-","0.00%"
"Aug 24, 2018","46,150","45,900","46,400","45,550","6.44M","-0.11%"
"Aug 23, 2018","46,200","46,150","46,200","45,700","6.60M","0.22%"
"Aug 22, 2018","46,100","45,150","46,200","44,900","11.63M","2.90%"
"Aug 21, 2018","44,800","43,700","44,900","43,700","9.47M","2.17%"
"Aug 20, 2018","43,850","43,500","44,200","43,500","7.20M","-0.57%"
"Aug 19, 2018","44,100","44,100","44,100","44,100","-","0.00%"
"Aug 17, 2018","44,100","44,050","44,400","44,050","6.54M","-0.34%"
"Aug 16, 2018","44,250","43,800","44,650","43,700","10.07M","-1.99%"
"Aug 15, 2018","45,150","45,150","45,150","45,150","-","0.00%"
"Aug 14, 2018","45,150","44,850","45,400","44,850","6.37M","0.22%"
"Aug 13, 2018","45,050","44,950","45,100","44,650","9.78M","-0.77%"
"Aug 12, 2018","45,400","45,400","45,400","45,400","-","0.00%"
"Aug 10, 2018","45,400","46,150","46,400","44,850","16.53M","-3.20%"
"Aug 09, 2018","46,900","47,000","47,050","46,450","11.40M","0.21%"
"Aug 08, 2018","46,800","47,000","47,000","46,550","6.37M","0.21%"
"Aug 07, 2018","46,700","46,300","46,750","45,900","9.02M","1.97%"
"Aug 06, 2018","45,800","46,150","46,150","45,750","6.70M","0.11%"
"Aug 05, 2018","45,750","45,750","45,750","45,750","-","0.00%"
"Aug 03, 2018","45,750","45,850","45,900","45,450","7.44M","0.44%"
"Aug 02, 2018","45,550","46,550","46,800","45,500","7.93M","-2.15%"
"Aug 01, 2018","46,550","46,050","46,850","46,050","7.09M","0.65%"
"Jul 31, 2018","46,250","46,200","46,450","46,000","7.59M","-0.54%"
"Jul 30, 2018","46,500","46,550","46,800","46,350","5.52M","-0.85%"
"Jul 29, 2018","46,900","46,900","46,900","46,900","-","0.00%"
"Jul 27, 2018","46,900","46,450","47,000","46,450","4.75M","0.00%"
"Jul 26, 2018","46,900","46,100","47,000","46,000","7.34M","1.63%"
"Jul 25, 2018","46,150","46,250","46,550","45,900","7.21M","0.00%"
"Jul 24, 2018","46,150","46,350","46,600","45,950","7.92M","-0.75%"
"Jul 23, 2018","46,500","47,100","47,200","46,150","10.81M","-2.00%"
"Jul 22, 2018","47,450","47,450","47,450","47,450","-","0.00%"
"Jul 20, 2018","47,450","47,000","47,600","46,700","10.23M","1.17%"
"Jul 19, 2018","46,900","47,050","47,200","46,600","9.70M","0.75%"
"Jul 18, 2018","46,550","46,700","47,200","46,450","10.88M","1.53%"
"Jul 17, 2018","45,850","46,150","46,200","45,600","8.76M","-0.43%"
"Jul 16, 2018","46,050","46,800","46,800","46,000","7.54M","-0.97%"
"Jul 15, 2018","46,500","46,500","46,500","46,500","-","0.00%"
"Jul 13, 2018","46,500","45,800","46,500","45,750","10.96M","2.20%"
"Jul 12, 2018","45,500","45,900","46,250","45,450","11.78M","-1.09%"
"Jul 11, 2018","46,000","46,400","46,450","45,400","10.82M","-0.65%"
"Jul 10, 2018","46,300","46,200","46,550","46,100","9.27M","1.54%"
