"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 02, 2019","227,000","226,500","228,500","225,500","44.74K","-0.87%"
"Aug 30, 2019","229,000","225,000","230,000","224,000","133.19K","1.55%"
"Aug 29, 2019","225,500","225,500","228,000","224,500","52.64K","-0.44%"
"Aug 28, 2019","226,500","227,000","227,500","223,500","66.81K","0.44%"
"Aug 27, 2019","225,500","226,000","226,000","223,500","118.22K","-0.22%"
"Aug 26, 2019","226,000","224,500","228,000","223,000","74.38K","-0.66%"
"Aug 23, 2019","227,500","229,000","230,500","227,500","47.23K","-0.44%"
"Aug 22, 2019","228,500","229,500","232,000","228,500","75.65K","-0.44%"
"Aug 21, 2019","229,500","228,000","230,000","227,500","81.10K","-0.22%"
"Aug 20, 2019","230,000","228,000","231,500","226,500","78.78K","0.00%"
"Aug 19, 2019","230,000","225,000","231,000","224,500","150.32K","2.22%"
"Aug 18, 2019","225,000","225,000","225,000","225,000","-","0.00%"
"Aug 16, 2019","225,000","226,000","226,000","223,000","107.77K","-0.44%"
"Aug 15, 2019","226,000","226,000","226,000","226,000","-","0.00%"
"Aug 14, 2019","226,000","224,000","227,500","222,500","184.10K","0.67%"
"Aug 13, 2019","224,500","228,000","229,500","223,500","198.00K","-2.18%"
"Aug 12, 2019","229,500","239,500","239,500","226,000","212.20K","-6.33%"
"Aug 09, 2019","245,000","247,000","252,000","245,000","98.39K","-2.00%"
"Aug 08, 2019","250,000","243,000","252,000","243,000","136.83K","3.09%"
"Aug 07, 2019","242,500","254,500","256,500","242,000","192.45K","-5.27%"
"Aug 06, 2019","256,000","255,000","256,500","250,500","118.92K","-0.19%"
"Aug 05, 2019","256,500","256,500","259,500","254,500","82.73K","-0.39%"
"Aug 02, 2019","257,500","260,500","261,500","256,500","89.52K","-2.28%"
"Aug 01, 2019","263,500","261,500","264,000","260,000","73.68K","0.19%"
"Jul 31, 2019","263,000","258,500","264,500","257,500","111.40K","1.74%"
"Jul 30, 2019","258,500","263,500","263,500","258,500","34.23K","-1.52%"
"Jul 29, 2019","262,500","262,500","263,500","258,000","58.39K","-0.19%"
"Jul 26, 2019","263,000","257,000","264,500","256,000","96.37K","2.33%"
"Jul 25, 2019","257,000","260,000","260,500","255,500","70.90K","-1.15%"
"Jul 24, 2019","260,000","262,000","263,000","259,500","68.10K","-1.14%"
"Jul 23, 2019","263,000","262,500","264,500","261,000","57.13K","0.00%"
"Jul 22, 2019","263,000","269,500","269,500","263,000","57.57K","-2.41%"
"Jul 19, 2019","269,500","259,000","269,500","259,000","113.59K","4.86%"
"Jul 18, 2019","257,000","260,500","261,000","255,500","64.65K","-1.91%"
"Jul 17, 2019","262,000","262,000","263,000","260,000","37.41K","-0.19%"
"Jul 16, 2019","262,500","262,500","263,000","260,000","47.47K","0.77%"
"Jul 15, 2019","260,500","262,500","262,500","259,500","30.11K","0.00%"
"Jul 12, 2019","260,500","260,000","261,500","258,000","59.92K","-0.38%"
"Jul 11, 2019","261,500","260,000","262,500","260,000","79.44K","0.00%"
"Jul 10, 2019","261,500","260,500","262,000","259,500","59.03K","0.58%"
"Jul 09, 2019","260,000","259,500","261,500","258,500","50.72K","0.00%"
"Jul 08, 2019","260,000","259,500","262,000","258,500","73.87K","0.39%"
"Jul 05, 2019","259,000","261,500","264,000","258,500","70.31K","-0.77%"
"Jul 04, 2019","261,000","257,500","261,000","257,500","45.61K","0.77%"
"Jul 03, 2019","259,000","265,500","265,500","259,000","69.44K","-2.08%"
"Jul 02, 2019","264,500","268,500","269,000","262,500","115.79K","-1.67%"
"Jul 01, 2019","269,000","271,000","272,500","268,500","49.27K","0.37%"
"Jun 28, 2019","268,000","269,000","272,000","268,000","53.04K","-0.92%"
"Jun 27, 2019","270,500","269,000","271,000","268,000","68.88K","0.00%"
"Jun 26, 2019","270,500","268,500","271,500","268,000","53.10K","0.37%"
"Jun 25, 2019","269,500","271,500","273,500","269,000","55.88K","-0.74%"
"Jun 24, 2019","271,500","272,000","272,000","269,000","49.27K","0.37%"
"Jun 21, 2019","270,500","269,500","271,500","268,500","71.51K","0.19%"
"Jun 20, 2019","270,000","270,500","273,000","269,500","48.67K","-0.74%"
"Jun 19, 2019","272,000","273,500","274,500","270,500","65.26K","-0.73%"
"Jun 18, 2019","274,000","271,500","275,000","271,500","57.23K","0.37%"
"Jun 17, 2019","273,000","274,000","275,000","272,000","38.73K","0.00%"
"Jun 14, 2019","273,000","269,000","273,000","268,500","59.08K","1.30%"
"Jun 13, 2019","269,500","274,000","276,500","268,000","128.10K","-2.36%"
"Jun 12, 2019","276,000","273,000","277,000","273,000","60.64K","0.73%"
"Jun 11, 2019","274,000","274,500","276,000","272,500","57.33K","-1.08%"
"Jun 10, 2019","277,000","272,500","278,000","271,500","44.71K","2.03%"
"Jun 07, 2019","271,500","272,000","273,000","267,500","66.75K","-0.37%"
"Jun 05, 2019","272,500","276,500","277,500","271,500","39.79K","-1.80%"
"Jun 04, 2019","277,500","278,500","279,000","275,000","43.83K","-0.36%"
"Jun 03, 2019","278,500","271,000","278,500","269,500","86.97K","2.77%"
"May 31, 2019","271,000","269,500","271,500","267,500","95.53K","-0.37%"
"May 30, 2019","272,000","267,500","272,000","267,500","55.63K","0.37%"
"May 29, 2019","271,000","275,500","277,000","267,500","71.44K","-1.63%"
"May 28, 2019","275,500","276,000","278,500","274,500","141.94K","-1.08%"
"May 27, 2019","278,500","278,000","280,000","274,500","47.13K","-0.18%"
"May 24, 2019","279,000","275,500","281,500","274,500","70.15K","1.27%"
"May 23, 2019","275,500","275,000","279,000","272,500","49.77K","-0.54%"
"May 22, 2019","277,000","274,500","278,000","271,500","55.66K","0.54%"
"May 21, 2019","275,500","275,000","276,500","273,500","59.95K","-0.54%"
"May 20, 2019","277,000","278,000","280,000","274,500","48.37K","0.54%"
"May 17, 2019","275,500","277,500","279,500","274,000","67.65K","-0.90%"
"May 16, 2019","278,000","275,000","280,500","275,000","96.26K","0.36%"
"May 15, 2019","277,000","279,500","279,500","276,000","117.58K","-1.95%"
"May 14, 2019","282,500","287,000","287,000","281,000","56.34K","-1.05%"
"May 13, 2019","285,500","288,000","290,000","281,000","73.20K","-2.39%"
"May 10, 2019","292,500","295,000","295,500","290,000","78.23K","0.00%"
"May 09, 2019","292,500","299,500","300,500","292,500","101.13K","-2.82%"
"May 08, 2019","301,000","300,000","304,500","300,000","58.98K","-1.31%"
"May 07, 2019","305,000","297,500","305,000","296,000","81.79K","1.67%"
"May 03, 2019","300,000","305,000","305,000","298,500","47.07K","-2.44%"
"May 02, 2019","307,500","299,500","307,500","297,500","100.76K","1.15%"
"Apr 30, 2019","304,000","304,500","306,000","296,500","79.42K","0.33%"
"Apr 29, 2019","303,000","298,500","303,000","297,500","58.96K","1.00%"
"Apr 26, 2019","300,000","304,000","304,500","296,500","69.57K","-1.32%"
"Apr 25, 2019","304,000","307,000","307,000","298,500","75.76K","-0.16%"
"Apr 24, 2019","304,500","304,500","306,000","302,000","96.20K","1.16%"
"Apr 23, 2019","301,000","297,500","303,000","294,000","58.99K","1.69%"
"Apr 22, 2019","296,000","297,000","297,000","292,500","39.33K","-0.84%"
"Apr 19, 2019","298,500","302,000","302,000","297,000","34.48K","-0.33%"
"Apr 18, 2019","299,500","307,000","308,000","298,000","108.68K","0.84%"
"Apr 17, 2019","297,000","299,500","300,000","295,500","48.58K","-0.50%"
"Apr 16, 2019","298,500","300,000","302,500","296,500","73.08K","-0.83%"
"Apr 15, 2019","301,000","300,500","303,000","297,500","86.27K","0.50%"
"Apr 12, 2019","299,500","296,500","300,500","295,000","114.53K","1.18%"
"Apr 11, 2019","296,000","295,500","298,000","294,000","135.39K","0.85%"
"Apr 10, 2019","293,500","293,000","295,500","292,500","138.14K","0.51%"
"Apr 09, 2019","292,000","292,500","295,500","291,000","115.10K","0.00%"
"Apr 08, 2019","292,000","296,000","296,000","291,000","81.20K","-0.34%"
"Apr 05, 2019","293,000","291,500","295,000","290,000","58.81K","1.03%"
"Apr 04, 2019","290,000","292,500","293,500","290,000","133.54K","-0.51%"
"Apr 03, 2019","291,500","291,500","295,500","291,000","185.44K","-1.69%"
"Apr 02, 2019","296,500","304,000","307,500","295,000","135.11K","-4.05%"
"Apr 01, 2019","309,000","300,500","310,000","300,500","52.90K","2.66%"
"Mar 29, 2019","301,000","308,500","310,000","300,500","92.23K","-2.27%"
"Mar 28, 2019","308,000","305,500","311,000","304,000","47.15K","-0.32%"
"Mar 27, 2019","309,000","305,000","310,000","304,000","61.65K","0.65%"
"Mar 26, 2019","307,000","305,500","308,000","300,000","71.10K","1.66%"
"Mar 25, 2019","302,000","299,000","303,500","296,500","60.77K","0.50%"
"Mar 22, 2019","300,500","293,500","302,500","293,500","63.79K","1.18%"
"Mar 21, 2019","297,000","304,000","305,000","295,500","102.10K","-3.73%"
"Mar 20, 2019","308,500","303,500","309,000","301,000","71.92K","0.00%"
"Mar 19, 2019","308,500","312,000","312,000","304,500","50.62K","0.16%"
"Mar 18, 2019","308,000","307,000","309,000","302,000","50.62K","1.48%"
"Mar 15, 2019","303,500","297,500","305,000","296,000","117.26K","2.53%"
"Mar 14, 2019","296,000","298,500","298,500","292,000","116.89K","0.51%"
"Mar 13, 2019","294,500","296,500","296,500","288,500","61.40K","0.34%"
"Mar 12, 2019","293,500","292,500","296,500","291,000","72.05K","0.86%"
"Mar 11, 2019","291,000","288,500","291,500","287,000","61.62K","1.22%"
"Mar 08, 2019","287,500","289,000","292,500","284,500","96.41K","-1.88%"
"Mar 07, 2019","293,000","299,000","300,500","289,000","116.69K","-2.17%"
"Mar 06, 2019","299,500","302,500","302,500","296,500","56.71K","-0.50%"
"Mar 05, 2019","301,000","296,000","301,500","296,000","53.99K","1.01%"
"Mar 04, 2019","298,000","301,500","302,500","296,500","96.30K","-1.16%"
"Feb 28, 2019","301,500","302,000","304,500","294,500","122.36K","0.33%"
"Feb 27, 2019","300,500","301,000","301,500","296,500","52.85K","0.33%"
"Feb 26, 2019","299,500","304,000","304,000","298,000","62.28K","-2.44%"
"Feb 25, 2019","307,000","303,500","308,500","303,500","61.44K","1.66%"
"Feb 22, 2019","302,000","302,500","304,000","299,000","44.17K","0.17%"
"Feb 21, 2019","301,500","297,000","301,500","293,000","100.04K","3.61%"
"Feb 20, 2019","291,000","291,500","293,000","287,000","73.41K","-0.17%"
"Feb 19, 2019","291,500","292,000","295,000","288,500","52.84K","-0.51%"
"Feb 18, 2019","293,000","288,500","293,500","288,500","50.22K","1.21%"
"Feb 17, 2019","289,500","289,500","289,500","289,500","-","0.00%"
"Feb 15, 2019","289,500","295,500","295,500","288,000","55.87K","-3.82%"
"Feb 14, 2019","301,000","288,000","301,000","286,500","112.68K","3.79%"
"Feb 13, 2019","290,000","288,500","291,000","286,000","68.96K","1.40%"
"Feb 12, 2019","286,000","286,000","287,500","282,000","62.56K","0.18%"
"Feb 11, 2019","285,500","287,000","287,000","283,000","44.03K","0.00%"
"Feb 10, 2019","285,500","285,500","285,500","285,500","-","0.00%"
"Feb 08, 2019","285,500","286,500","286,500","280,500","56.49K","1.24%"
"Feb 07, 2019","282,000","288,000","288,000","279,000","81.24K","-0.70%"
"Feb 06, 2019","284,000","284,000","284,000","284,000","-","0.00%"
"Feb 01, 2019","284,000","276,000","286,000","276,000","135.09K","4.03%"
"Jan 31, 2019","273,000","275,500","276,000","271,000","93.07K","0.00%"
"Jan 30, 2019","273,000","270,000","273,000","266,000","98.06K","1.11%"
"Jan 29, 2019","270,000","274,000","274,500","268,500","71.00K","-0.55%"
"Jan 28, 2019","271,500","272,000","274,000","269,500","63.64K","-1.09%"
"Jan 27, 2019","274,500","274,500","274,500","274,500","-","0.00%"
"Jan 25, 2019","274,500","270,000","276,500","269,500","75.89K","0.92%"
"Jan 24, 2019","272,000","268,500","274,000","268,500","76.79K","0.55%"
"Jan 23, 2019","270,500","268,500","271,000","268,500","67.19K","0.56%"
"Jan 22, 2019","269,000","268,500","270,500","267,000","71.25K","-0.37%"
"Jan 21, 2019","270,000","270,000","272,000","269,000","37.28K","-0.18%"
"Jan 20, 2019","270,500","270,500","270,500","270,500","-","0.00%"
"Jan 18, 2019","270,500","273,000","273,000","268,500","57.93K","-0.37%"
"Jan 17, 2019","271,500","273,000","275,000","271,500","53.13K","-1.27%"
"Jan 16, 2019","275,000","271,000","275,000","269,500","61.33K","1.29%"
"Jan 15, 2019","271,500","269,000","271,500","267,500","57.27K","1.50%"
"Jan 14, 2019","267,500","266,000","269,500","265,000","65.62K","0.19%"
"Jan 13, 2019","267,000","267,000","267,000","267,000","-","0.00%"
"Jan 11, 2019","267,000","267,500","268,500","265,500","72.42K","-0.74%"
"Jan 10, 2019","269,000","268,500","272,000","267,000","90.96K","-0.37%"
"Jan 09, 2019","270,000","269,000","272,000","268,000","86.84K","0.00%"
"Jan 08, 2019","270,000","276,500","276,500","269,500","59.18K","-1.64%"
"Jan 07, 2019","274,500","275,000","276,000","271,000","65.92K","0.92%"
"Jan 06, 2019","272,000","272,000","272,000","272,000","-","0.00%"
"Jan 04, 2019","272,000","270,500","272,500","265,500","63.88K","0.93%"
"Jan 03, 2019","269,500","265,500","271,000","263,000","72.80K","1.89%"
"Jan 02, 2019","264,500","268,000","269,000","263,000","49.59K","-1.67%"
"Jan 01, 2019","269,000","269,000","269,000","269,000","-","0.00%"
"Dec 28, 2018","269,000","268,500","270,000","266,000","57.62K","0.37%"
"Dec 27, 2018","268,000","271,500","271,500","265,500","105.73K","-3.77%"
"Dec 26, 2018","278,500","281,500","283,000","274,000","74.11K","-1.42%"
"Dec 25, 2018","282,500","282,500","282,500","282,500","-","0.00%"
"Dec 24, 2018","282,500","278,000","283,000","276,000","72.13K","1.80%"
"Dec 23, 2018","277,500","277,500","277,500","277,500","-","0.00%"
"Dec 21, 2018","277,500","276,500","279,000","275,000","111.44K","-0.36%"
"Dec 20, 2018","278,500","281,500","281,500","277,000","63.12K","-1.07%"
"Dec 19, 2018","281,500","272,000","282,000","269,500","71.62K","3.49%"
"Dec 18, 2018","272,000","271,000","275,000","270,000","80.71K","0.37%"
"Dec 17, 2018","271,000","278,000","279,500","270,500","79.84K","-2.17%"
"Dec 16, 2018","277,000","277,000","277,000","277,000","-","0.00%"
"Dec 14, 2018","277,000","274,000","279,000","273,000","65.69K","1.28%"
"Dec 13, 2018","273,500","272,500","279,000","272,500","175.54K","0.74%"
"Dec 12, 2018","271,500","276,000","276,500","271,000","82.12K","-1.09%"
"Dec 11, 2018","274,500","270,500","275,500","269,000","63.89K","0.92%"
"Dec 10, 2018","272,000","272,500","274,500","269,000","65.93K","0.18%"
"Dec 09, 2018","271,500","271,500","271,500","271,500","-","0.00%"
"Dec 07, 2018","271,500","278,000","278,000","271,000","61.02K","-1.63%"
"Dec 06, 2018","276,000","276,000","276,500","271,500","63.97K","0.55%"
"Dec 05, 2018","274,500","271,000","274,500","270,500","49.57K","0.92%"
"Dec 04, 2018","272,000","271,000","273,500","270,000","54.75K","0.55%"
"Dec 03, 2018","270,500","274,500","276,000","270,000","78.07K","-0.73%"
"Dec 02, 2018","272,500","272,500","272,500","272,500","-","0.00%"
"Nov 30, 2018","272,500","275,500","278,500","271,500","118.58K","-1.80%"
"Nov 29, 2018","277,500","283,000","283,000","273,500","62.62K","-1.07%"
"Nov 28, 2018","280,500","277,000","280,500","272,500","75.46K","1.45%"
"Nov 27, 2018","276,500","279,500","281,000","274,500","49.91K","-0.90%"
"Nov 26, 2018","279,000","282,000","285,000","277,500","50.36K","-0.53%"
"Nov 25, 2018","280,500","280,500","280,500","280,500","-","0.00%"
"Nov 23, 2018","280,500","283,500","284,500","276,000","41.94K","-1.06%"
"Nov 22, 2018","283,500","282,000","284,500","280,000","36.41K","0.71%"
"Nov 21, 2018","281,500","286,000","288,000","280,000","75.08K","-2.09%"
"Nov 20, 2018","287,500","280,500","288,000","280,500","68.10K","2.86%"
"Nov 19, 2018","279,500","283,000","287,500","277,500","97.98K","-2.27%"
"Nov 18, 2018","286,000","286,000","286,000","286,000","-","0.00%"
"Nov 16, 2018","286,000","282,000","286,000","279,500","79.00K","1.42%"
"Nov 15, 2018","282,000","283,500","285,000","280,500","43.28K","-1.05%"
"Nov 14, 2018","285,000","286,000","288,500","283,500","42.07K","-0.35%"
"Nov 13, 2018","286,000","288,500","288,500","282,000","53.52K","-0.52%"
"Nov 12, 2018","287,500","282,000","289,500","278,500","90.55K","2.68%"
"Nov 11, 2018","280,000","280,000","280,000","280,000","-","0.00%"
"Nov 09, 2018","280,000","276,000","281,500","276,000","40.45K","1.27%"
"Nov 08, 2018","276,500","281,500","283,000","276,500","83.80K","-0.90%"
"Nov 07, 2018","279,000","276,000","281,000","275,500","74.53K","0.36%"
"Nov 06, 2018","278,000","279,000","281,000","275,000","73.09K","0.72%"
"Nov 05, 2018","276,000","273,000","276,000","271,500","49.07K","-0.36%"
"Nov 02, 2018","277,000","271,500","278,000","271,500","52.67K","1.65%"
"Nov 01, 2018","272,500","275,500","277,500","270,500","78.64K","-2.15%"
"Oct 31, 2018","278,500","271,000","280,000","268,500","114.62K","1.46%"
"Oct 30, 2018","274,500","284,000","285,000","271,500","83.99K","-2.83%"
"Oct 29, 2018","282,500","285,000","286,500","280,000","90.34K","0.36%"
"Oct 26, 2018","281,500","278,500","286,500","278,000","80.14K","0.00%"
"Oct 25, 2018","281,500","282,000","283,500","276,500","92.51K","0.00%"
"Oct 24, 2018","281,500","281,000","286,000","277,500","89.95K","1.26%"
"Oct 23, 2018","278,000","282,000","285,500","277,000","60.18K","-2.80%"
"Oct 22, 2018","286,000","276,000","287,500","274,500","57.55K","2.69%"
"Oct 19, 2018","278,500","278,000","281,000","275,000","47.28K","0.18%"
"Oct 18, 2018","278,000","276,500","281,500","273,500","68.29K","-0.71%"
"Oct 17, 2018","280,000","277,500","283,000","275,000","57.15K","2.56%"
"Oct 16, 2018","273,000","275,500","277,000","270,000","42.23K","-0.55%"
"Oct 15, 2018","274,500","269,500","277,000","269,500","55.16K","0.92%"
"Oct 14, 2018","272,000","272,000","272,000","272,000","-","0.00%"
"Oct 12, 2018","272,000","278,500","278,500","268,500","79.27K","-1.98%"
"Oct 11, 2018","277,500","285,000","288,000","274,000","125.31K","-2.80%"
"Oct 10, 2018","285,500","283,500","286,500","283,000","58.05K","0.53%"
"Oct 09, 2018","284,000","284,000","284,000","284,000","-","0.00%"
"Oct 08, 2018","284,000","283,500","285,500","283,000","44.43K","0.35%"
"Oct 05, 2018","283,000","284,000","285,000","283,000","57.84K","-0.53%"
"Oct 04, 2018","284,500","284,500","287,500","283,000","75.95K","-0.18%"
"Oct 02, 2018","285,000","280,500","285,000","280,000","72.30K","0.18%"
"Oct 01, 2018","284,500","281,500","285,000","279,500","66.19K","0.18%"
"Sep 28, 2018","284,000","274,000","285,000","273,500","218.32K","4.22%"
"Sep 27, 2018","272,500","271,000","274,000","268,000","237.15K","2.83%"
"Sep 21, 2018","265,000","261,000","265,000","261,000","130.36K","2.71%"
"Sep 20, 2018","258,000","259,000","259,500","256,500","47.79K","-0.39%"
"Sep 19, 2018","259,000","257,000","260,000","256,500","51.87K","0.58%"
"Sep 18, 2018","257,500","256,500","258,000","256,000","45.83K","-0.19%"
"Sep 17, 2018","258,000","258,000","260,000","257,500","46.17K","-0.19%"
"Sep 14, 2018","258,500","257,500","260,000","257,500","58.93K","0.19%"
"Sep 13, 2018","258,000","259,500","260,500","258,000","112.26K","-1.34%"
"Sep 12, 2018","261,500","261,500","262,000","260,000","55.13K","0.58%"
"Sep 11, 2018","260,000","261,500","263,000","259,500","56.01K","-1.14%"
"Sep 10, 2018","263,000","264,000","266,000","262,500","45.38K","-1.50%"
"Sep 07, 2018","267,000","263,000","267,000","262,000","68.49K","2.69%"
"Sep 06, 2018","260,000","261,500","265,000","259,000","54.50K","-0.19%"
"Sep 05, 2018","260,500","262,000","263,000","260,000","51.32K","-0.76%"
"Sep 04, 2018","262,500","262,500","263,000","261,500","40.36K","-0.57%"
"Sep 03, 2018","264,000","263,500","265,000","262,500","39.91K","-0.38%"
"Aug 31, 2018","265,000","262,500","265,000","261,000","63.62K","1.53%"
"Aug 30, 2018","261,000","265,500","266,000","261,000","68.10K","-1.88%"
"Aug 29, 2018","266,000","265,000","268,000","265,000","40.67K","-0.56%"
"Aug 28, 2018","267,500","265,000","269,000","264,000","57.85K","0.56%"
"Aug 27, 2018","266,000","270,500","271,500","264,500","84.94K","-1.48%"
"Aug 24, 2018","270,000","270,000","271,500","268,500","40.98K","-0.37%"
"Aug 23, 2018","271,000","269,000","271,000","268,500","41.33K","0.18%"
"Aug 22, 2018","270,500","268,500","270,500","268,000","32.93K","0.19%"
"Aug 21, 2018","270,000","271,000","274,500","269,000","44.10K","-0.92%"
"Aug 20, 2018","272,500","273,500","275,500","271,500","30.55K","0.18%"
"Aug 17, 2018","272,000","270,500","273,500","268,000","37.58K","0.00%"
"Aug 16, 2018","272,000","270,000","275,000","267,500","54.28K","-0.18%"
"Aug 14, 2018","272,500","275,000","275,000","271,500","32.66K","-0.73%"
"Aug 13, 2018","274,500","277,000","279,500","272,000","60.01K","-1.44%"
"Aug 10, 2018","278,500","276,000","281,000","275,500","42.98K","-0.18%"
"Aug 09, 2018","279,000","278,500","279,500","276,000","55.40K","0.72%"
"Aug 08, 2018","277,000","274,500","279,500","274,500","52.26K","0.00%"
"Aug 07, 2018","277,000","274,000","279,000","273,500","63.28K","0.36%"
"Aug 06, 2018","276,000","265,500","280,000","265,500","166.15K","3.95%"
"Aug 03, 2018","265,500","265,000","266,500","263,000","69.44K","-0.56%"
"Aug 02, 2018","267,000","271,000","272,500","266,000","44.02K","-2.20%"
"Aug 01, 2018","273,000","273,500","275,500","271,500","42.21K","0.00%"
"Jul 31, 2018","273,000","277,500","277,500","271,500","67.07K","-0.73%"
"Jul 30, 2018","275,000","269,500","275,000","269,500","44.77K","1.66%"
"Jul 27, 2018","270,500","273,000","273,000","268,500","18.38K","0.00%"
"Jul 26, 2018","270,500","272,000","275,500","268,500","43.67K","-0.18%"
"Jul 25, 2018","271,000","270,000","273,000","266,000","85.61K","-0.37%"
"Jul 24, 2018","272,000","273,500","274,500","270,000","45.26K","-0.55%"
"Jul 23, 2018","273,500","270,000","275,000","269,500","58.67K","2.24%"
"Jul 20, 2018","267,500","264,000","269,000","264,000","46.78K","1.52%"
"Jul 19, 2018","263,500","264,000","265,000","261,500","37.30K","-0.38%"
"Jul 18, 2018","264,500","264,500","266,500","262,500","36.07K","0.76%"
"Jul 17, 2018","262,500","263,500","265,500","262,000","35.38K","-0.57%"
"Jul 16, 2018","264,000","264,000","267,500","263,000","37.59K","-0.75%"
"Jul 13, 2018","266,000","265,500","272,500","265,500","43.80K","0.57%"
"Jul 12, 2018","264,500","269,000","269,000","264,500","74.50K","-0.75%"
"Jul 11, 2018","266,500","264,500","267,500","264,000","51.48K","-0.93%"
"Jul 10, 2018","269,000","272,500","276,000","267,500","45.82K","-2.36%"
"Jul 09, 2018","275,500","272,500","277,000","271,000","42.08K","0.36%"
"Jul 06, 2018","274,500","266,000","277,500","266,000","92.07K","2.62%"
"Jul 05, 2018","267,500","265,000","271,000","265,000","53.51K","0.00%"
"Jul 04, 2018","267,500","262,500","268,500","262,500","40.55K","0.94%"
"Jul 03, 2018","265,000","260,500","267,500","258,500","62.01K","2.12%"
"Jul 02, 2018","259,500","262,500","267,000","259,500","51.69K","-1.70%"
"Jun 29, 2018","264,000","270,000","270,500","261,500","80.33K","-0.94%"
"Jun 28, 2018","266,500","265,500","268,000","264,000","50.69K","0.00%"
"Jun 27, 2018","266,500","261,500","269,500","261,000","66.35K","1.33%"
"Jun 26, 2018","263,000","264,000","269,000","263,000","62.60K","0.00%"
"Jun 25, 2018","263,000","266,000","266,500","261,000","33.88K","-0.75%"
"Jun 22, 2018","265,000","258,500","266,500","258,500","47.77K","1.15%"
"Jun 21, 2018","262,000","265,000","266,500","261,000","86.90K","-2.60%"
"Jun 20, 2018","269,000","269,500","272,500","264,500","79.33K","-1.47%"
"Jun 19, 2018","273,000","263,000","274,500","261,500","177.66K","2.06%"
"Jun 18, 2018","267,500","262,000","268,500","258,000","108.00K","2.69%"
"Jun 15, 2018","260,500","258,000","262,000","255,500","111.11K","1.17%"
"Jun 14, 2018","257,500","260,500","262,500","257,500","94.57K","-1.53%"
"Jun 12, 2018","261,500","260,500","263,000","258,000","52.57K","0.97%"
"Jun 11, 2018","259,000","260,500","263,500","256,000","88.00K","-0.96%"
"Jun 08, 2018","261,500","262,000","264,000","260,000","44.75K","-0.95%"
