"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 03, 2019","193,000","189,500","193,000","187,500","502.60K","1.58%"
"May 31, 2019","190,000","185,000","193,500","184,500","666.16K","2.15%"
"May 30, 2019","186,000","185,500","187,000","182,000","427.26K","0.27%"
"May 29, 2019","185,500","186,000","187,000","182,000","570.73K","-0.27%"
"May 28, 2019","186,000","174,000","186,000","174,000","926.52K","6.90%"
"May 27, 2019","174,000","181,500","182,000","172,000","739.98K","-3.87%"
"May 24, 2019","181,000","179,500","182,500","178,000","384.31K","0.28%"
"May 23, 2019","180,500","185,000","185,500","180,000","543.15K","-2.17%"
"May 22, 2019","184,500","182,500","185,500","182,500","517.31K","1.93%"
"May 21, 2019","181,000","183,000","186,000","180,500","1.18M","-3.72%"
"May 20, 2019","188,000","195,500","197,500","187,000","517.71K","-3.84%"
"May 17, 2019","195,500","200,000","202,000","195,000","265.07K","-0.51%"
"May 16, 2019","196,500","197,500","202,000","195,000","419.66K","0.26%"
"May 15, 2019","196,000","197,500","198,500","195,500","352.27K","0.26%"
"May 14, 2019","195,500","192,500","199,500","192,500","495.25K","0.51%"
"May 13, 2019","194,500","200,000","203,000","193,500","543.43K","-3.47%"
"May 10, 2019","201,500","209,000","209,000","198,500","691.38K","-4.05%"
"May 09, 2019","210,000","209,000","213,000","208,000","816.92K","2.19%"
"May 08, 2019","205,500","202,500","207,000","202,500","317.60K","0.00%"
"May 07, 2019","205,500","201,000","208,500","201,000","416.56K","0.49%"
"May 03, 2019","204,500","207,000","207,500","202,500","429.66K","-1.21%"
"May 02, 2019","207,000","212,000","212,000","207,000","465.38K","-2.36%"
"Apr 30, 2019","212,000","216,000","216,000","211,500","288.91K","-1.85%"
"Apr 29, 2019","216,000","213,500","216,500","212,000","271.23K","1.89%"
"Apr 26, 2019","212,000","210,500","214,500","209,500","362.27K","0.24%"
"Apr 25, 2019","211,500","216,000","219,000","210,000","527.80K","-2.98%"
"Apr 24, 2019","218,000","223,000","223,500","218,000","446.92K","-1.58%"
"Apr 23, 2019","221,500","222,000","224,500","216,500","625.46K","0.45%"
