"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 03, 2019","43,950","44,000","44,150","43,700","781.31K","0.11%"
"Sep 02, 2019","43,900","43,000","44,050","43,000","1.11M","0.46%"
"Aug 30, 2019","43,700","43,700","44,000","43,300","919.41K","0.58%"
"Aug 29, 2019","43,450","43,550","43,550","42,950","658.49K","1.40%"
"Aug 28, 2019","42,850","42,000","43,150","42,000","904.28K","2.51%"
"Aug 27, 2019","41,800","42,250","42,700","41,650","1.01M","-0.71%"
"Aug 26, 2019","42,100","41,150","42,500","41,150","554.73K","-0.59%"
"Aug 25, 2019","42,350","42,350","42,350","42,350","-","0.00%"
"Aug 23, 2019","42,350","41,950","42,600","41,700","603.09K","0.95%"
"Aug 22, 2019","41,950","42,850","42,950","41,950","891.35K","-1.76%"
"Aug 21, 2019","42,700","42,600","43,750","42,200","902.34K","-0.58%"
"Aug 20, 2019","42,950","42,900","43,600","42,700","943.20K","-1.26%"
"Aug 19, 2019","43,500","43,900","44,000","43,400","405.96K","-0.23%"
"Aug 16, 2019","43,600","43,400","43,900","43,350","588.02K","-0.11%"
"Aug 15, 2019","43,650","43,650","43,650","43,650","-","0.00%"
"Aug 14, 2019","43,650","43,600","43,900","43,150","820.40K","-0.23%"
"Aug 13, 2019","43,750","43,200","43,900","43,200","759.29K","0.00%"
"Aug 12, 2019","43,750","43,900","44,000","43,050","770.05K","0.69%"
"Aug 09, 2019","43,450","43,400","43,950","42,850","800.35K","0.93%"
"Aug 08, 2019","43,050","42,650","43,500","42,200","1.31M","2.38%"
"Aug 07, 2019","42,050","41,650","42,300","40,850","1.08M","0.96%"
"Aug 06, 2019","41,650","42,900","43,250","41,500","1.52M","-3.81%"
"Aug 05, 2019","43,300","42,700","43,550","42,500","1.46M","1.17%"
"Aug 02, 2019","42,800","42,900","43,650","42,000","1.12M","-0.12%"
"Aug 01, 2019","42,850","43,750","44,100","42,800","770.26K","-2.06%"
"Jul 31, 2019","43,750","43,750","44,000","43,200","1.24M","-0.23%"
"Jul 30, 2019","43,850","43,150","44,150","42,950","1.54M","2.33%"
"Jul 29, 2019","42,850","43,800","43,900","42,500","782.22K","-1.72%"
"Jul 26, 2019","43,600","42,850","44,000","42,850","1.44M","0.46%"
"Jul 25, 2019","43,400","44,000","44,300","43,000","1.28M","-1.14%"
"Jul 24, 2019","43,900","42,600","44,000","42,550","1.73M","3.05%"
"Jul 23, 2019","42,600","42,950","43,150","41,750","1.26M","-0.58%"
"Jul 22, 2019","42,850","42,900","43,500","42,350","596.72K","-1.04%"
"Jul 21, 2019","43,300","43,300","43,300","43,300","-","0.00%"
"Jul 19, 2019","43,300","43,550","43,550","42,400","762.78K","0.46%"
"Jul 18, 2019","43,100","42,650","43,350","42,650","720.24K","1.06%"
"Jul 17, 2019","42,650","41,950","42,850","41,950","754.92K","1.31%"
"Jul 16, 2019","42,100","43,450","43,450","41,750","922.36K","-1.86%"
"Jul 15, 2019","42,900","42,750","43,450","42,600","413.03K","-0.23%"
"Jul 14, 2019","43,000","43,000","43,000","43,000","-","0.00%"
"Jul 12, 2019","43,000","42,700","43,950","42,550","740.61K","0.35%"
"Jul 11, 2019","42,850","42,500","43,150","41,800","1.03M","-0.23%"
"Jul 10, 2019","42,950","43,350","43,600","42,500","699.69K","-0.92%"
"Jul 09, 2019","43,350","43,650","44,100","43,350","1.00M","0.23%"
"Jul 08, 2019","43,250","43,250","43,800","42,900","842.20K","-0.35%"
"Jul 05, 2019","43,400","42,200","43,600","42,150","692.35K","1.76%"
"Jul 04, 2019","42,650","42,000","42,700","41,650","518.06K","2.40%"
"Jul 03, 2019","41,650","42,650","43,000","41,250","868.48K","-3.03%"
"Jul 02, 2019","42,950","42,500","43,050","42,400","726.92K","0.12%"
"Jul 01, 2019","42,900","44,000","44,050","42,750","697.68K","-2.50%"
"Jun 30, 2019","44,000","44,000","44,000","44,000","-","0.00%"
"Jun 28, 2019","44,000","43,500","44,000","43,300","761.73K","0.34%"
"Jun 27, 2019","43,850","43,850","44,050","43,350","1.01M","0.46%"
"Jun 26, 2019","43,650","43,450","44,000","43,350","936.55K","0.34%"
"Jun 25, 2019","43,500","43,150","43,500","42,350","905.97K","0.23%"
"Jun 24, 2019","43,400","42,700","43,700","42,650","1.56M","2.48%"
"Jun 23, 2019","42,350","42,350","42,350","42,350","-","0.00%"
"Jun 21, 2019","42,350","42,250","42,600","42,050","741.65K","-0.12%"
"Jun 20, 2019","42,400","42,550","42,750","42,100","524.21K","0.12%"
"Jun 19, 2019","42,350","42,950","43,150","42,250","925.38K","-1.51%"
"Jun 18, 2019","43,000","42,550","43,000","42,250","888.16K","1.53%"
"Jun 17, 2019","42,350","42,300","42,900","42,100","506.28K","0.47%"
"Jun 14, 2019","42,150","41,600","43,050","41,250","848.92K","1.44%"
"Jun 13, 2019","41,550","42,850","43,000","41,550","1.38M","-2.92%"
"Jun 12, 2019","42,800","42,800","43,200","42,600","836.40K","0.00%"
"Jun 11, 2019","42,800","42,850","43,000","42,150","1.12M","-0.47%"
"Jun 10, 2019","43,000","42,950","43,000","42,250","1.36M","4.50%"
"Jun 07, 2019","41,150","42,450","42,950","40,750","1.81M","-1.20%"
"Jun 05, 2019","41,650","41,500","41,950","41,000","1.53M","2.71%"
"Jun 04, 2019","40,550","39,650","40,800","39,600","1.35M","2.66%"
"Jun 03, 2019","39,500","38,900","39,650","38,650","1.55M","0.38%"
"May 31, 2019","39,350","40,600","40,600","38,700","2.65M","-4.49%"
"May 30, 2019","41,200","40,300","41,350","40,200","753.43K","0.73%"
"May 29, 2019","40,900","40,950","41,400","40,200","1.32M","0.00%"
"May 28, 2019","40,900","41,400","41,650","40,100","2.34M","-1.80%"
"May 27, 2019","41,650","41,500","42,150","41,100","755.08K","1.34%"
"May 24, 2019","41,100","40,800","41,350","40,450","767.29K","0.74%"
"May 23, 2019","40,800","40,500","41,050","39,850","1.64M","-0.85%"
"May 22, 2019","41,150","41,250","41,750","40,950","1.06M","-0.36%"
"May 21, 2019","41,300","42,000","42,400","41,000","1.40M","-3.17%"
"May 20, 2019","42,650","42,000","43,200","41,900","1.31M","1.55%"
"May 17, 2019","42,000","42,550","42,700","41,200","1.13M","-0.83%"
"May 16, 2019","42,350","44,850","44,900","42,300","2.23M","0.95%"
"May 15, 2019","41,950","41,950","43,100","41,550","1.17M","-0.94%"
"May 14, 2019","42,350","42,350","42,850","41,900","1.48M","0.00%"
"May 13, 2019","42,350","41,700","42,850","41,150","1.45M","0.00%"
"May 10, 2019","42,350","43,300","43,800","41,600","1.52M","-1.74%"
"May 09, 2019","43,100","43,850","43,900","42,800","1.46M","-2.05%"
"May 08, 2019","44,000","43,750","44,400","43,450","1.46M","-0.68%"
"May 07, 2019","44,300","42,900","44,550","42,900","2.12M","2.31%"
"May 03, 2019","43,300","44,900","44,900","42,900","2.09M","-3.56%"
"May 02, 2019","44,900","44,700","45,400","44,150","1.36M","-0.77%"
"Apr 30, 2019","45,250","45,350","46,300","44,600","2.34M","0.00%"
"Apr 29, 2019","45,250","43,150","45,300","43,100","2.82M","5.36%"
"Apr 26, 2019","42,950","41,700","42,950","41,650","1.95M","1.18%"
"Apr 25, 2019","42,450","44,000","44,150","42,050","3.21M","-3.30%"
"Apr 24, 2019","43,900","43,300","43,900","43,200","2.28M","1.74%"
"Apr 23, 2019","43,150","43,000","43,250","42,650","1.00M","0.82%"
"Apr 22, 2019","42,800","41,900","42,950","41,900","827.35K","0.71%"
"Apr 19, 2019","42,500","43,000","43,250","42,200","802.33K","-0.12%"
"Apr 18, 2019","42,550","42,350","43,550","42,250","1.98M","0.59%"
"Apr 17, 2019","42,300","42,050","42,300","41,600","1.65M","1.20%"
"Apr 16, 2019","41,800","40,650","42,000","40,400","2.06M","2.83%"
"Apr 15, 2019","40,650","40,300","40,950","40,150","959.67K","0.12%"
"Apr 12, 2019","40,600","40,500","40,850","39,850","1.33M","0.12%"
"Apr 11, 2019","40,550","40,150","40,750","40,000","1.77M","1.12%"
"Apr 10, 2019","40,100","39,050","40,100","39,050","1.96M","2.95%"
"Apr 09, 2019","38,950","39,050","39,300","38,650","1.02M","-0.13%"
"Apr 08, 2019","39,000","37,600","39,000","37,550","1.55M","3.45%"
"Apr 05, 2019","37,700","37,800","37,850","37,500","959.76K","0.80%"
"Apr 04, 2019","37,400","36,500","37,800","36,400","1.75M","2.75%"
"Apr 03, 2019","36,400","34,850","36,500","34,850","1.64M","3.70%"
"Apr 02, 2019","35,100","35,350","35,600","34,850","885.67K","-0.99%"
"Apr 01, 2019","35,450","35,500","35,850","35,100","552.00K","0.28%"
"Mar 29, 2019","35,350","34,750","35,750","34,750","1.42M","2.61%"
"Mar 28, 2019","34,450","34,700","34,850","34,250","753.27K","-0.43%"
"Mar 27, 2019","34,600","34,600","34,800","34,100","767.11K","1.47%"
"Mar 26, 2019","34,100","34,850","34,900","34,000","659.01K","0.89%"
"Mar 25, 2019","33,800","34,400","34,400","33,750","398.56K","-2.03%"
"Mar 22, 2019","34,500","34,200","34,750","33,900","790.74K","0.88%"
"Mar 21, 2019","34,200","34,750","35,200","33,800","761.47K","-1.87%"
"Mar 20, 2019","34,850","34,700","34,950","34,200","525.58K","0.43%"
"Mar 19, 2019","34,700","34,450","34,900","34,000","680.65K","0.00%"
"Mar 18, 2019","34,700","33,900","34,950","33,800","631.91K","2.81%"
"Mar 15, 2019","33,750","33,850","34,250","33,550","1.39M","-0.74%"
"Mar 14, 2019","34,000","34,800","34,800","33,400","1.42M","-1.02%"
"Mar 13, 2019","34,350","34,850","34,900","33,550","826.47K","-0.72%"
"Mar 12, 2019","34,600","34,150","34,800","34,050","852.06K","2.06%"
"Mar 11, 2019","33,900","33,500","34,050","33,350","681.49K","0.74%"
"Mar 08, 2019","33,650","34,200","34,300","33,650","728.46K","-1.61%"
"Mar 07, 2019","34,200","34,700","35,050","33,650","1.28M","-0.87%"
"Mar 06, 2019","34,500","35,100","35,150","34,300","1.00M","-1.00%"
"Mar 05, 2019","34,850","35,000","35,100","33,800","1.35M","-1.69%"
"Mar 04, 2019","35,450","36,500","36,500","35,200","1.30M","-3.01%"
"Feb 28, 2019","36,550","36,900","37,200","36,550","1.01M","-1.08%"
"Feb 27, 2019","36,950","36,950","37,350","36,900","933.25K","1.51%"
"Feb 26, 2019","36,400","36,000","36,950","35,800","1.03M","1.96%"
"Feb 25, 2019","35,700","35,500","36,000","35,050","507.58K","0.28%"
"Feb 22, 2019","35,600","35,750","35,900","35,300","428.30K","0.00%"
"Feb 21, 2019","35,600","35,200","35,750","35,150","762.67K","1.14%"
"Feb 20, 2019","35,200","35,300","36,500","34,800","1.27M","0.14%"
"Feb 19, 2019","35,150","35,650","35,650","34,850","675.79K","-1.26%"
"Feb 18, 2019","35,600","35,500","35,950","34,750","729.54K","-0.84%"
"Feb 15, 2019","35,900","36,350","36,350","35,800","441.58K","-1.64%"
"Feb 14, 2019","36,500","35,400","36,500","35,050","1.32M","2.10%"
"Feb 13, 2019","35,750","36,650","37,050","35,650","1.17M","-3.38%"
"Feb 12, 2019","37,000","37,150","37,300","36,800","1.15M","0.00%"
"Feb 11, 2019","37,000","36,600","37,200","36,000","1.27M","1.65%"
"Feb 08, 2019","36,400","36,300","36,450","35,950","630.59K","0.83%"
"Feb 07, 2019","36,100","36,500","36,600","35,950","818.65K","0.70%"
"Feb 01, 2019","35,850","36,350","36,600","35,600","829.70K","-1.38%"
"Jan 31, 2019","36,350","36,600","36,650","36,000","1.09M","0.55%"
"Jan 30, 2019","36,150","35,050","36,200","34,700","1.15M","3.43%"
"Jan 29, 2019","34,950","34,350","35,000","34,100","1.00M","0.29%"
"Jan 28, 2019","34,850","35,500","35,850","34,600","1.27M","-2.52%"
"Jan 25, 2019","35,750","35,800","36,550","35,600","1.41M","-2.46%"
"Jan 24, 2019","36,650","36,000","36,650","35,400","1.26M","0.27%"
"Jan 23, 2019","36,550","36,050","36,550","35,800","1.12M","1.95%"
"Jan 22, 2019","35,850","35,000","35,850","35,000","858.18K","1.41%"
"Jan 21, 2019","35,350","35,800","36,450","35,100","857.65K","-1.26%"
"Jan 18, 2019","35,800","34,950","35,800","34,750","1.15M","2.43%"
"Jan 17, 2019","34,950","34,250","35,000","34,250","676.46K","0.29%"
"Jan 16, 2019","34,850","34,300","34,900","33,950","607.43K","0.87%"
"Jan 15, 2019","34,550","33,800","34,900","33,800","1.03M","2.22%"
"Jan 14, 2019","33,800","33,600","34,300","33,500","728.77K","-0.44%"
"Jan 11, 2019","33,950","34,000","34,300","33,550","916.70K","-1.02%"
"Jan 10, 2019","34,300","34,300","34,600","33,850","1.02M","-1.44%"
"Jan 09, 2019","34,800","33,900","35,000","33,800","839.68K","2.96%"
"Jan 08, 2019","33,800","34,900","34,900","33,550","999.66K","-1.17%"
"Jan 07, 2019","34,200","34,850","35,000","34,200","712.96K","-1.87%"
"Jan 04, 2019","34,850","33,100","35,000","32,900","1.57M","6.09%"
"Jan 03, 2019","32,850","32,600","33,100","31,800","924.78K","0.15%"
"Jan 02, 2019","32,800","33,450","33,650","32,300","478.46K","-2.67%"
"Dec 28, 2018","33,700","33,200","33,900","33,150","652.51K","1.97%"
"Dec 27, 2018","33,050","32,850","33,500","32,350","730.72K","-1.05%"
"Dec 26, 2018","33,400","33,100","33,800","32,650","1.15M","-0.30%"
"Dec 24, 2018","33,500","33,850","34,000","33,200","602.13K","-1.03%"
"Dec 21, 2018","33,850","33,950","34,000","33,450","873.62K","0.15%"
"Dec 20, 2018","33,800","33,400","34,200","32,950","780.27K","0.00%"
"Dec 19, 2018","33,800","33,750","34,100","33,550","755.26K","0.30%"
"Dec 18, 2018","33,700","33,450","33,750","32,350","928.51K","1.81%"
"Dec 17, 2018","33,100","32,550","33,300","31,900","876.41K","1.85%"
"Dec 14, 2018","32,500","33,450","33,650","32,450","975.84K","-2.84%"
"Dec 13, 2018","33,450","32,400","33,450","32,050","1.76M","3.40%"
"Dec 12, 2018","32,350","31,500","32,900","31,450","1.59M","3.03%"
"Dec 11, 2018","31,400","30,700","31,450","30,450","596.67K","1.29%"
"Dec 10, 2018","31,000","30,200","31,000","30,150","488.80K","0.16%"
"Dec 07, 2018","30,950","31,000","31,100","30,350","644.83K","0.00%"
"Dec 06, 2018","30,950","30,800","31,050","30,500","852.60K","1.14%"
"Dec 05, 2018","30,600","30,200","30,650","30,000","407.81K","0.49%"
"Dec 04, 2018","30,450","30,350","30,750","29,600","692.19K","0.16%"
"Dec 03, 2018","30,400","30,900","31,000","30,200","481.90K","-0.33%"
"Nov 30, 2018","30,500","29,750","30,750","29,750","1.43M","3.57%"
"Nov 29, 2018","29,450","29,900","30,150","29,200","827.33K","-1.34%"
"Nov 28, 2018","29,850","29,450","29,850","29,050","785.24K","1.36%"
"Nov 27, 2018","29,450","28,700","29,650","28,550","814.22K","2.61%"
"Nov 26, 2018","28,700","27,900","28,800","27,800","875.85K","3.24%"
"Nov 25, 2018","27,800","27,650","27,800","27,650","-","0.18%"
"Nov 23, 2018","27,750","27,500","27,750","27,300","483.17K","0.91%"
"Nov 22, 2018","27,500","28,850","28,900","27,100","1.22M","-5.01%"
"Nov 21, 2018","28,950","28,050","29,050","27,750","798.91K","2.30%"
"Nov 20, 2018","28,300","29,850","29,900","28,050","1.11M","-4.71%"
"Nov 19, 2018","29,700","29,050","30,050","29,050","599.59K","0.68%"
"Nov 16, 2018","29,500","29,850","29,850","29,300","692.79K","-1.50%"
"Nov 15, 2018","29,950","28,900","29,950","28,550","978.30K","3.45%"
"Nov 14, 2018","28,950","28,200","28,950","28,200","685.16K","2.30%"
"Nov 13, 2018","28,300","28,200","28,300","27,700","715.04K","0.18%"
"Nov 12, 2018","28,250","28,900","29,150","28,100","624.66K","-2.25%"
"Nov 11, 2018","28,900","28,850","28,900","28,850","-","0.17%"
"Nov 09, 2018","28,850","28,450","29,400","28,450","653.59K","1.23%"
"Nov 08, 2018","28,500","29,000","29,250","28,500","875.97K","-0.18%"
"Nov 07, 2018","28,550","28,850","28,900","28,350","853.83K","-1.38%"
"Nov 06, 2018","28,950","28,400","29,150","27,950","731.84K","2.30%"
"Nov 05, 2018","28,300","29,100","29,300","27,900","1.18M","-4.23%"
"Nov 02, 2018","29,550","28,950","29,600","28,800","1.17M","2.96%"
"Nov 01, 2018","28,700","28,300","28,900","28,000","880.27K","1.06%"
"Oct 31, 2018","28,400","27,550","28,400","27,100","1.21M","1.79%"
"Oct 30, 2018","27,900","28,000","28,650","27,900","929.78K","-0.36%"
"Oct 29, 2018","28,000","28,100","28,650","27,900","1.53M","0.54%"
"Oct 26, 2018","27,850","27,100","28,250","26,950","2.40M","3.15%"
"Oct 25, 2018","27,000","28,250","28,500","26,200","2.55M","-5.92%"
"Oct 24, 2018","28,700","28,650","28,900","28,400","1.31M","1.23%"
"Oct 23, 2018","28,350","29,250","29,400","28,150","1.29M","-3.74%"
"Oct 22, 2018","29,450","29,400","29,650","29,050","768.99K","0.17%"
"Oct 21, 2018","29,400","29,400","29,400","29,400","-","0.00%"
"Oct 19, 2018","29,400","29,500","30,000","29,150","1.30M","-1.01%"
"Oct 18, 2018","29,700","30,700","30,850","29,400","2.08M","-3.57%"
"Oct 17, 2018","30,800","31,600","31,600","30,750","961.20K","-1.60%"
"Oct 16, 2018","31,300","31,000","31,450","30,700","936.10K","0.64%"
"Oct 15, 2018","31,100","32,700","32,700","30,700","2.04M","-6.47%"
"Oct 14, 2018","33,250","33,250","33,250","33,250","-","0.00%"
"Oct 12, 2018","33,250","33,100","33,600","32,600","1.12M","0.45%"
"Oct 11, 2018","33,100","33,400","34,100","32,700","1.27M","-2.22%"
"Oct 10, 2018","33,850","34,000","34,600","33,450","1.20M","-0.15%"
"Oct 09, 2018","33,900","33,900","33,900","33,900","-","0.00%"
"Oct 08, 2018","33,900","34,150","34,700","33,750","692.05K","-0.88%"
"Oct 07, 2018","34,200","34,200","34,200","34,200","-","0.00%"
"Oct 05, 2018","34,200","33,750","34,450","33,400","934.30K","1.48%"
"Oct 04, 2018","33,700","35,200","35,200","33,650","1.23M","-3.02%"
"Oct 03, 2018","34,750","34,750","34,750","34,750","-","0.00%"
"Oct 02, 2018","34,750","34,500","34,950","34,400","884.34K","1.16%"
"Oct 01, 2018","34,350","35,150","35,200","34,100","806.61K","-2.14%"
"Sep 30, 2018","35,100","35,100","35,100","35,100","-","0.00%"
"Sep 28, 2018","35,100","35,250","35,450","34,750","1.03M","-0.43%"
"Sep 27, 2018","35,250","35,600","35,600","34,500","1.33M","2.03%"
"Sep 26, 2018","34,550","34,550","34,550","34,550","-","0.00%"
"Sep 21, 2018","34,550","35,350","35,350","34,300","920.31K","-0.86%"
"Sep 20, 2018","34,850","34,750","35,500","34,600","1.45M","0.87%"
"Sep 19, 2018","34,550","34,700","34,700","34,350","599.27K","0.14%"
"Sep 18, 2018","34,500","34,000","34,550","33,850","1.08M","1.32%"
"Sep 17, 2018","34,050","34,050","34,350","33,950","530.30K","0.00%"
"Sep 16, 2018","34,050","34,050","34,050","34,050","-","0.00%"
"Sep 14, 2018","34,050","34,350","34,350","33,700","754.25K","-0.29%"
"Sep 13, 2018","34,150","34,500","34,600","34,050","917.68K","-0.73%"
"Sep 12, 2018","34,400","34,300","34,500","34,100","798.24K","1.03%"
"Sep 11, 2018","34,050","33,850","34,100","33,550","987.44K","0.15%"
"Sep 10, 2018","34,000","34,300","34,800","33,800","1.57M","-0.73%"
"Sep 09, 2018","34,250","34,250","34,250","34,250","-","0.00%"
"Sep 07, 2018","34,250","34,000","34,850","33,900","1.84M","1.78%"
"Sep 06, 2018","33,650","32,450","34,300","32,450","2.46M","4.50%"
"Sep 05, 2018","32,200","31,550","32,750","31,500","1.23M","1.90%"
"Sep 04, 2018","31,600","31,500","31,850","31,350","625.95K","-0.63%"
"Sep 03, 2018","31,800","31,900","32,100","31,600","495.98K","-0.78%"
"Sep 02, 2018","32,050","32,050","32,050","32,050","-","0.00%"
"Aug 31, 2018","32,050","32,200","32,250","31,700","593.26K","-0.31%"
"Aug 30, 2018","32,150","31,800","32,200","31,700","585.68K","0.94%"
"Aug 29, 2018","31,850","32,100","32,150","31,650","441.16K","-0.47%"
"Aug 28, 2018","32,000","32,000","32,600","31,750","949.41K","1.59%"
"Aug 27, 2018","31,500","31,300","31,650","31,250","458.94K","0.80%"
"Aug 26, 2018","31,250","31,250","31,250","31,250","-","0.00%"
"Aug 24, 2018","31,250","31,450","31,650","31,100","660.88K","-1.26%"
"Aug 23, 2018","31,650","31,900","32,100","31,400","723.10K","-1.25%"
"Aug 22, 2018","32,050","32,000","32,200","31,850","673.26K","-0.62%"
"Aug 21, 2018","32,250","32,300","32,550","32,000","865.49K","-0.15%"
"Aug 20, 2018","32,300","32,450","32,500","31,950","538.79K","0.62%"
"Aug 19, 2018","32,100","32,100","32,100","32,100","-","0.00%"
"Aug 17, 2018","32,100","32,100","32,250","31,900","411.73K","-0.93%"
"Aug 16, 2018","32,400","31,800","32,400","31,600","837.14K","2.86%"
"Aug 15, 2018","31,500","31,500","31,500","31,500","-","0.00%"
"Aug 14, 2018","31,500","32,400","32,450","31,500","716.05K","-2.48%"
"Aug 13, 2018","32,300","32,250","32,550","31,850","646.62K","0.16%"
"Aug 12, 2018","32,250","32,250","32,250","32,250","-","0.00%"
"Aug 10, 2018","32,250","32,000","32,500","31,800","494.89K","0.62%"
"Aug 09, 2018","32,050","32,050","32,050","31,350","823.09K","-0.31%"
"Aug 08, 2018","32,150","31,700","32,250","31,700","461.41K","0.94%"
"Aug 07, 2018","31,850","31,350","31,950","31,350","588.60K","0.79%"
"Aug 06, 2018","31,600","31,000","31,900","31,000","421.88K","1.94%"
"Aug 03, 2018","31,000","31,300","31,350","30,950","498.00K","-0.16%"
"Aug 02, 2018","31,050","31,650","32,000","31,000","442.24K","-2.20%"
"Aug 01, 2018","31,750","31,650","31,950","31,500","392.26K","0.16%"
"Jul 31, 2018","31,700","31,800","31,950","31,500","603.61K","0.00%"
"Jul 30, 2018","31,700","31,650","32,000","31,550","370.96K","-0.78%"
"Jul 29, 2018","31,950","31,950","31,950","31,950","-","0.00%"
"Jul 27, 2018","31,950","32,350","32,700","31,800","637.23K","0.31%"
"Jul 26, 2018","31,850","32,600","32,700","31,800","697.03K","-1.09%"
"Jul 25, 2018","32,200","31,500","32,300","31,500","691.66K","1.26%"
"Jul 24, 2018","31,800","32,500","32,500","31,450","1.06M","-2.15%"
"Jul 23, 2018","32,500","32,250","32,850","32,200","757.14K","0.93%"
"Jul 22, 2018","32,200","32,200","32,200","32,200","-","0.00%"
"Jul 20, 2018","32,200","31,800","32,550","31,400","647.69K","0.94%"
"Jul 19, 2018","31,900","31,600","32,350","31,600","658.79K","0.95%"
"Jul 18, 2018","31,600","32,250","32,450","31,600","557.37K","-2.47%"
"Jul 17, 2018","32,400","31,850","32,400","31,850","910.81K","1.41%"
"Jul 16, 2018","31,950","31,100","32,450","31,100","750.74K","1.59%"
"Jul 15, 2018","31,450","31,450","31,450","31,450","-","0.00%"
"Jul 13, 2018","31,450","31,350","31,700","31,250","597.22K","0.32%"
"Jul 12, 2018","31,350","31,350","31,850","31,000","1.06M","1.46%"
"Jul 11, 2018","30,900","30,800","31,200","30,600","642.76K","-0.64%"
"Jul 10, 2018","31,100","31,100","31,350","31,000","533.98K","-0.96%"
"Jul 09, 2018","31,400","30,900","31,400","30,800","578.72K","1.13%"
"Jul 08, 2018","31,050","31,050","31,050","31,050","-","0.00%"
"Jul 06, 2018","31,050","30,100","31,250","30,050","1.37M","4.55%"
"Jul 05, 2018","29,700","29,550","29,850","29,500","854.75K","0.51%"
"Jul 04, 2018","29,550","30,550","30,700","29,450","1.61M","-4.52%"
"Jul 03, 2018","30,950","30,850","31,200","30,800","762.63K","0.49%"
"Jul 02, 2018","30,800","30,850","31,100","30,650","886.10K","-0.16%"
"Jun 29, 2018","30,850","30,750","30,900","30,550","628.60K","0.49%"
"Jun 28, 2018","30,700","30,700","30,800","30,550","752.79K","-0.97%"
"Jun 27, 2018","31,000","31,750","32,050","30,850","892.51K","-2.97%"
"Jun 26, 2018","31,950","31,250","32,000","31,050","884.88K","1.59%"
"Jun 25, 2018","31,450","31,200","31,550","30,750","716.25K","0.48%"
